DH IY0         [the       ] | [57 58  4 69 95]
DH IY0         [the       ] | [17 58 74 38]
DH AH0         [the       ] | [56 58  4 19]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 80]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [57 58  4 28]
AH0            [a         ] | [94 51 90]
AH0            [a         ] | [67 94 51]
AH0            [a         ] | [95 94 51]
DH AH0         [the       ] | [57 58  4 18]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [58 50 74]
DH IY0         [the       ] | [58 50 74]
DH AH0         [the       ] | [56  4]
DH AH0         [the       ] | [57 58  4]
DH IY0         [the       ] | [57 58  4 50 74 91]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [72 58  4 61]
DH IY0         [the       ] | [56 58 50 74 91]
DH IY0         [the       ] | [56 58  4 74]
DH AH0         [the       ] | [56  4]
DH IY0         [the       ] | [56 58  4 50 74 69]
DH AH0         [the       ] | [13 14 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [59 58  4 61]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [10 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [ 6 14  5 29 14 13 58  4 28]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [94 61 90]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [39 94 80  7]
DH AH1         [the       ] | [57 58  4]
DH AH1         [the       ] | [ 3 29 13 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [30 58  4]
DH AH1         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [ 0 56 58  4 19]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [14  0 58  4]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [39 28 61]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56  4]
DH AH0         [the       ] | [56 58  4]
AH0 N          [an        ] | [39 97 54 67]
DH AH0         [the       ] | [ 0 56 58  4 51]
DH AH0         [the       ] | [58  4  8]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [67 97]
DH AH0         [the       ] | [58  4 51]
DH IY0         [the       ] | [56 58 50 74 69]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [67 94 19]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [79 61]
DH IY0         [the       ] | [57 58 50 74 67]
AE1 N          [an        ] | [ 0 95 34 97 54 57 69]
DH IY0         [the       ] | [66 59 58 50 74 69]
DH AH0         [the       ] | [56 58  4  8 40]
AH0            [a         ] | [94 61]
AH0            [a         ] | [69 95 49]
DH AH1         [the       ] | [56 58  4 93]
DH AH0         [the       ] | [60 56 58  4]
AH0            [a         ] | [39 94 51]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [17 58 50 74]
AH0            [a         ] | [38  8]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [58  4 51]
AH0            [a         ] | [47 94 51]
AH0            [a         ] | [11  3 29 14 95 94 28]
AH0            [a         ] | [67 94 32]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [95 93 80  7]
DH IY0         [the       ] | [57 58 50 74 67 91]
DH AH0         [the       ] | [10 58  4 51]
AH0            [a         ] | [94]
AH0            [a         ] | [94 51]
AH0            [a         ] | [69 95 94]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [14 95 94 32 73]
AH0            [a         ] | [14 13 95 94 28 61]
AH0            [a         ] | [39 94]
AH0            [a         ] | [14 95 94 61]
DH AH0         [the       ] | [14 56 58  4 51]
AH0            [a         ] | [14 95 94  7]
DH AH1         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 19]
DH IY0         [the       ] | [56 58 50 74]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [40 58  4 40]
DH AH1         [the       ] | [81 13 58  4]
DH AH0         [the       ] | [56  4 51]
DH AH0         [the       ] | [ 0 58  4  8]
DH AH0         [the       ] | [ 0 58  4  8]
DH AH0         [the       ] | [58  4  8]
DH AH1         [the       ] | [57 58  4]
DH IY0         [the       ] | [57 58  4 50 74 67 91]
DH IY0         [the       ] | [57  4]
AH0            [a         ] | [94 19]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [ 0 58  4]
AH0            [a         ] | [76]
AH0 N          [an        ] | [39 98 67]
EY1            [a         ] | [38 51]
AH0            [a         ] | [39 94 51]
DH AH1         [the       ] | [58  4 55]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [72 56 58  4 51]
DH IY0         [the       ] | [56 58 50 74]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 28 61]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [40 58  4 51]
DH AH0         [the       ] | [72  0 58  4  8]
DH IY0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [10 58  4]
DH AH0         [the       ] | [30 58  4 19]
DH AH0         [the       ] | [56 58  4 44]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [85 94 73]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [58  4 74 67 93]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [66 40 81 58  4 74 67 91]
DH IY0         [the       ] | [58 50 74 67 91]
DH AH0         [the       ] | [30 58  4  8]
DH IY0         [the       ] | [56 58 50 74 91 25]
DH IY0         [the       ] | [56 58  4 74]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [30 58  4 51 90]
DH AH0         [the       ] | [58  4 61]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [ 2 58  4]
DH AH1         [the       ] | [58  4]
DH IY0         [the       ] | [40 58  4 51]
AH0            [a         ] | [67 94]
DH AH1         [the       ] | [57 58  4]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [39 94  8]
DH AH0         [the       ] | [81 13 58  4 45  7]
DH AH0         [the       ] | [57 58  4 28 51]
AH0            [a         ] | [38 94 51]
DH AH0         [the       ] | [14 13 58  4 19]
DH AH0         [the       ] | [57 58  4 51]
EY1            [a         ] | [82 94  8]
AH0            [a         ] | [94 51]
AH0            [a         ] | [39 28 61]
AH0            [a         ] | [67 93 55 44]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [57 58  4  8]
AH0            [a         ] | [14 13 95 94  8]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [94]
AH0            [a         ] | [94 51]
DH AH1         [the       ] | [57  4]
EY1            [a         ] | [33 82 38 94  8]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4  8 70]
DH AH0         [the       ] | [58  4 61]
DH AH1         [the       ] | [58  4 51]
AH0            [a         ] | [94 51]
AH0            [a         ] | [94]
AH0            [a         ] | [29 13 95 94]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [59 58  4 50 74]
DH AH0         [the       ] | [17 58  4]
EY1            [a         ] | [82 79 38 50 22]
AH0            [a         ] | [23 94 73]
AH0            [a         ] | [94 28 61]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 28 61]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [67 38  8 40]
AH0            [a         ] | [39 94]
AH0            [a         ] | [ 4 94 51]
AH0            [a         ] | [94 28]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [60  8]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [58  4 19]
DH AH0         [the       ] | [29 14 58  4 73]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [30 58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [ 4 94 51]
DH AH0         [the       ] | [ 0 58  4 51]
AE1 N          [an        ] | [13 95 34 97]
DH AH1         [the       ] | [54 58  4]
EY1            [a         ] | [38  8]
DH AH1         [the       ] | [58  4 28]
AH0            [a         ] | [38 94 51]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [72 58  4]
DH AH1         [the       ] | [ 0 58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [ 0 58  4 51 70]
DH AH1         [the       ] | [30 58 55 51]
DH AH1         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [56 30 58  4  7]
EY1            [a         ] | [67 94]
EY1            [a         ] | [67 50 74]
AH0            [a         ] | [67 94 51]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [56  4 19]
DH AH0         [the       ] | [30 58  4 51]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [13 95 94  7]
AH0            [a         ] | [38 94]
DH AH0         [the       ] | [54  4 51]
AE1 N          [an        ] | [95 38 97 54 57 15]
DH IY0         [the       ] | [58  4 61]
DH AH1         [the       ] | [30 58  4]
AE1 N          [an        ] | [34 97 54 57]
AH0            [a         ] | [67 94  8]
AH0            [a         ] | [38 28 61]
AH0            [a         ] | [58  4 51]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 28]
DH IY0         [the       ] | [56 58 74 91]
DH AH0         [the       ] | [56 58  4]
EY1            [a         ] | [31 74 68]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [60 94 51]
AH0            [a         ] | [13 95 94 97]
DH AH0         [the       ] | [14  0 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [72 58  4 73]
AH0            [a         ] | [92 94 97]
DH AH0         [the       ] | [ 0 58  4  7]
DH AH0         [the       ] | [56 58  4 73]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4  7]
DH AH1         [the       ] | [21 58  4]
AH0            [a         ] | [94 51 70]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [56 58  4]
EY1            [a         ] | [23 38 94]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [58  4]
DH AH0         [the       ] | [58  4 19]
DH IY0         [the       ] | [59 58  4]
EY1            [a         ] | [39 38 50]
DH IY0         [the       ] | [56 50 74]
DH IY0         [the       ] | [57 58 50 74 91]
DH IY0         [the       ] | [56 58  4 61]
DH IY0         [the       ] | [ 0 58  4 74 38]
DH IY0         [the       ] | [58 50 74 67]
DH AH1         [the       ] | [58  4]
DH AH1         [the       ] | [ 0 58  4]
AH0            [a         ] | [ 0 95 94 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 19]
DH IY0         [the       ] | [56 58 74]
EY1            [a         ] | [23 67 68]
DH IY0         [the       ] | [58  4]
DH IY0         [the       ] | [58  4 74 91]
DH IY0         [the       ] | [72 58 50 74]
DH IY0         [the       ] | [58 50 74 26 69]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH IY0         [the       ] | [30 58  4 74 67]
DH AH1         [the       ] | [14 13 58  4]
DH IY0         [the       ] | [56 58 50 74 67]
AH0            [a         ] | [38 94]
DH AH0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [14  0 58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [14  0 13 58  4 55]
DH IY0         [the       ] | [57 58 50 74 26]
AH0 N          [an        ] | [47 94 97 54]
DH AH0         [the       ] | [56 58  4 28]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [13 58  4 74]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [58  4 44]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [72 58  4]
AH0            [a         ] | [39 38 94 51]
AH0            [a         ] | [ 0 95 94 45]
AH0            [a         ] | [85 38 28]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [30 58  4]
DH AH0         [the       ] | [58  4 61]
EY1            [a         ] | [58  4 28]
DH AH0         [the       ] | [14  0 58  4]
DH AH1         [the       ] | [32 84 94 32]
DH AH0         [the       ] | [57 58  4]
AH0            [a         ] | [39 94 28 61]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [56 58 50 74 67]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [ 0 58  4 51]
DH AH1         [the       ] | [14 13 58  4 51]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [57 58  4  7]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [58 50 74 69 30]
AH0            [a         ] | [38  8]
DH AH0         [the       ] | [40 58  4 73]
DH IY0         [the       ] | [56 58  4]
DH AH0         [the       ] | [10  0 58  4 51]
DH AH0         [the       ] | [30 58  4 51]
DH IY0         [the       ] | [59 58 50 74 67]
DH IY0         [the       ] | [58  4]
DH IY0         [the       ] | [58  4 50 74]
AE1 N          [an        ] | [69 95 34 54 67 69 30 95]
DH AH0         [the       ] | [56 58  4 73]
AH0            [a         ] | [39 94]
DH AH1         [the       ] | [72  0 58  4 28]
DH IY0         [the       ] | [56 58 50 74 69]
DH AH0         [the       ] | [56 58  4  7]
DH AH0         [the       ] | [58  4 18]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [56 58  4 74]
DH AH0         [the       ] | [ 0 58  4  8]
AH0            [a         ] | [94 51]
DH IY0         [the       ] | [56 58  4 50 74 22 91]
DH AH0         [the       ] | [14  0 13 58  4]
AH0            [a         ] | [67 94 28]
DH AH0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [ 0 58  4]
AH0            [a         ] | [46 94]
DH AH0         [the       ] | [66  0 58  4 45]
AH0            [a         ] | [94]
DH AH0         [the       ] | [56 58  4 51 19]
DH AH0         [the       ] | [58  4 28]
DH AH0         [the       ] | [56 58  4  7]
AH0            [a         ] | [67 94 28 61]
DH AH0         [the       ] | [13 58  4]
L EY1 D IY0    [lady      ] | [ 7 84 31 68 23 67 50 74 67]
DH AH0         [the       ] | [60 56 58  4 51]
DH IY0         [the       ] | [56  0 58  4]
DH AH0         [the       ] | [56 58  4  7]
DH AH0         [the       ] | [59 58  4]
DH AH1         [the       ] | [57 58  4]
DH AH1         [the       ] | [56 58  4  7]
DH IY0         [the       ] | [56 58 50 74 67 91]
DH AH0         [the       ] | [59 58  4 51]
DH AH0         [the       ] | [72  0 58  4 51]
AH0            [a         ] | [94  8]
DH IY0         [the       ] | [ 0 13 58  4]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [29 13 58  4  7]
DH AH1         [the       ] | [56 58  4 19]
DH IY0         [the       ] | [ 0 58  4 51]
DH IY0         [the       ] | [58  4 51]
DH AH0         [the       ] | [ 0 58  4 28]
DH AH0         [the       ] | [72  0 58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [57 58  4 51]
AH0            [a         ] | [67 94 51]
AH0 N          [an        ] | [39 97 54 67]
EY1            [a         ] | [99 68]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [38 94  8]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94]
AH0            [a         ] | [67 94  7]
DH AH0         [the       ] | [56 58  4 73]
DH AH0         [the       ] | [56 58  4]
AH0 N          [an        ] | [97 54]
DH IY0         [the       ] | [58  4 50 74 91]
AH0            [a         ] | [94]
DH AH0         [the       ] | [ 0 58  4 61]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [58  4]
AH0            [a         ] | [47 94  7]
DH AH0         [the       ] | [ 0 58  4]
AH0            [a         ] | [94  8 51]
AH0 N          [an        ] | [67 38 97 54 57 69]
DH IY0         [the       ] | [56  0 58  4]
DH IY0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [29 13 58  4]
DH AH0         [the       ] | [14  0 58  4 51]
DH AH0         [the       ] | [ 0 58  4 19]
DH AH0         [the       ] | [57 58  4  8]
DH IY0         [the       ] | [0 4]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [10  0 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56  4]
DH AH0         [the       ] | [14 13 58  4 51]
DH IY0         [the       ] | [56 58  4 74 69 95]
DH AH0         [the       ] | [70 58  4 51]
AH0            [a         ] | [58 28]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [57 58  4 73]
DH AH0         [the       ] | [59 58  4 51]
DH AH1         [the       ] | [56  4 94 80]
AH0            [a         ] | [38  8 40]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94 28]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [94 28 61]
AH0            [a         ] | [94 61]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [58  4 61]
DH AH1         [the       ] | [56 58  4 32]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [ 0 58  4 73 19]
DH AH0         [the       ] | [ 0 58  4 28 61]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [ 0 58  4 51 40]
DH IY0         [the       ] | [58  4]
AH0            [a         ] | [64 93  9 51 90]
DH AH1         [the       ] | [56 58  4 28]
AH0            [a         ] | [67 94  8 40]
DH AH1         [the       ] | [57 58  4 32]
AH0            [a         ] | [67 94 97]
DH AH1         [the       ] | [29 13 58  4]
DH IY0         [the       ] | [58  4 74]
L EY1 D IY0    [lady      ] | [32  7 84 31 74 68 23 50 74 68]
DH AH0         [the       ] | [13 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 28  8 40]
DH AH1         [the       ] | [13 58  4 45 32 73]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [13 58  4 51]
AH0            [a         ] | [84 94  8]
DH AH0         [the       ] | [17 58  4]
AH0            [a         ] | [94 97]
DH AH0         [the       ] | [30 58  4 51]
DH AH1         [the       ] | [10 58  4 32 73]
DH AH0         [the       ] | [57 58  4 51]
AH0            [a         ] | [94 61]
DH AH1         [the       ] | [66 14 58  4 19]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [56 58  4 22]
DH AH0         [the       ] | [14 58  4 19]
DH AH0         [the       ] | [57 58  4]
AH0            [a         ] | [67 94 51]
DH IY0         [the       ] | [58  4 50]
AH0 N          [an        ] | [92 94 54]
DH AH1         [the       ] | [66 14 58  4 51]
DH IY0         [the       ] | [14 58  4 74]
DH IY0         [the       ] | [14 58  4 50 74 69]
DH IY0         [the       ] | [56 58  4 50 74 69]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [95 94 61]
AH0            [a         ] | [79 51 70]
AH0            [a         ] | [67 94 61]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [59 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4]
AH0 N          [an        ] | [92 94 97 54 67]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [69 95 94 51]
AH0            [a         ] | [33 28]
DH AH0         [the       ] | [30 58  4]
DH AH0         [the       ] | [56 58  4 55]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [30 58  4]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 28]
DH AH0         [the       ] | [58  4 61]
AH0            [a         ] | [39 94]
AH0            [a         ] | [30 95 94 51]
DH AH0         [the       ] | [29 14 13 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4  8]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [94]
AH0            [a         ] | [4]
DH AH0         [the       ] | [35 72  0 58  4]
DH IY0         [the       ] | [56 58  4 50]
DH AH1         [the       ] | [30 58  4]
DH AH1         [the       ] | [54 58  4]
AH0            [a         ] | [95 94]
DH AH0         [the       ] | [14 13 58  4 51]
AH0            [a         ] | [95 94]
DH AH0         [the       ] | [56 58  4  8]
AH0            [a         ] | [94  8]
DH AH1         [the       ] | [56  4]
DH IY0         [the       ] | [57 58 50 74]
DH AH0         [the       ] | [58  4 51]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [59 58  4 70]
DH AH0         [the       ] | [57 58  4 51]
DH AH1         [the       ] | [14 13 58  4 73]
DH AH1         [the       ] | [58  4 51]
AH0            [a         ] | [92 94 61]
AH0            [a         ] | [29 14 95 55 51]
AH0            [a         ] | [39 94 51]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 94 28  8]
AH0            [a         ] | [39 94]
AH0            [a         ] | [79 51]
AH0            [a         ] | [38 94  8 40]
DH AH0         [the       ] | [58  4 61]
AH0            [a         ] | [94 51]
DH IY0         [the       ] | [58 50 74 69]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [92 94]
AH0            [a         ] | [94]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [ 0 58  4]
AH0            [a         ] | [39 94  8]
AH0 N          [an        ] | [39 97 54]
AH0 N          [an        ] | [39 94 97 54]
DH IY0         [the       ] | [54 58 50 74 91]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4  8 30]
AH0            [a         ] | [94 51 70]
AE1 N          [an        ] | [11  3 14 13 95 34 97 54 67]
DH IY0         [the       ] | [56 50 74 69]
DH IY0         [the       ] | [56 58 50 74 26 68  8]
AH0 N          [an        ] | [39 94 97 54 67 69 95]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [94 28]
DH AH0         [the       ] | [58  4  8]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [30 58  4]
DH AH0         [the       ] | [58  4 61]
DH IY0         [the       ] | [58 50 74 91]
DH AH0         [the       ] | [56 58  4  8]
AH0 N          [an        ] | [58  4 97 54 67]
AE1 N          [an        ] | [95 34 97 54 67 69]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [94 51]
DH IY0         [the       ] | [58 50 74]
DH AH0         [the       ] | [14 58  4]
AH0            [a         ] | [92 94 28 61]
DH AH0         [the       ] | [56 58  4 28]
AH0            [a         ] | [81  0 95 94]
DH IY0         [the       ] | [56 58  4 50 74]
DH AH0         [the       ] | [56 58  4  8]
DH IY0         [the       ] | [86 39  4 69]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [29 13 58  4]
DH AH1         [the       ] | [81  0 13 58  4]
DH IY0         [the       ] | [58  4 68 69]
DH AH0         [the       ] | [ 1 58  4 51]
DH AH0         [the       ] | [58 67  4 18]
AH0            [a         ] | [13 95 94]
DH AH1         [the       ] | [63 56 21 39 94 51]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [67 94 28]
DH IY0         [the       ] | [81 13 58 22 38 69]
AH0            [a         ] | [58 94 44]
AH0            [a         ] | [ 0 95 94]
DH AH0         [the       ] | [23 67 38  8]
DH AH0         [the       ] | [21 58  4]
DH AH0         [the       ] | [21 58  4]
DH AH1         [the       ] | [15 58  4]
DH IY0         [the       ] | [56 58  4 50 74 67]
DH AH1         [the       ] | [57 58  4 45]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [67  4 94  8]
DH AH1         [the       ] | [59 56 58  4]
DH AH0         [the       ] | [29 13 58  4 51]
DH AH0         [the       ] | [57 67 94  4  8]
DH AH0         [the       ] | [59 67  4  8 40]
AH0            [a         ] | [39  4 94]
DH AH0         [the       ] | [81  0 58  4  8 40]
AH0            [a         ] | [81  0 95 94 18]
AH0            [a         ] | [67 94]
AH0            [a         ] | [ 3 13 95 94 19]
AH0            [a         ] | [94 51]
AH0 N          [an        ] | [39 94 97 54]
AE1 N          [an        ] | [69 95 34 97 54 67]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [29 13 58  4 51]
DH IY0         [the       ] | [29  0  1 58  4 74 69 95]
DH AH1         [the       ] | [56 58  4 28]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [21 58 50]
AH0            [a         ] | [94 51 90]
AH0            [a         ] | [99 38 28]
DH AH0         [the       ] | [29  0 58  4]
AH0            [a         ] | [67 94  8]
DH AH0         [the       ] | [29  0 58  4]
DH IY0         [the       ] | [ 2 58 50 74]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [54 59 58  4  8]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [98 67 50 69]
DH AH0         [the       ] | [57 58  4]
AH0            [a         ] | [ 3 14 13 95 49  9 51]
DH AH1         [the       ] | [10  0 58  4]
AH0            [a         ] | [94  8]
AH0            [a         ] | [94 28 61]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [98 58  4 28 61]
AH0            [a         ] | [69 66 95 94  8]
DH AH0         [the       ] | [57 67  4 94 51]
AH0            [a         ] | [67 94 53]
AH0            [a         ] | [67 94 51 10]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [86 39 94 51]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [59 58  4 51]
DH IY0         [the       ] | [58 50 74 26 53 66]
EY1            [a         ] | [95 31 26 53 42]
DH IY0         [the       ] | [58  4 74]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [58  4  8]
DH IY0         [the       ] | [ 1 58  4 50 74 26]
DH AH0         [the       ] | [81 58  4]
AH0            [a         ] | [94 46]
AH0            [a         ] | [67 94]
AH0            [a         ] | [66 95 94 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 23  4 19]
DH AH0         [the       ] | [40 58  4 51]
DH AH1         [the       ] | [59 58  4 28]
DH AH0         [the       ] | [10 58  4 28 61]
DH AH0         [the       ] | [13 58  4 51]
