Class 0

Class 3552
2803-154328-0020 9.33 9.88
5895-34615-0020 3.46 3.90
7850-111771-0000 3.29 3.90

Class 3553
1462-170142-0006 2.94 3.10
174-84280-0004 15.56 15.69
5338-24615-0002 19.95 20.10

Class 3554
1272-141231-0027 3.26 3.71
422-122949-0032 12.47 12.84
7850-286674-0010 1.75 2.17

Class 3555
174-168635-0015 1.30 1.64
1988-147956-0010 1.52 2.02
7850-111771-0006 0.62 1.03

Class 3556
1988-147956-0008 7.90 8.16
6241-61943-0008 0.74 1.14
8297-275154-0016 0.38 0.69

Class 3557
2035-152373-0013 14.75 15.33
3170-137482-0003 17.88 18.38
6241-61946-0016 0.83 1.35

Class 3558
2412-153954-0006 2.55 2.96
3081-166546-0031 3.41 3.92
3081-166546-0079 0.95 1.38

Class 3559
1673-143397-0001 1.03 1.35
3853-163249-0042 4.87 5.14
777-126732-0003 1.83 2.06

Class 3560
1919-142785-0020 3.59 4.12
5338-24615-0013 1.96 2.49
6241-66616-0012 1.01 1.36

Class 3561
2428-83699-0019 4.01 4.55
2428-83705-0026 9.78 10.19
3000-15664-0038 8.41 8.92

Class 3562
1919-142785-0062 2.65 3.13
422-122949-0032 5.85 6.39
6313-66129-0033 0.93 1.30

Class 3563
2277-149897-0015 2.04 2.28
6241-66616-0019 1.31 1.66
6313-66129-0027 0.67 1.12

Class 3564
174-50561-0011 4.23 4.69
2902-9006-0004 0.86 1.40
2902-9006-0015 10.95 11.55

Class 3565
251-137823-0002 2.34 2.63
2902-9006-0002 1.31 1.48
3081-166546-0069 2.47 2.68

Class 3566
2902-9006-0003 1.29 1.68
3752-4943-0021 1.50 1.99
6345-93302-0019 1.24 1.64

Class 3567
5694-64025-0001 3.15 3.90
5694-64038-0004 7.76 8.26
8297-275154-0017 1.84 2.35

Class 3568
1988-148538-0004 2.46 2.79
5338-284437-0006 0.98 1.37
6345-93306-0023 4.87 5.23

Class 3569
3536-23268-0007 3.89 4.11
6241-66616-0008 2.35 2.61
6241-66616-0012 9.58 9.80

Class 3570
2086-149220-0044 0.54 1.02
2902-9006-0018 0.64 1.15
3853-163249-0041 3.69 4.38

Class 3571
1462-170142-0009 4.67 5.24
1919-142785-0053 2.78 3.35
6345-93306-0019 0.88 1.28

Class 3572
2277-149897-0007 2.69 2.98
2412-153948-0004 3.80 4.06
3170-137482-0001 18.07 18.22

Class 3573
1462-170145-0004 7.17 7.44
6313-66129-0008 3.98 4.29
6313-66129-0015 4.05 4.31

Class 3574
1462-170142-0030 2.19 2.60
3081-166546-0023 4.83 5.26
3536-23268-0022 1.29 1.66

Class 3575
1919-142785-0030 2.34 2.47
5536-43359-0003 4.67 4.73
5694-64038-0010 0.92 1.11

Class 3576
2035-152373-0018 0.88 1.02
2086-149220-0019 6.34 6.47
7850-73752-0000 1.97 2.23

Class 3577
5338-284437-0032 6.12 6.34
6241-66616-0008 11.11 11.38
6313-76958-0029 1.80 2.09

Class 3578
1272-135031-0005 3.44 3.65
2412-153948-0003 4.52 4.70
6295-244435-0008 4.41 4.52

Class 3579
1993-147966-0003 1.24 1.54
3576-138058-0002 0.73 1.01
6313-66129-0034 0.41 0.70

Class 3580
2086-149220-0008 7.99 8.41
251-136532-0007 5.07 5.45
7976-110523-0013 5.16 5.55

Class 3581
3081-166546-0023 0.70 0.99
3576-138058-0009 1.36 1.85
3853-163249-0002 3.92 4.15

Class 3582
5694-64038-0000 1.40 2.16
5694-64038-0015 4.18 4.70
8842-302203-0001 1.24 1.88

Class 3583
5895-34622-0013 0.61 1.10
777-126732-0061 3.66 4.15
84-121550-0022 7.09 7.47

Class 3584
2086-149220-0000 10.77 10.85
251-136532-0004 13.47 13.61
777-126732-0009 2.53 2.61

Class 3585
5536-43358-0006 0.86 1.44
5694-64025-0013 0.72 1.27
6313-66129-0017 2.70 3.01

Class 3586
3752-4944-0035 2.34 2.71
5694-64025-0010 0.83 1.21
7976-105575-0016 3.71 4.14

Class 3587
1919-142785-0031 3.72 3.84
422-122949-0035 1.06 1.22
6319-64726-0017 4.11 4.18

Class 3588
2277-149896-0013 2.97 3.08
3853-163249-0041 1.39 1.52
777-126732-0002 3.38 3.50

Class 3589
3081-166546-0019 2.87 3.38
6295-244435-0033 8.27 8.78
8842-302203-0006 2.21 2.81

Class 3590
251-136532-0011 5.58 5.84
2803-154320-0004 4.10 4.27
5895-34622-0006 0.35 0.55

Class 3591
2428-83699-0005 2.94 3.52
3170-137482-0028 0.43 1.00
3576-138058-0019 8.01 8.48

Class 3592
1462-170138-0023 8.49 8.99
2428-83705-0007 0.88 1.41
6295-64301-0003 3.84 4.37

Class 3593
1993-147964-0000 1.85 2.38
6295-244435-0029 3.15 3.59
8297-275155-0000 1.25 1.55

Class 3594
2412-153954-0010 4.24 4.62
6241-61943-0006 1.17 1.67
6345-93302-0004 1.67 2.01

Class 3595
2428-83705-0024 0.51 0.64
3170-137482-0037 1.89 2.10
3170-137482-0038 2.71 2.89

Class 3596
5895-34629-0025 1.81 2.62
6319-275224-0011 12.45 13.16
8297-275154-0005 1.20 1.96

Class 3597
2902-9006-0002 5.54 5.90
2902-9008-0002 6.33 6.68
3170-137482-0035 4.62 4.90

Class 3598
1462-170145-0004 1.89 2.56
2277-149897-0034 4.70 5.23
8297-275154-0019 1.03 1.81

Class 3599
5536-43359-0011 4.61 5.12
6313-66129-0021 5.78 6.22
84-121123-0002 9.31 9.63

Class 3600
1919-142785-0015 0.74 1.43
1919-142785-0041 4.19 4.73
5338-24640-0005 0.54 1.04

Class 3601
2277-149897-0020 0.82 1.41
2412-153954-0024 3.21 3.65
8297-275154-0010 6.67 7.14

Class 3602
174-50561-0001 10.59 11.04
1919-142785-0026 1.30 1.78
777-126732-0013 7.72 8.20

Class 3603
5694-64038-0011 1.55 1.67
5895-34622-0008 0.77 0.97
6313-66125-0027 7.41 7.53

Class 3604
1272-128104-0009 5.65 5.88
1462-170138-0000 7.99 8.07
8842-302201-0015 7.47 7.61

Class 3605
1272-141231-0008 1.02 1.64
6295-244435-0017 0.20 0.64
6345-64257-0010 1.68 2.28

Class 3606
1272-141231-0026 1.81 2.27
3853-163249-0045 6.20 6.51
7850-281318-0014 4.71 5.11

Class 3607
2412-153954-0005 0.43 0.72
3170-137482-0037 2.70 3.01
652-129742-0020 3.47 3.68

Class 3608
174-168635-0001 0.67 1.08
2035-152373-0005 8.36 8.74
7850-73752-0003 4.84 5.25

Class 3609
5536-43359-0004 4.19 4.52
6241-66616-0012 8.28 8.66
7850-111771-0003 1.67 2.10

Class 3610
174-84280-0006 5.41 5.79
2902-9008-0001 15.15 15.48
3853-163249-0016 8.80 9.14

Class 3611
1673-143397-0004 5.85 6.12
174-84280-0009 1.20 1.40
5338-24615-0011 0.21 0.40

Class 3612
2035-152373-0011 4.34 5.08
2078-142845-0018 1.19 1.90
652-130726-0001 6.66 7.12

Class 3613
2078-142845-0002 1.34 1.67
3576-138058-0017 6.27 6.47
84-121123-0026 11.10 11.33

Class 3614
2078-142845-0031 3.24 4.05
422-122949-0000 16.82 17.56
7976-105575-0027 0.43 1.02

Class 3615
174-84280-0002 6.70 7.18
1993-147149-0011 1.19 1.56
5338-284437-0022 0.65 1.01

Class 3616
2803-161169-0012 1.78 2.06
3576-138058-0027 8.92 9.10
3752-4943-0001 8.48 8.66

Class 3617
3081-166546-0041 0.89 1.10
3576-138058-0021 4.60 4.85
6241-61946-0016 2.76 2.95

Class 3618
1462-170138-0011 4.57 4.86
2035-147961-0038 2.43 2.84
3576-138058-0005 9.75 10.10

Class 3619
3081-166546-0008 0.52 1.25
3081-166546-0013 1.11 1.67
3081-166546-0028 3.12 3.67

Class 3620
1988-148538-0001 1.03 1.36
6345-93302-0005 2.43 2.83
8842-304647-0009 6.90 7.33

Class 3621
1673-143397-0010 9.59 9.98
1993-147965-0006 7.94 8.44
2902-9006-0007 3.90 4.40

Class 3622
1988-24833-0010 1.21 1.78
2902-9006-0009 11.03 11.54
7850-73752-0017 3.23 3.83

Class 3623
1462-170138-0002 3.63 3.89
1988-24833-0003 0.55 0.85
2428-83705-0001 4.22 4.65

Class 3624
1988-148538-0006 5.79 6.11
2902-9006-0007 14.35 14.70
6295-244435-0022 0.36 0.76

Class 3625
1988-147956-0011 0.88 1.19
5895-34615-0020 6.11 6.61
652-130726-0032 1.17 1.46

Class 3626
6319-275224-0003 7.70 8.27
8297-275154-0001 8.60 9.12
84-121550-0019 1.45 1.68

Class 3627
2086-149220-0010 6.83 7.22
2902-9008-0002 18.76 19.20
8842-304647-0010 3.88 4.29

Class 3628
3170-137482-0000 24.09 24.70
3752-4944-0025 1.11 1.69
5694-64029-0010 1.53 2.09

Class 3629
2277-149896-0023 1.40 1.90
3752-4944-0041 1.25 1.58
7976-110124-0017 0.47 0.92

Class 3630
251-136532-0011 4.95 5.34
3752-4944-0011 0.83 1.22
6313-76958-0008 1.76 2.20

Class 3631
2086-149220-0030 4.17 4.34
2277-149874-0001 4.13 4.30
2412-153954-0016 2.89 3.03

Class 3632
174-84280-0007 5.31 5.72
2035-152373-0015 5.08 5.32
2412-153954-0020 5.23 5.37

Class 3633
2078-142845-0038 1.49 1.91
251-137823-0007 0.72 1.20
84-121123-0001 1.10 1.46

Class 3634
6319-57405-0006 1.40 1.87
6319-57405-0010 2.48 2.90
7850-281318-0022 0.96 1.48

Class 3635
2086-149220-0001 12.90 13.13
3853-163249-0006 4.38 4.86
7850-281318-0023 0.88 1.19

Class 3636
1673-143397-0005 1.80 2.40
1988-147956-0012 0.87 1.34
5895-34615-0013 0.89 1.62

Class 3637
251-137823-0021 4.42 4.72
3853-163249-0009 2.86 3.39
5895-34629-0030 1.24 1.68

Class 3638
251-118436-0016 3.51 4.26
3170-137482-0000 23.13 23.58
5895-34629-0020 1.43 2.05

Class 3639
1988-24833-0023 0.45 0.74
2078-142845-0033 0.53 1.20
5694-64038-0020 1.64 2.08

Class 3640
1919-142785-0061 12.06 12.41
251-136532-0017 7.18 7.72
422-122949-0027 10.23 10.60

Class 3641
1919-142785-0008 1.90 2.21
1993-147149-0029 7.44 7.72
3853-163249-0017 3.65 3.94

Class 3642
422-122949-0011 2.05 2.48
7976-105575-0023 0.94 1.39
84-121123-0002 7.18 7.54

Class 3643
1272-128104-0014 0.29 0.42
6295-244435-0018 2.22 2.41
7976-110124-0009 0.52 0.61

Class 3644
2078-142845-0025 14.85 15.01
2412-153947-0006 3.48 3.65
7976-105575-0004 1.59 1.81

Class 3645
422-122949-0019 1.53 2.07
6241-61943-0003 5.50 5.90
7976-110124-0001 5.47 5.87

Class 3646
2078-142845-0013 7.83 8.44
422-122949-0010 3.60 4.27
422-122949-0018 1.14 2.01

Class 3647
2277-149874-0015 2.11 2.66
422-122949-0023 1.28 2.03
5694-64038-0018 1.46 2.18

Class 3648
3081-166546-0045 2.08 2.51
3576-138058-0029 5.01 5.34
84-121550-0007 2.63 2.98

Class 3649
1462-170142-0020 0.78 1.08
1988-148538-0001 8.17 8.54
3170-137482-0039 19.28 19.83

Class 3650
251-136532-0013 3.35 3.52
3536-23268-0012 0.50 0.66
3752-4943-0018 2.76 3.06

Class 3651
5536-43363-0010 1.08 1.62
6319-275224-0005 7.48 7.94
7976-105575-0014 2.80 3.41

Class 3652
1673-143396-0012 6.99 7.55
3576-138058-0034 6.51 7.14
422-122949-0026 9.63 10.13

Class 3653
3576-138058-0020 20.25 20.76
5694-64029-0021 4.20 4.47
6295-64301-0020 1.33 1.92

Class 3654
1673-143396-0012 13.06 13.53
2803-154328-0004 0.89 1.54
2803-154328-0018 8.48 8.88

Class 3655
3170-137482-0039 1.29 1.49
6241-66616-0009 4.10 4.38
6345-93302-0025 0.94 1.15

Class 3656
2078-142845-0051 5.28 5.88
3170-137482-0027 1.31 1.74
3752-4944-0022 9.07 9.42

Class 3657
2035-147961-0021 3.48 4.02
3170-137482-0007 1.40 1.95
6295-64301-0000 0.73 1.05

Class 3658
2078-142845-0038 3.02 3.34
3853-163249-0055 0.96 1.50
652-130726-0020 3.57 4.07

Class 3659
1462-170138-0006 4.27 4.78
2086-149220-0026 1.25 1.71
3000-15664-0032 1.48 2.00

Class 3660
1988-148538-0009 3.07 3.44
422-122949-0025 4.60 5.23
652-130737-0003 2.16 2.61

Class 3661
1673-143397-0005 3.93 4.22
3081-166546-0001 7.84 8.22
3170-137482-0002 7.17 7.49

Class 3662
2086-149220-0004 1.47 1.81
6345-93302-0009 1.40 1.75
652-130726-0008 2.47 2.70

Class 3663
6241-61943-0002 1.88 2.14
652-130726-0004 2.18 2.50
84-121550-0000 1.18 1.57

Class 3664
1993-147966-0000 4.40 4.71
2086-149220-0010 8.67 8.98
3170-137482-0041 4.31 4.58

Class 3665
251-137823-0016 0.70 0.85
2803-154328-0009 3.73 3.99
5536-43359-0004 2.93 3.09

Class 3666
1993-147964-0005 9.19 9.65
2412-153948-0008 0.71 1.24
84-121123-0018 2.30 2.78

Class 3667
1272-141231-0021 2.98 3.21
251-118436-0016 1.39 1.83
6295-64301-0012 3.91 4.54

Class 3668
251-136532-0012 3.15 3.65
251-136532-0017 0.73 1.37
777-126732-0047 2.96 3.49

Class 3669
2277-149896-0005 1.41 1.78
2412-153948-0003 6.43 6.70
3536-8226-0030 2.88 3.30

Class 3670
2086-149220-0030 2.08 2.35
2277-149874-0016 1.06 1.49
2412-153947-0003 8.60 9.05

Class 3671
2412-153954-0014 8.79 9.21
3853-163249-0046 13.69 14.07
5338-24640-0003 2.95 3.34

Class 3672
1988-148538-0011 6.80 7.11
6241-66616-0022 1.82 2.22
6319-275224-0004 1.04 1.60

Class 3673
2902-9006-0019 4.14 4.75
3853-163249-0053 4.64 5.00
84-121123-0026 5.73 6.06

Class 3674
2035-147960-0000 2.80 2.83
3081-166546-0013 3.33 3.36
7976-110124-0001 6.40 6.47

Class 3675
174-84280-0006 1.79 2.40
3081-166546-0044 1.13 1.75
6295-64301-0026 7.52 8.26

Class 3676
1462-170145-0022 3.41 3.76
777-126732-0035 0.86 1.26
8297-275155-0011 3.98 4.23

Class 3677
2078-142845-0046 3.58 4.24
777-126732-0041 1.29 1.89
8297-275156-0007 2.31 3.01

Class 3678
1673-143396-0016 4.89 5.28
5694-64038-0014 3.39 3.88
6241-61943-0012 5.02 5.49

Class 3679
2086-149214-0002 5.60 6.07
6313-76958-0023 1.44 1.69
652-129742-0008 1.55 1.90

Class 3680
3853-163249-0051 2.45 2.82
422-122949-0027 11.61 11.80
6345-93302-0020 1.63 1.83

Class 3681
2902-9006-0009 4.89 5.16
2902-9006-0018 5.16 5.49
652-130726-0027 0.88 1.06

Class 3682
1272-141231-0032 3.40 3.52
2277-149896-0012 0.66 0.79
6319-64726-0013 5.89 5.97

Class 3683
2277-149896-0000 5.16 5.63
3576-138058-0004 12.29 12.88
6319-275224-0003 1.72 2.23

Class 3684
1462-170138-0013 4.01 4.42
2035-147960-0008 0.96 1.30
5694-64029-0001 0.65 1.03

Class 3685
1988-148538-0014 9.68 10.10
2035-152373-0014 1.19 1.67
2428-83699-0000 10.61 10.99

Class 3686
2035-147961-0009 1.22 1.68
5338-24615-0002 30.57 31.10
5338-284437-0008 6.34 6.90

Class 3687
1272-141231-0011 3.17 3.71
2078-142845-0004 11.02 11.31
7976-105575-0006 3.29 3.76

Class 3688
1462-170142-0015 1.40 1.83
2035-152373-0009 7.02 7.53
6319-64726-0018 9.08 9.50

Class 3689
1673-143396-0009 7.45 7.79
174-50561-0008 6.82 7.17
3081-166546-0071 1.33 1.75

Class 3690
2428-83705-0038 5.00 5.32
2803-154328-0020 4.08 4.41
6345-93306-0014 1.13 1.34

Class 3691
3576-138058-0024 12.32 12.74
5895-34615-0019 0.60 0.84
8842-302203-0000 3.37 3.60

Class 3692
2277-149874-0018 2.82 3.18
3081-166546-0077 1.25 1.80
6313-76958-0031 0.81 1.07

Class 3693
1462-170138-0000 6.38 7.11
2412-153948-0008 2.34 3.09
84-121123-0024 2.69 3.31

Class 3694
174-84280-0013 1.32 1.67
3000-15664-0043 4.13 4.58
5694-64029-0020 7.79 8.10

Class 3695
2803-161169-0011 2.07 2.81
5338-284437-0018 1.09 1.65
6295-244435-0013 5.11 5.77

Class 3696
174-168635-0002 3.37 3.59
3081-166546-0024 3.55 3.77
8297-275154-0003 4.10 4.30

Class 3697
1462-170142-0021 6.93 7.05
5338-284437-0022 9.23 9.39
8842-304647-0006 11.99 12.09

Class 3698
422-122949-0014 12.26 12.83
6345-93302-0013 0.98 1.50
84-121123-0003 4.66 5.39

Class 3699
2086-149220-0049 8.42 8.90
3170-137482-0039 9.06 9.76
422-122949-0027 18.31 18.80

Class 3700
3853-163249-0027 1.35 1.66
6295-64301-0013 3.90 4.26
6345-93302-0012 0.66 1.01

Class 3701
174-168635-0012 3.43 3.91
3536-8226-0000 0.83 1.58
6319-275224-0011 10.91 11.61

Class 3702
1272-135031-0017 2.22 2.81
3536-8226-0029 1.01 1.29
6295-244435-0031 3.35 3.81

Class 3703
5536-43363-0009 2.46 2.67
6345-64257-0002 4.10 4.25
8842-302201-0000 7.86 8.03

Class 3704
1673-143397-0017 0.87 1.22
251-118436-0014 5.05 5.49
3536-23268-0002 1.10 1.62

Class 3705
2078-142845-0019 4.60 5.20
5694-64025-0002 0.85 1.25
5895-34622-0022 6.56 7.05

Class 3706
251-118436-0003 3.54 3.79
3576-138058-0026 2.18 2.41
8842-304647-0002 11.45 11.67

Class 3707
2803-154328-0019 3.77 4.33
3170-137482-0023 6.94 7.30
3170-137482-0035 5.49 5.76

Class 3708
8842-302196-0000 12.75 13.28
8842-302196-0010 1.22 1.70
8842-302196-0012 2.21 2.72

Class 3709
1673-143396-0012 2.39 2.49
3752-4943-0001 7.22 7.30
5536-43359-0000 0.97 1.02

Class 3710
1272-128104-0000 4.84 5.51
1272-141231-0027 4.26 4.76
8297-275155-0024 1.87 2.49

Class 3711
1462-170142-0010 1.78 2.30
2428-83699-0014 1.53 2.05
8297-275156-0009 4.52 5.08

Class 3712
1919-142785-0001 5.22 5.45
2086-149214-0003 0.31 0.48
3752-4944-0016 6.40 6.60

Class 3713
2277-149896-0006 0.98 1.19
3536-8226-0024 1.45 1.65
3576-138058-0013 1.50 1.72

Class 3714
2428-83705-0038 1.07 1.46
3752-4944-0039 0.28 0.65
6313-76958-0022 0.40 0.82

Class 3715
2277-149896-0001 0.80 1.01
2277-149897-0017 2.07 2.35
6313-66125-0016 2.61 2.87

Class 3716
1272-135031-0007 1.90 2.44
3752-4943-0023 1.45 1.98
6313-76958-0025 2.93 3.65

Class 3717
2035-152373-0017 5.82 6.28
2277-149897-0033 3.29 3.62
8842-304647-0006 10.20 10.62

Class 3718
2086-149220-0013 16.57 17.07
3000-15664-0020 15.14 15.69
777-126732-0052 4.22 4.69

Class 3719
1993-147964-0006 3.15 3.47
2277-149896-0016 2.47 2.79
2277-149897-0019 4.57 4.85

Class 3720
1272-141231-0025 5.96 6.21
1462-170142-0002 1.05 1.34
7976-110523-0017 1.82 2.05

Class 3721
5694-64038-0014 3.88 4.29
7976-110124-0003 7.25 7.73
8297-275156-0002 5.53 6.26

Class 3722
2902-9006-0003 4.32 4.64
3000-15664-0025 1.40 1.77
777-126732-0081 0.53 1.03

Class 3723
1462-170145-0004 2.59 2.89
174-50561-0011 1.45 1.74
2086-149220-0038 1.08 1.39

Class 3724
174-50561-0002 1.08 1.75
174-84280-0012 6.88 7.62
8842-302196-0006 3.44 4.03

Class 3725
2035-152373-0016 4.99 5.35
2078-142845-0033 1.71 2.16
3853-163249-0014 8.60 9.00

Class 3726
2078-142845-0030 1.54 1.92
2277-149897-0022 2.32 2.63
2412-153948-0004 2.02 2.22

Class 3727
2277-149896-0008 5.11 5.22
3170-137482-0001 11.79 11.94
6241-66616-0024 1.58 1.68

Class 3728
1462-170138-0026 1.05 1.29
1462-170142-0038 0.31 0.70
6319-275224-0011 8.12 8.42

Class 3729
1993-147149-0006 1.49 2.13
2086-149220-0030 2.35 2.89
6295-64301-0000 6.35 6.94

Class 3730
2035-147961-0032 4.26 4.68
5895-34615-0018 1.60 2.01
6295-244435-0040 1.79 2.19

Class 3731
1993-147149-0017 1.34 1.52
6313-66129-0026 9.89 10.20
6345-93302-0027 1.94 2.17

Class 3732
3000-15664-0033 15.39 16.00
3081-166546-0062 1.88 2.35
5338-24615-0014 8.00 8.55

Class 3733
1919-142785-0049 1.83 2.01
2035-147961-0021 8.53 8.66
3853-163249-0000 7.13 7.40

Class 3734
3081-166546-0066 2.25 2.74
7850-73752-0003 14.71 15.02
7850-73752-0018 24.57 24.93

Class 3735
3081-166546-0082 1.41 1.90
7976-110124-0015 1.16 1.48
7976-110523-0010 9.12 9.36

Class 3736
1673-143397-0011 6.49 7.01
1988-148538-0015 1.74 2.28
6295-64301-0026 5.69 6.47

Class 3737
3536-8226-0032 2.20 2.68
84-121550-0008 3.00 3.97
84-121550-0033 6.69 7.34

Class 3738
174-84280-0013 13.81 14.28
2412-153954-0021 3.91 4.35
251-137823-0019 7.21 7.71

Class 3739
2277-149874-0004 0.97 1.14
5694-64038-0024 0.82 0.96
5895-34615-0019 2.11 2.30

Class 3740
1988-24833-0005 5.84 6.34
422-122949-0001 11.62 12.12
652-130726-0013 4.66 5.11

Class 3741
1462-170138-0008 1.17 1.67
1462-170138-0008 5.26 5.60
2035-152373-0007 2.13 2.50

Class 3742
1993-147149-0009 12.28 12.82
652-129742-0016 8.30 8.90
652-130726-0011 15.76 16.21

Class 3743
3000-15664-0024 13.22 13.71
3752-4944-0032 1.47 1.98
6241-61946-0011 1.70 2.15

Class 3744
1462-170138-0006 6.51 6.95
2902-9006-0015 20.13 20.68
7976-110523-0015 1.37 1.87

Class 3745
1988-148538-0005 7.11 7.26
2412-153948-0001 1.15 1.28
777-126732-0014 4.06 4.20

Class 3746
3000-15664-0001 14.35 14.76
7850-286674-0013 1.32 2.01
84-121550-0013 18.20 18.74

Class 3747
1272-141231-0029 4.70 4.79
1988-24833-0021 0.47 0.53
6313-66129-0018 1.56 1.73

Class 3748
5536-43359-0004 1.21 1.54
5895-34622-0000 1.75 2.18
6295-244435-0018 4.07 4.32

Class 3749
1988-147956-0010 0.63 1.26
5895-34615-0016 1.85 2.45
84-121550-0002 1.23 1.72

Class 3750
5895-34622-0013 10.64 11.18
5895-34629-0005 0.73 1.30
84-121550-0023 5.39 5.80

Class 3751
2412-153948-0000 2.35 2.48
2428-83705-0023 2.47 2.62
2803-154320-0012 7.07 7.25

Class 3752
3170-137482-0034 1.50 1.85
3576-138058-0022 22.41 22.78
7976-110523-0010 9.36 9.69

Class 3753
2902-9006-0013 5.40 5.93
7976-105575-0002 2.07 2.78
8842-302196-0000 5.43 5.73

Class 3754
8297-275154-0000 6.14 6.73
8297-275155-0032 7.03 7.67
8297-275156-0006 5.14 5.60

Class 3755
1272-135031-0002 8.44 8.87
422-122949-0008 1.89 2.30
5895-34629-0008 3.64 3.98

Class 3756
1673-143396-0004 17.11 17.64
6319-64726-0005 5.66 6.18
8842-302201-0006 7.56 7.90

Class 3757
2035-152373-0008 2.49 3.07
2086-149220-0006 3.48 4.02
2277-149896-0013 5.06 5.57

Class 3758
3853-163249-0053 5.40 5.83
7976-105575-0014 1.66 1.98
8842-302201-0006 8.64 9.09

Class 3759
3536-8226-0002 4.58 5.03
5694-64029-0006 5.50 6.04
5694-64038-0017 11.71 12.16

Class 3760
1462-170142-0021 2.81 2.98
1462-170142-0023 1.09 1.26
2078-142845-0006 0.85 1.00

Class 3761
1272-135031-0006 2.75 2.96
2086-149220-0000 7.00 7.28
2902-9008-0014 6.53 6.76

Class 3762
1462-170142-0026 1.41 1.82
3536-8226-0015 8.27 8.57
5338-24640-0009 4.61 4.91

Class 3763
2803-154320-0000 10.04 10.27
3170-137482-0034 5.31 5.60
6345-93302-0012 4.22 4.63

Class 3764
1673-143396-0018 5.72 6.12
3576-138058-0014 13.80 14.34
6295-244435-0007 1.25 1.83

Class 3765
3576-138058-0005 4.02 4.39
6295-244435-0022 1.33 1.72
652-130726-0019 4.45 4.89

Class 3766
5536-43363-0004 7.89 8.37
6295-64301-0029 0.90 1.42
652-130726-0004 12.70 13.14

Class 3767
2803-154328-0007 1.95 2.41
2902-9006-0018 24.36 24.97
3576-138058-0034 4.86 5.41

Class 3768
2803-154320-0000 0.50 1.40
3170-137482-0028 1.45 1.91
422-122949-0032 1.93 2.51

Class 3769
2902-9008-0002 1.99 2.22
3081-166546-0074 6.65 7.02
3576-138058-0028 1.66 1.97

Class 3770
1272-128104-0004 25.67 25.82
3853-163249-0051 1.29 1.36
7976-110523-0010 6.20 6.30

Class 3771
1272-141231-0031 3.82 4.21
2277-149896-0030 3.64 3.87
3853-163249-0030 0.93 1.48

Class 3772
2086-149214-0004 8.31 8.72
2277-149897-0005 9.03 9.50
422-122949-0003 4.92 5.50

Class 3773
2428-83699-0037 4.07 4.25
422-122949-0020 0.45 0.68
7850-111771-0008 4.86 5.26

Class 3774
1993-147149-0021 3.35 3.71
2078-142845-0027 5.00 5.64
8842-302203-0009 7.32 7.69

Class 3775
1462-170142-0009 0.83 0.97
3576-138058-0022 13.19 13.47
5895-34622-0009 1.97 2.20

Class 3776
1993-147149-0014 1.94 2.09
2412-153954-0014 12.13 12.23
84-121550-0031 2.49 2.57

Class 3777
251-137823-0025 1.80 2.35
3752-4944-0016 7.25 7.52
84-121550-0004 6.26 6.63

Class 3778
1988-148538-0010 7.69 8.00
3170-137482-0000 2.43 2.86
3576-138058-0037 7.64 8.10

Class 3779
251-136532-0013 0.67 1.49
251-136532-0023 1.26 1.87
3081-166546-0009 2.59 3.53

Class 3780
1919-142785-0027 3.77 4.15
2803-154320-0008 1.17 1.77
8842-302196-0003 5.73 5.94

Class 3781
2078-142845-0026 1.44 2.20
2078-142845-0027 3.29 3.97
652-130726-0030 2.26 2.70

Class 3782
1673-143396-0007 4.49 5.13
1673-143396-0016 7.86 8.31
422-122949-0026 2.94 3.48

Class 3783
2086-149220-0000 4.55 5.07
3170-137482-0037 4.61 5.44
6295-244435-0007 3.68 4.38

Class 3784
1673-143396-0001 4.28 4.81
2412-153948-0000 1.14 1.68
84-121123-0027 1.77 2.18

Class 3785
251-136532-0002 2.36 2.55
3536-23268-0002 3.92 4.07
7976-105575-0015 3.84 4.04

Class 3786
1919-142785-0006 0.51 1.29
2078-142845-0041 0.24 1.28
2277-149896-0022 1.70 2.21

Class 3787
3170-137482-0015 3.04 3.30
6313-66129-0012 1.17 1.47
8842-304647-0010 2.45 2.84

Class 3788
2277-149896-0029 0.88 1.37
2428-83705-0001 2.31 2.86
2803-154320-0001 13.46 14.27

Class 3789
2277-149897-0034 1.51 1.71
251-137823-0011 4.20 4.59
6313-76958-0017 0.77 1.15

Class 3790
1993-147149-0005 7.07 7.58
2277-149897-0030 0.95 1.23
3000-15664-0036 10.78 11.08

Class 3791
1993-147149-0004 5.16 5.45
3536-23268-0000 16.83 16.97
5895-34615-0017 4.39 4.58

Class 3792
422-122949-0019 10.61 10.75
6345-93306-0010 2.33 2.49
777-126732-0058 1.58 1.73

Class 3793
1272-141231-0010 4.53 5.10
5694-64025-0014 9.47 10.02
777-126732-0017 1.81 2.28

Class 3794
422-122949-0019 11.37 11.90
422-122949-0019 17.40 17.96
652-129742-0016 3.48 4.13

Class 3795
