Class 0
3000-15664-0040 3.34 3.96
6241-66616-0003 3.62 4.10

Class 3593
2035-147960-0011 3.29 3.44
6345-93302-0019 1.24 1.64
652-130726-0030 0.61 0.72

Class 3594
1993-147149-0024 0.79 0.82
3853-163249-0003 1.43 1.46
6345-93306-0013 0.28 0.31

Class 3595
3081-166546-0071 4.98 5.16
5694-64029-0011 4.55 4.64
6241-61943-0000 1.84 2.06

Class 3596
251-136532-0000 0.58 0.89
6241-66616-0007 2.64 2.95
652-130737-0007 2.72 3.14

Class 3597
1462-170145-0004 2.89 3.06
8842-302196-0005 21.19 21.44
8842-304647-0000 8.49 8.69

Class 3598
3752-4943-0014 2.34 2.91
6241-61946-0017 3.59 4.18
652-130726-0004 3.43 3.92

Class 3599
1919-142785-0017 2.06 2.36
251-137823-0012 1.43 2.07
8297-275155-0029 9.42 9.95

Class 3600
7976-110124-0001 3.30 3.70
7976-110124-0016 2.52 2.77
84-121550-0026 7.60 7.80

Class 3601
2078-142845-0014 5.49 5.67
2277-149896-0016 1.34 1.52
5694-64029-0020 1.69 1.82

Class 3602
3853-163249-0015 1.45 2.21
8297-275156-0002 2.49 3.09
8842-302196-0008 3.12 3.62

Class 3603
2412-153947-0015 8.47 8.66
5694-64038-0016 1.58 1.81
6345-93302-0009 5.69 5.97

Class 3604
2412-153947-0012 1.12 1.40
3536-23268-0010 2.75 3.06
7850-281318-0007 1.13 1.32

Class 3605
2412-153954-0002 0.85 1.32
3000-15664-0026 1.38 1.73
3000-15664-0035 8.18 8.63

Class 3606
1272-128104-0009 16.30 16.99
2412-153954-0005 1.24 1.71
7850-281318-0019 3.26 3.60

Class 3607
1993-147149-0022 1.28 1.82
2277-149896-0017 3.43 3.89
2412-153948-0003 1.04 1.68

Class 3608
2277-149897-0034 11.45 11.99
5536-43363-0008 9.06 9.81
5895-34615-0021 4.96 5.63

Class 3609
2035-147961-0011 1.10 1.48
2277-149896-0005 1.41 1.78
8297-275156-0006 4.16 4.72

Class 3610
2078-142845-0039 16.60 17.10
652-129742-0016 9.35 9.70
652-130726-0011 3.43 3.71

Class 3611
1272-128104-0007 3.19 3.73
1919-142785-0062 1.54 2.14
777-126732-0080 1.78 2.35

Class 3612
1462-170138-0014 4.01 4.42
1993-147149-0003 13.50 13.92
2428-83699-0022 1.37 1.87

Class 3613
1272-135031-0007 1.90 2.44
3853-163249-0054 6.07 6.53
777-126732-0079 0.93 1.25

Class 3614
2086-149220-0035 5.02 5.45
251-137823-0025 0.79 1.55
3576-138058-0011 1.44 1.92

Class 3615
2412-153954-0014 15.48 15.67
3000-15664-0017 8.05 8.43
3000-15664-0019 15.72 16.03

Class 3616
1272-141231-0004 4.05 4.65
1919-142785-0062 0.26 0.94
652-129742-0001 1.34 1.88

Class 3617
1993-147964-0004 5.99 6.32
2086-149220-0033 6.39 6.58
2086-149220-0041 3.72 3.94

Class 3618
2277-149897-0005 4.23 4.59
652-129742-0005 4.04 4.37
84-121550-0024 0.73 1.02

Class 3619
6313-66125-0027 13.41 13.81
7976-110124-0016 3.16 3.50
7976-110124-0023 1.95 2.44

Class 3620
1462-170138-0013 4.01 4.42
2902-9006-0009 9.11 9.58
6313-66125-0026 0.71 1.21

Class 3621
3576-138058-0026 7.05 7.66
5338-284437-0026 3.29 3.67
777-126732-0079 6.47 6.99

Class 3622
3853-163249-0018 0.86 1.37
6241-61943-0003 0.97 1.56
7976-105575-0018 3.41 3.92

Class 3623
1988-148538-0010 7.69 8.00
3170-137482-0010 7.73 8.04
6241-61946-0000 1.04 1.35

Class 3624
2277-149896-0018 1.56 1.75
5338-284437-0021 1.95 2.30
6345-93306-0024 1.10 1.31

Class 3625
2803-161169-0012 1.78 2.06
3752-4943-0001 8.48 8.66
3853-163249-0005 2.70 2.80

Class 3626
5338-284437-0026 13.42 13.78
777-126732-0024 10.20 10.47
7976-110124-0010 4.35 4.67

Class 3627
2086-149220-0017 1.78 2.17
2902-9006-0017 14.95 15.38
6241-61943-0027 4.81 5.22

Class 3628
1673-143396-0010 9.14 9.28
6313-66129-0014 6.77 7.01
84-121550-0001 3.64 3.96

Class 3629
2902-9006-0006 0.94 1.46
5536-43363-0010 5.32 5.84
8842-304647-0002 19.57 20.00

Class 3630
3170-137482-0007 7.05 7.44
5338-24615-0008 0.81 1.12
652-129742-0006 3.61 4.00

Class 3631
2277-149874-0001 4.13 4.30
251-136532-0003 11.66 11.80
6313-66129-0003 4.33 4.54

Class 3632
1988-24833-0025 2.07 2.45
3752-4944-0016 8.33 8.83
5694-64038-0025 0.77 1.08

Class 3633
2078-142845-0043 0.37 0.97
5694-64029-0010 0.91 1.33
5895-34622-0006 3.01 3.42

Class 3634
1988-147956-0003 1.74 2.15
2086-149220-0002 0.71 1.14
422-122949-0029 2.10 2.45

Class 3635
5338-284437-0009 7.78 8.21
5694-64029-0013 1.57 1.99
8842-302196-0007 5.47 6.09

Class 3636
2428-83699-0010 1.14 1.65
6313-66129-0005 1.00 1.51
84-121123-0008 1.71 2.18

Class 3637
1462-170142-0019 8.75 9.10
5338-284437-0029 1.58 2.02
6345-93306-0024 4.87 5.44

Class 3638
2428-83705-0042 6.32 7.00
2428-83705-0043 2.63 3.30
6319-64726-0012 5.36 6.03

Class 3639
1919-142785-0020 7.37 7.54
2412-153948-0013 4.91 5.07
8842-304647-0006 9.63 9.83

Class 3640
1993-147149-0020 5.26 5.65
5895-34615-0020 6.11 6.61
7976-110523-0000 7.53 7.93

Class 3641
2035-152373-0003 3.21 3.66
2428-83705-0042 8.68 9.27
3170-137482-0029 1.34 1.63

Class 3642
1988-147956-0008 9.44 9.96
2412-153947-0005 2.83 3.35
6345-93302-0002 1.25 1.97

Class 3643
1993-147964-0003 3.57 3.92
2078-142845-0004 20.28 20.55
3853-163249-0036 9.25 9.45

Class 3644
1673-143397-0010 9.31 9.59
3081-166546-0079 6.03 6.25
6241-66616-0018 1.24 1.44

Class 3645
3081-166546-0057 1.96 2.25
5536-43363-0005 5.61 5.77
6295-244435-0010 3.86 4.06

Class 3646
2078-142845-0035 2.17 2.84
2428-83705-0014 1.05 1.68
5536-43363-0010 4.66 5.29

Class 3647
1993-147149-0006 1.49 2.13
2086-149220-0003 17.37 17.78
777-126732-0013 13.10 13.75

Class 3648
3081-166546-0050 1.78 2.41
7976-110523-0000 14.04 14.41
8842-302196-0010 0.94 1.22

Class 3649
3081-166546-0033 1.25 2.13
652-130737-0000 7.97 8.39
8842-302203-0001 6.17 6.62

Class 3650
2078-142845-0007 7.76 8.47
2412-153954-0009 5.53 5.94
3000-15664-0038 0.24 1.23

Class 3651
2412-153954-0018 4.58 5.12
2803-154328-0015 13.01 13.66
6313-76958-0029 4.03 4.46

Class 3652
3081-166546-0081 1.03 1.59
3170-137482-0043 3.96 4.26
6241-66616-0008 2.97 3.31

Class 3653
6313-66129-0017 0.50 0.74
6313-66129-0029 2.24 2.59
8842-304647-0011 1.65 1.89

Class 3654
1272-128104-0002 0.67 1.02
1988-24833-0020 0.76 1.25
6295-244435-0001 1.20 1.69

Class 3655
2277-149897-0031 3.49 4.16
251-118436-0015 4.49 5.04
422-122949-0000 6.28 7.18

Class 3656
1272-141231-0025 0.74 0.97
2277-149896-0008 4.44 4.56
2277-149897-0032 2.49 2.61

Class 3657
5694-64025-0018 1.11 1.18
6241-61946-0011 1.05 1.15
8842-302203-0002 12.84 12.97

Class 3658
2277-149874-0017 1.20 1.67
3752-4944-0018 1.69 2.34
652-130726-0033 8.56 9.08

Class 3659
251-137823-0008 4.85 4.99
6345-93302-0006 1.54 1.66
652-130726-0026 2.48 2.68

Class 3660
2412-153948-0001 4.81 5.05
5536-43359-0007 3.85 4.19
5895-34629-0011 0.55 0.73

Class 3661
2078-142845-0005 1.89 2.88
3752-4944-0065 1.11 1.96
652-129742-0004 0.72 1.36

Class 3662
3752-4944-0017 1.61 2.00
422-122949-0009 5.50 5.86
7850-281318-0008 1.61 2.06

Class 3663
5694-64029-0026 4.09 4.50
6241-61946-0011 7.16 7.59
6319-64726-0010 4.22 4.60

Class 3664
251-137823-0018 4.70 5.08
6313-76958-0018 3.17 3.56
7850-286674-0007 1.67 2.25

Class 3665
3170-137482-0015 4.72 5.07
652-129742-0016 4.23 4.72
7850-73752-0006 8.43 8.94

Class 3666
2086-149220-0001 17.13 17.51
7850-111771-0004 1.22 1.58
7850-111771-0005 2.12 2.45

Class 3667
1993-147149-0024 2.71 3.06
3536-23268-0029 3.41 3.80
3752-4943-0010 1.80 2.04

Class 3668
1993-147149-0018 2.26 2.63
251-118436-0017 1.07 1.46
5895-34629-0005 0.73 1.30

Class 3669
5536-43363-0009 13.80 14.14
7976-110124-0003 0.89 1.51
7976-110523-0018 1.02 1.30

Class 3670
3536-8226-0030 1.76 1.80
7976-105575-0003 1.82 1.91
7976-110124-0010 1.18 1.28

Class 3671
3853-163249-0012 2.93 3.26
5536-43363-0008 1.81 2.15
777-126732-0015 2.40 3.00

Class 3672
174-50561-0011 3.12 3.26
3000-15664-0024 10.83 10.93
422-122949-0013 20.35 20.50

Class 3673
1988-148538-0011 2.90 3.45
3536-23268-0017 6.10 6.51
7976-105575-0027 2.16 2.70

Class 3674
1462-170142-0030 1.35 1.84
7850-111771-0001 3.44 3.97
7850-286674-0014 4.92 5.46

Class 3675
1462-170142-0019 1.47 2.30
3170-137482-0038 12.90 13.47
7976-105575-0014 3.41 4.01

Class 3676
3752-4944-0024 1.83 2.03
3853-163249-0036 23.91 24.12
777-126732-0053 4.34 4.66

Class 3677
1993-147966-0000 8.47 8.97
652-130726-0021 9.10 9.52
7976-105575-0007 4.86 5.28

Class 3678
3000-15664-0002 0.97 1.61
3853-163249-0028 4.82 5.32
5536-43358-0005 3.32 3.88

Class 3679
174-168635-0003 6.52 7.06
6295-244435-0011 0.91 1.30
7850-73752-0010 3.41 3.86

Class 3680
1673-143396-0016 3.97 4.02
5338-284437-0015 3.22 3.28
6295-244435-0019 1.99 2.02

Class 3681
1462-170138-0024 14.47 15.02
5895-34615-0017 5.66 6.18
6295-244435-0010 1.78 2.26

Class 3682
5694-64025-0016 6.84 7.25
5895-34622-0011 2.98 3.38
6295-64301-0029 0.90 1.42

Class 3683
251-136532-0008 1.67 1.83
251-137823-0008 1.18 1.37
422-122949-0007 8.73 8.90

Class 3684
1272-128104-0004 12.11 12.68
3000-15664-0031 1.25 1.68
3576-138058-0017 5.17 5.67

Class 3685
3170-137482-0035 3.78 3.97
3170-137482-0047 0.68 0.92
6241-61943-0024 0.66 0.80

Class 3686
1988-148538-0013 0.46 0.79
3170-137482-0033 1.42 2.23
6295-64301-0028 7.86 8.71

Class 3687
2035-147960-0010 0.54 1.02
3170-137482-0005 1.27 1.54
8842-302196-0012 3.01 3.48

Class 3688
5895-34622-0013 0.61 1.10
6295-244435-0004 4.01 4.48
777-126732-0061 3.66 4.15

Class 3689
3170-137482-0015 1.54 2.12
6345-64257-0006 5.90 6.20
8842-302196-0006 4.83 5.21

Class 3690
174-50561-0005 2.26 2.51
5338-284437-0013 7.32 7.67
652-130737-0010 1.85 2.18

Class 3691
6241-61943-0000 4.06 4.51
7850-281318-0020 0.79 1.14
8297-275155-0017 6.92 7.22

Class 3692
1993-147149-0004 1.45 1.79
3853-163249-0028 1.51 2.00
6241-61943-0027 15.58 15.93

Class 3693
1272-128104-0004 25.67 25.82
3853-163249-0051 1.29 1.36
5895-34622-0022 2.88 2.99

Class 3694
1988-24833-0012 3.04 3.16
2078-142845-0037 5.59 5.78
777-126732-0069 2.59 2.74

Class 3695
2412-153948-0004 21.12 21.30
6319-57405-0009 7.42 7.74
7976-110124-0012 7.38 7.63

Class 3696
174-50561-0015 10.52 11.06
3000-15664-0016 3.49 3.90
3536-8226-0004 2.00 2.31

Class 3697
6313-66129-0018 3.65 3.98
777-126732-0015 3.27 3.68
84-121550-0007 1.34 1.63

Class 3698
174-50561-0007 2.61 3.01
1993-147149-0006 2.13 2.64
6319-64726-0004 6.57 7.17

Class 3699
2277-149874-0001 4.85 5.04
5895-34615-0005 1.09 1.40
6295-244435-0020 0.97 1.21

Class 3700
6241-61943-0026 4.36 4.94
6241-66616-0001 2.69 3.17
8297-275154-0019 0.47 0.87

Class 3701
2035-147961-0011 0.82 0.94
3853-163249-0036 5.73 5.90
7976-110523-0014 2.31 2.40

Class 3702
1272-128104-0005 7.64 8.53
2803-154328-0003 9.77 10.65
5895-34629-0011 0.73 1.40

Class 3703
5338-24615-0004 21.71 22.28
8297-275156-0008 0.85 1.49
8842-302196-0001 4.33 4.75

Class 3704
1462-170145-0016 3.14 3.65
1993-147965-0000 3.50 3.91
3853-163249-0013 4.75 5.25

Class 3705
1673-143396-0002 1.72 2.40
251-118436-0014 5.49 6.42
6313-66129-0009 1.96 2.66

Class 3706
251-118436-0023 1.33 1.82
777-126732-0005 6.63 6.96
7850-73752-0007 3.70 4.33

Class 3707
3536-8226-0020 1.22 1.63
3752-4944-0013 0.94 1.50
652-130726-0002 2.80 3.23

Class 3708
2412-153947-0014 10.52 10.66
3576-138058-0022 2.77 3.03
5536-43363-0005 14.68 14.80

Class 3709
2277-149896-0013 2.11 2.33
3853-163249-0013 2.74 3.03
422-122949-0018 6.55 6.71

Class 3710
1462-170142-0014 2.06 2.43
2086-149220-0002 4.10 4.30
2902-9006-0008 2.81 3.00

Class 3711
2412-153948-0012 3.29 3.43
3576-138058-0038 4.19 4.37
777-126732-0078 0.86 1.39

Class 3712
3853-163249-0007 2.26 2.63
652-129742-0002 1.63 1.98
777-126732-0008 1.48 1.69

Class 3713
1988-148538-0011 1.97 2.42
1993-147149-0003 11.39 11.87
5536-43358-0004 1.62 2.13

Class 3714
1272-141231-0002 1.67 2.05
2277-149896-0034 2.60 2.96
422-122949-0014 25.19 25.55

Class 3715
3536-8226-0029 2.19 2.46
6241-61943-0013 2.24 2.40
652-129742-0020 1.41 1.65

Class 3716
2078-142845-0028 0.74 1.26
652-129742-0016 3.48 4.13
777-126732-0028 5.04 5.57

Class 3717
1272-128104-0009 17.02 17.94
2428-83705-0014 2.53 3.10
3576-138058-0015 5.16 5.75

Class 3718
2428-83705-0036 0.93 1.52
3081-166546-0054 2.43 3.24
652-130726-0034 10.41 10.94

Class 3719
174-84280-0005 0.89 1.45
777-126732-0024 12.65 13.58
777-126732-0035 4.91 5.26

Class 3720
1988-147956-0011 3.73 4.07
1993-147964-0010 16.76 17.04
6313-66129-0022 0.84 1.00

Class 3721
2035-152373-0005 14.24 14.75
2412-153947-0001 2.13 2.59
2412-153954-0012 4.64 4.93

Class 3722
1919-142785-0055 1.27 1.75
1919-142785-0062 2.65 3.13
2035-147961-0024 1.56 2.10

Class 3723
1462-170142-0008 0.69 0.84
2035-147961-0003 1.37 1.49
6345-93306-0015 3.71 3.81

Class 3724
6241-61943-0012 1.21 1.80
6319-64726-0009 0.52 1.11
8842-302196-0005 22.11 22.62

Class 3725
1272-128104-0004 7.24 7.59
3170-137482-0038 0.59 0.81
8842-302196-0000 1.29 1.57

Class 3726
251-137823-0018 2.58 2.99
2902-9008-0009 1.36 1.72
84-121550-0019 0.76 1.07

Class 3727
174-84280-0007 2.50 2.81
1993-147149-0018 2.75 3.23
2902-9006-0005 1.79 2.19

Class 3728
3000-15664-0010 2.47 2.60
6295-244435-0004 9.07 9.22
652-130726-0011 6.19 6.28

Class 3729
2412-153954-0021 4.73 4.95
6241-66616-0021 3.22 3.49
7976-105575-0006 6.68 6.96

Class 3730
2428-83705-0038 5.32 5.79
777-126732-0036 2.37 2.68
84-121550-0022 2.63 3.38

Class 3731
6319-57405-0001 9.27 9.84
7976-105575-0009 2.21 2.65
7976-110124-0018 7.06 7.66

Class 3732
1993-147149-0017 1.13 1.34
777-126732-0002 3.38 3.50
7976-110523-0015 2.14 2.35

Class 3733
1988-148538-0009 2.27 2.57
3576-138058-0008 2.11 2.40
422-122949-0027 4.63 4.87

Class 3734
1462-170142-0034 1.63 1.98
2412-153954-0006 4.72 5.03
3536-23268-0025 0.98 1.46

Class 3735
2412-153954-0004 1.52 1.84
3576-138058-0009 8.84 9.01
6313-66125-0011 1.07 1.24

Class 3736
174-168635-0018 2.52 2.95
6319-57405-0002 2.71 3.00
652-130737-0000 7.53 7.85

Class 3737
3853-163249-0031 5.42 5.93
652-129742-0016 0.88 1.54
8842-304647-0005 1.22 1.78

Class 3738
8297-275155-0019 5.24 5.78
8842-302203-0002 7.71 8.24
8842-304647-0002 1.21 1.84

Class 3739
1673-143397-0003 6.31 7.01
1673-143397-0016 6.80 7.58
5536-43358-0016 1.49 2.27

Class 3740
3170-137482-0002 1.76 2.37
6241-61946-0020 6.19 6.67
6313-76958-0014 4.22 4.69

Class 3741
3576-138058-0036 2.70 2.94
7976-110124-0002 6.54 6.73
7976-110124-0011 1.39 1.68

Class 3742
2428-83699-0013 1.32 1.74
5895-34629-0019 2.86 3.29
8842-304647-0002 29.86 30.33

Class 3743
5338-24615-0006 1.91 2.46
7850-111771-0000 5.50 5.83
8297-275155-0000 8.95 9.44

Class 3744
2277-149897-0001 1.58 1.72
2428-83705-0006 2.17 2.47
251-137823-0007 2.27 2.54

Class 3745
8297-275155-0012 1.47 1.98
8297-275156-0001 3.50 4.13
8297-275156-0013 10.31 11.05

Class 3746
2803-154320-0003 0.39 1.04
3000-15664-0014 5.45 5.96
3000-15664-0034 13.52 13.91

Class 3747
3000-15664-0002 2.57 2.73
3170-137482-0047 8.19 8.33
3576-138058-0017 9.34 9.55

Class 3748
2412-153954-0006 2.55 2.96
652-130726-0033 7.00 7.36
777-126732-0042 0.65 0.99

Class 3749
2803-154328-0012 7.41 7.73
3752-4943-0007 5.18 5.43
6241-66616-0005 5.27 5.61

Class 3750
1919-142785-0040 1.31 1.94
2412-153948-0013 5.39 5.97
777-126732-0017 1.81 2.28

Class 3751
6241-61943-0024 3.74 4.06
6295-64301-0023 14.05 14.60
777-126732-0005 4.72 5.06

Class 3752
5536-43358-0008 18.97 19.13
84-121550-0011 6.11 6.42
8842-302196-0003 1.38 1.63

Class 3753
1919-142785-0030 8.34 9.02
2035-152373-0007 0.92 1.47
5338-24615-0014 11.18 11.61

Class 3754
174-168635-0004 3.26 3.84
174-168635-0008 6.11 6.68
2412-153947-0011 6.01 6.40

Class 3755
1272-135031-0019 2.26 3.02
3853-163249-0016 2.51 3.17
777-126732-0007 0.94 1.62

Class 3756
1462-170138-0027 1.20 1.75
2035-147960-0007 3.43 4.17
2035-152373-0009 3.64 4.13

Class 3757
3000-15664-0018 1.85 1.97
5338-24640-0007 10.47 10.50
6295-244435-0039 4.16 4.19

Class 3758
3081-166546-0051 0.67 0.86
6319-275224-0003 2.23 2.83
7976-105575-0023 0.94 1.39

Class 3759
3536-8226-0001 3.77 4.11
3752-4943-0001 8.66 9.15
6313-66129-0033 6.27 6.61

Class 3760
1673-143397-0018 1.73 2.16
251-136532-0010 4.78 5.12
5338-24615-0005 0.61 1.04

Class 3761
2902-9006-0007 2.71 3.10
422-122949-0031 3.58 3.87
5536-43358-0019 1.86 2.23

Class 3762
1993-147965-0001 1.94 2.38
6295-244435-0025 3.48 4.26
777-126732-0066 8.34 8.90

Class 3763
1988-148538-0000 8.12 8.98
3170-137482-0042 4.38 5.14
8842-302196-0005 12.10 12.71

Class 3764
3576-138058-0012 4.68 4.97
6295-64301-0022 4.24 4.81
8842-302201-0008 5.23 5.67

Class 3765
251-136532-0001 3.24 3.77
5338-24615-0004 20.78 21.25
84-121550-0030 4.53 5.06

Class 3766
3576-138058-0008 1.47 1.84
777-126732-0013 14.59 15.04
8842-302203-0011 4.20 4.53

Class 3767
1988-24833-0013 1.50 1.87
3081-166546-0058 2.39 2.90
6345-93302-0012 3.69 4.07

Class 3768
2803-154320-0010 3.80 4.01
3752-4944-0018 5.59 5.74
422-122949-0013 7.71 7.76

Class 3769
2035-147961-0006 1.14 1.31
2412-153954-0011 3.06 3.21
3170-137482-0003 14.41 14.59

Class 3770
251-137823-0019 2.94 3.33
3081-166546-0046 1.70 2.25
777-126732-0041 0.33 0.77

Class 3771
1988-24833-0005 4.79 5.40
2412-153947-0009 4.38 4.82
2803-161169-0001 6.19 6.76

Class 3772
2412-153954-0014 6.53 7.16
3081-166546-0027 2.45 3.14
3752-4944-0022 11.92 12.56

Class 3773
174-50561-0008 6.08 6.41
2428-83705-0026 9.78 10.19
2428-83705-0039 2.62 3.05

Class 3774
1988-147956-0018 1.76 2.15
2803-161169-0002 1.82 2.44
6313-66129-0001 0.58 1.08

Class 3775
2277-149874-0014 6.78 6.94
3752-4944-0049 1.90 2.12
6313-66129-0023 3.49 3.63

Class 3776
174-168635-0013 4.90 5.40
422-122949-0027 18.31 18.80
8842-304647-0002 8.32 8.78

Class 3777
3000-15664-0034 7.01 7.57
3000-15664-0035 0.75 1.18
3000-15664-0035 9.32 9.89

Class 3778
1462-170138-0022 1.99 2.33
1673-143396-0003 5.15 5.61
5338-284437-0026 5.03 5.50

Class 3779
1462-170138-0002 0.84 1.15
2412-153954-0014 3.43 3.69
3081-166546-0062 6.44 6.64

Class 3780
174-168635-0005 5.35 5.87
5895-34615-0021 2.44 2.80
777-126732-0063 17.34 17.83

Class 3781
2277-149896-0026 1.66 2.29
5895-34615-0003 2.53 3.30
652-130726-0012 1.02 1.62

Class 3782
5895-34629-0032 1.66 2.44
6345-93306-0001 3.97 4.43
8297-275154-0012 0.42 1.09

Class 3783
2412-153954-0014 12.23 12.58
422-122949-0018 2.11 2.38
5895-34615-0020 1.98 2.36

Class 3784
1462-170138-0012 1.64 2.24
2412-153947-0004 5.94 6.29
8297-275154-0010 2.79 3.26

Class 3785
1462-170138-0019 1.37 1.72
2086-149220-0009 0.74 1.04
6241-61946-0006 6.64 6.92

Class 3786
1993-147149-0009 11.02 11.11
5338-24615-0002 7.54 7.70
6295-244435-0002 1.52 1.62

Class 3787
5694-64038-0002 6.75 7.43
6295-64301-0016 2.43 2.96
6295-64301-0027 1.85 2.45

Class 3788
2277-149874-0012 3.95 4.07
2277-149896-0012 1.03 1.15
3081-166546-0022 1.02 1.11

Class 3789
1993-147149-0002 2.55 2.93
2803-154320-0012 1.82 2.55
5338-24615-0005 1.33 1.84

Class 3790
2277-149897-0003 4.62 4.84
3081-166546-0032 3.43 3.69
3752-4944-0034 4.26 4.42

Class 3791
3853-163249-0048 1.44 1.88
8297-275154-0021 1.01 1.45
84-121550-0009 1.64 1.95

Class 3792
1988-148538-0014 8.80 8.93
2803-161169-0001 3.03 3.28
3170-137482-0037 0.51 0.65

Class 3793
251-137823-0022 1.99 2.35
6241-61946-0001 4.10 4.64
777-126732-0059 3.80 4.54

Class 3794
2412-153954-0015 4.64 5.03
251-118436-0005 1.85 2.49
3000-15664-0037 1.45 2.13

Class 3795
1919-142785-0032 3.26 3.75
652-130726-0002 1.50 2.07
84-121123-0026 2.66 3.08

Class 3796
2078-142845-0047 1.98 2.11
7976-105575-0003 5.76 5.95
84-121550-0035 3.51 3.65

Class 3797
1272-128104-0004 5.55 6.07
2277-149874-0002 1.42 1.93
3081-166546-0045 3.44 3.77

Class 3798
1272-141231-0026 5.45 6.19
1919-142785-0007 23.81 24.36
2803-161169-0006 0.90 1.59

Class 3799
251-118436-0000 5.16 5.37
5895-34629-0019 1.57 1.74
6295-64301-0031 5.41 5.64

Class 3800
2902-9006-0005 22.09 22.51
6241-61943-0008 1.81 2.10
8842-302196-0005 7.36 7.84

Class 3801
1272-141231-0014 2.38 2.85
652-130726-0017 1.56 1.98
777-126732-0002 1.36 1.85

Class 3802
251-136532-0001 1.45 2.20
5536-43358-0005 4.17 4.67
777-126732-0038 1.66 2.11

Class 3803
1272-128104-0011 5.13 5.39
2078-142845-0030 9.51 9.74
6313-66129-0029 4.21 4.49

Class 3804
1673-143397-0000 1.82 2.43
2902-9006-0007 18.02 18.77
777-126732-0001 1.48 2.16

Class 3805
2086-149220-0019 9.40 10.06
422-122949-0010 29.75 30.54
777-126732-0067 1.97 2.36

Class 3806
2086-149220-0003 20.28 20.42
3853-163249-0054 14.57 14.82
652-130726-0015 6.79 6.95

Class 3807
6241-61946-0002 3.03 3.25
6241-66616-0022 2.58 2.76
6313-66125-0021 3.11 3.39

Class 3808
652-129742-0000 0.51 1.13
652-129742-0000 2.89 3.59
652-129742-0016 10.50 11.10

Class 3809
3000-15664-0011 2.33 2.89
6319-64726-0007 1.41 1.93
777-126732-0028 3.82 4.49

Class 3810
1988-24833-0020 4.54 5.07
2078-142845-0043 10.23 10.67
6319-64726-0018 10.05 10.59

Class 3811
1462-170142-0034 1.02 1.18
2277-149897-0003 0.92 1.04
8842-304647-0012 0.93 1.17

Class 3812
1272-141231-0015 0.38 0.52
1673-143396-0016 0.39 0.51
2086-149220-0010 0.51 0.61

Class 3813
1919-142785-0007 11.72 11.91
2035-147960-0012 1.61 1.76
6313-76958-0019 2.19 2.35

Class 3814
2428-83705-0002 10.23 10.46
3853-163249-0010 5.85 6.08
5536-43359-0003 8.00 8.28

Class 3815
3536-8226-0026 4.79 5.27
5895-34629-0025 3.86 4.26
6295-244435-0004 9.22 9.77

Class 3816
3000-15664-0006 0.32 0.67
3000-15664-0020 3.01 3.35
7976-105575-0006 3.29 3.76

Class 3817
2035-147961-0018 1.75 2.26
3000-15664-0035 7.22 7.86
6319-57405-0009 11.09 11.60

Class 3818
1993-147149-0024 6.95 7.18
3000-15664-0007 0.39 0.73
6295-244435-0010 5.94 6.20

Class 3819
3576-138058-0025 3.02 3.29
3576-138058-0028 5.60 5.90
777-126732-0057 4.71 5.05

Class 3820
1673-143396-0018 2.89 3.20
2902-9006-0018 13.74 14.28
84-121550-0015 1.22 1.64

Class 3821
1272-141231-0024 2.42 3.09
251-136532-0003 8.08 8.60
652-130726-0022 6.47 7.18

Class 3822
1673-143397-0017 2.25 2.62
2086-149220-0037 3.47 3.66
2902-9006-0001 4.14 4.64

Class 3823
174-84280-0012 5.12 5.53
5338-24615-0000 1.49 1.98
5338-284437-0013 8.60 8.95

Class 3824
2086-149220-0005 1.97 2.12
251-137823-0001 4.19 4.46
3853-163249-0023 0.90 1.18

Class 3825
2035-147961-0032 3.11 3.31
6345-93306-0024 1.31 1.67
7850-281318-0006 2.45 2.68

Class 3826
5694-64025-0015 3.99 4.58
6295-244435-0027 1.30 2.01
7850-73752-0007 5.20 5.80

Class 3827
251-137823-0004 8.29 8.41
422-122949-0029 2.45 2.73
5694-64025-0014 14.93 15.07

Class 3828
5694-64025-0001 3.02 3.15
5895-34629-0021 6.85 7.18
8842-304647-0011 0.23 0.53

Class 3829
2277-149874-0010 1.15 1.18
251-137823-0021 3.76 3.93
3081-166546-0044 2.41 2.53

Class 3830
1988-147956-0025 1.65 2.12
1993-147149-0002 1.31 1.87
2086-149220-0011 9.84 10.38

Class 3831
1919-142785-0003 3.60 3.92
2803-154328-0006 2.42 2.64
777-126732-0051 1.66 1.79

Class 3832
2902-9008-0016 1.56 1.76
5694-64038-0010 0.92 1.11
6313-76958-0026 2.56 2.75

Class 3833
2086-149220-0006 4.54 5.01
5895-34622-0003 3.13 3.57
7976-110523-0010 7.10 7.49

Class 3834
3576-138058-0017 11.29 11.68
652-130726-0008 2.79 3.03
7976-110124-0001 6.47 7.03

Class 3835
174-84280-0000 0.94 1.24
251-136532-0005 4.32 4.77
5694-64029-0006 1.94 2.27

