Class 0
84-121550-0026 3.78 4.31

Class 10178
84-121550-0023 2.26 2.84

Class 10179
84-121550-0000 3.42 3.48

Class 10180
84-121550-0005 3.79 4.70

Class 10181
84-121123-0026 3.13 3.53

Class 10182
84-121123-0004 2.33 2.67

Class 10183
2428-83705-0028 2.08 2.39

Class 10184
251-118436-0012 3.28 4.04

Class 10185
251-118436-0013 3.32 3.35

Class 10186
2902-9008-0014 10.76 11.16

Class 10187
251-136532-0017 3.88 4.11

Class 10188
251-136532-0016 3.65 3.86

Class 10189
251-136532-0023 3.52 4.09

Class 10190
1988-24833-0003 3.66 3.73

Class 10191
6241-61946-0005 0.70 1.06

Class 10192
2412-153954-0001 3.34 3.40

Class 10193
2412-153954-0009 3.37 3.47

Class 10194
2412-153954-0018 2.51 2.54

Class 10195
2412-153954-0005 3.58 3.90

Class 10196
2412-153948-0009 2.45 2.89

Class 10197
5338-24615-0008 1.12 1.20

Class 10198
1993-147149-0023 9.26 9.43

Class 10199
2277-149896-0028 2.21 2.75

Class 10200
2277-149896-0009 2.58 2.77

Class 10201
2277-149874-0008 2.64 2.69

Class 10202
2277-149874-0002 3.12 3.18

Class 10203
2277-149897-0022 3.12 3.15

Class 10204
1272-135031-0005 1.77 2.07

Class 10205
3576-138058-0016 3.05 3.15

Class 10206
2277-149897-0006 2.36 2.56

Class 10207
777-126732-0048 2.76 2.92

Class 10208
777-126732-0037 3.16 3.80

Class 10209
777-126732-0055 2.88 2.93

Class 10210
3170-137482-0011 0.60 1.01

Class 10211
777-126732-0018 2.56 2.88

Class 10212
777-126732-0070 1.99 2.37

Class 10213
8297-275154-0007 0.69 1.05

Class 10214
652-129742-0016 6.03 6.08

Class 10215
652-129742-0014 2.93 3.36

Class 10216
652-129742-0003 4.08 4.11

Class 10217
652-130726-0032 2.22 2.39

Class 10218
652-130726-0015 2.64 2.67

Class 10219
6319-64726-0003 3.29 3.58

Class 10220
6319-64726-0007 3.80 3.83

Class 10221
6295-244435-0004 7.96 8.37

Class 10222
5536-43363-0011 1.96 2.09

Class 10223
6319-57405-0000 3.63 3.66

Class 10224
777-126732-0079 1.65 1.73

Class 10225
6319-275224-0004 4.59 4.65

Class 10226
2035-147960-0008 2.86 2.91

Class 10227
2035-147960-0014 2.20 2.31

Class 10228
3170-137482-0038 11.45 11.50

Class 10229
2035-152373-0015 3.49 3.91

Class 10230
2035-152373-0006 3.86 4.49

Class 10231
2035-152373-0017 4.13 4.16

Class 10232
2035-152373-0014 3.60 4.23

Class 10233
2035-152373-0001 4.37 4.41

Class 10234
2035-147961-0038 2.84 2.88

Class 10235
422-122949-0020 22.18 22.28

Class 10236
174-168635-0000 2.01 2.55

Class 10237
6241-61943-0024 2.81 2.84

Class 10238
6241-61943-0026 3.05 3.11

Class 10239
6241-61946-0010 2.18 2.22

Class 10240
1462-170142-0006 1.62 1.92

Class 10241
6241-66616-0024 2.26 2.29

Class 10242
251-137823-0018 4.00 4.70

Class 10243
6313-66125-0007 1.95 2.29

Class 10244
6313-66129-0005 2.95 2.98

Class 10245
6313-66129-0033 3.14 3.17

Class 10246
1272-141231-0031 0.50 0.61

Class 10247
6313-76958-0027 2.47 2.50

Class 10248
3170-137482-0007 4.10 4.18

Class 10249
6313-76958-0016 2.31 2.84

Class 10250
6313-76958-0024 2.83 3.25

Class 10251
6313-76958-0013 2.71 2.87

Class 10252
6313-76958-0014 2.72 3.06

Class 10253
2902-9006-0010 2.64 3.14

Class 10254
5536-43358-0004 3.29 3.73

Class 10255
5338-284437-0001 3.12 3.61

Class 10256
5338-24615-0002 4.50 4.65

Class 10257
3576-138058-0005 14.77 15.09

Class 10258
6345-93302-0015 3.07 3.42

Class 10259
6345-93302-0005 2.91 3.81

Class 10260
6345-93306-0000 4.13 4.16

Class 10261
3536-8226-0000 2.78 3.30

Class 10262
1462-170142-0023 0.44 0.61

Class 10263
3536-8226-0010 5.77 6.05

Class 10264
5694-64038-0020 3.37 3.88

Class 10265
5694-64038-0013 2.51 3.12

Class 10266
5694-64029-0019 2.57 3.18

Class 10267
5694-64029-0016 3.10 3.13

Class 10268
5694-64029-0027 2.84 2.87

Class 10269
5694-64025-0015 3.09 3.13

Class 10270
5338-24615-0002 18.91 19.06

Class 10271
8842-302196-0011 2.14 2.61

Class 10272
8842-302196-0008 2.56 2.66

Class 10273
8842-302203-0006 3.17 3.20

Class 10274
8842-302201-0013 2.38 2.41

Class 10275
5536-43363-0002 3.35 3.38

Class 10276
1462-170138-0024 13.83 14.03

Class 10277
5536-43363-0009 3.05 3.52

Class 10278
5536-43358-0006 3.82 4.34

Class 10279
5536-43359-0009 3.02 3.49

Class 10280
5536-43359-0004 2.81 2.93

Class 10281
3853-163249-0007 0.73 0.76

Class 10282
2428-83699-0018 2.97 3.22

Class 10283
5338-284437-0002 0.00 0.97

Class 10284
2428-83705-0025 2.43 2.64

Class 10285
1993-147149-0003 5.48 6.04

Class 10286
251-137823-0001 4.19 4.46

Class 10287
2277-149896-0006 0.63 0.98

Class 10288
1919-142785-0009 4.53 4.57

Class 10289
1919-142785-0025 4.08 4.98

Class 10290
7850-286674-0007 1.38 1.67

Class 10291
1919-142785-0040 3.16 3.21

Class 10292
1919-142785-0054 3.00 3.08

Class 10293
1919-142785-0022 4.13 4.21

Class 10294
1272-128104-0006 3.76 3.79

Class 10295
1272-128104-0013 4.17 4.23

Class 10296
1272-128104-0007 3.85 4.68

Class 10297
1272-128104-0009 4.24 4.80

Class 10298
1272-141231-0026 5.02 5.36

Class 10299
5338-284437-0000 3.75 4.39

Class 10300
1272-141231-0032 3.52 3.72

Class 10301
1272-141231-0018 3.47 3.50

Class 10302
1272-141231-0019 3.33 3.66

Class 10303
1272-141231-0003 3.25 3.33

Class 10304
5338-284437-0000 2.18 2.54

Class 10305
1462-170145-0022 4.64 4.83

Class 10306
3000-15664-0038 5.88 6.45

Class 10307
3000-15664-0013 4.57 4.60

Class 10308
3000-15664-0035 16.62 16.97

Class 10309
3000-15664-0025 3.33 3.43

Class 10310
5694-64038-0003 3.72 3.83

Class 10311
174-50561-0005 3.83 3.96

Class 10312
174-84280-0013 3.48 4.19

Class 10313
8842-302196-0001 1.97 2.02

Class 10314
174-168635-0002 4.00 4.05

Class 10315
174-168635-0004 3.84 3.87

Class 10316
1673-143396-0016 3.97 4.02

Class 10317
2277-149874-0000 8.55 9.10

Class 10318
1673-143397-0001 3.97 4.65

Class 10319
84-121550-0013 11.07 11.57

Class 10320
174-84280-0002 7.87 8.57

Class 10321
2078-142845-0046 4.49 4.52

Class 10322
6295-64301-0013 2.91 2.97

Class 10323
2078-142845-0047 3.56 4.17

Class 10324
777-126732-0007 10.02 10.37

Class 10325
1993-147964-0004 3.14 3.85

Class 10326
1993-147149-0021 3.71 3.74

Class 10327
1993-147149-0024 3.61 3.68

Class 10328
2277-149897-0031 3.49 4.16

Class 10329
5338-24615-0000 4.19 4.22

Class 10330
3081-166546-0012 3.82 3.85

Class 10331
3081-166546-0056 4.04 4.53

Class 10332
3000-15664-0046 1.40 1.81

Class 10333
3081-166546-0037 4.78 5.37

Class 10334
7850-111771-0009 0.53 0.71

Class 10335
1988-148538-0011 4.29 4.33

Class 10336
1988-148538-0006 3.85 3.88

Class 10337
1988-148538-0012 3.91 3.99

Class 10338
1988-147956-0002 3.55 3.58

Class 10339
3752-4943-0022 3.47 3.69

Class 10340
7850-111771-0002 4.77 5.07

Class 10341
7850-111771-0001 3.44 3.97

Class 10342
2902-9006-0005 2.19 2.84

Class 10343
5338-24615-0004 20.78 21.25

Class 10344
2086-149220-0035 4.32 4.46

Class 10345
5895-34615-0017 3.89 4.09

Class 10346
5895-34629-0009 3.52 3.55

Class 10347
6319-275224-0011 17.32 17.89

Class 10348
6313-76958-0022 2.94 3.05

Class 10349
7976-110124-0002 2.54 2.57

Class 10350
3853-163249-0048 6.02 6.28

Class 10351
5338-284437-0020 1.07 1.17

Class 10352
5694-64025-0014 14.38 14.56

Class 10353
422-122949-0021 3.09 3.12

Class 10354
1919-142785-0009 4.06 4.53

Class 10355
1462-170138-0000 3.20 3.29

Class 10356
1462-170138-0010 2.73 3.40

Class 10357
1462-170138-0027 3.68 3.98

Class 10358
1462-170142-0020 2.42 2.46

Class 10359
1988-24833-0024 4.24 4.35

Class 10360
5694-64038-0004 7.48 7.76

Class 10361
6295-64301-0011 6.90 7.67

Class 10362
1462-170142-0005 3.17 3.59

Class 10363
5338-284437-0018 5.88 5.95

Class 10364
251-137823-0026 2.01 2.58

Class 10365
6295-244435-0012 3.56 3.64

Class 10366
6295-244435-0038 3.32 3.35

Class 10367
6295-64301-0030 4.35 5.15

Class 10368
1462-170138-0023 7.57 8.01

Class 10369
6295-64301-0023 4.08 4.19

Class 10370
2803-161169-0016 3.59 4.37

Class 10371
2803-154328-0019 4.42 4.45

Class 10372
2803-154328-0023 4.75 4.78

Class 10373
2803-154328-0005 4.14 4.21

Class 10374
1462-170145-0022 0.77 0.92

Class 10375
2803-154320-0000 4.15 4.23

Class 10376
6313-76958-0029 0.87 1.09

Class 10377
3170-137482-0001 3.05 3.11

Class 10378
3170-137482-0003 3.54 3.58

Class 10379
3000-15664-0021 5.51 5.73

Class 10380
3853-163249-0026 3.39 3.76

Class 10381
3853-163249-0007 2.26 2.63

Class 10382
3170-137482-0044 6.67 7.15

Class 10383
3853-163249-0019 2.96 3.21

Class 10384
1272-135031-0010 7.50 7.74

Class 10385
3853-163249-0004 2.41 2.46

Class 10386
3853-163249-0001 2.79 3.31

Class 10387
3853-163249-0027 4.62 4.68

Class 10388
2086-149214-0002 3.69 4.35

Class 10389
1673-143396-0014 6.61 6.81

Class 10390
2086-149220-0011 3.31 3.85

Class 10391
84-121550-0009 3.32 3.40

Class 10392
84-121550-0005 4.70 5.10

Class 10393
84-121550-0016 4.28 5.12

Class 10394
84-121123-0025 2.78 3.11

Class 10395
7850-286674-0004 3.98 4.32

Class 10396
251-137823-0018 3.74 3.77

Class 10397
3000-15664-0036 10.25 10.44

Class 10398
251-118436-0012 4.04 4.11

Class 10399
251-136532-0019 3.84 4.65

Class 10400
777-126732-0015 7.76 8.29

Class 10401
251-136532-0011 3.80 3.87

Class 10402
3853-163249-0003 4.50 5.13

Class 10403
3000-15664-0028 5.02 5.11

Class 10404
2412-153947-0009 3.20 3.23

Class 10405
2412-153954-0000 3.51 3.57

Class 10406
2412-153954-0016 3.12 3.59

Class 10407
2412-153948-0011 3.22 3.72

Class 10408
1919-142785-0047 2.29 2.87

Class 10409
2277-149896-0009 2.77 3.67

Class 10410
3576-138058-0035 13.40 14.14

Class 10411
2277-149874-0016 3.20 3.25

Class 10412
2277-149874-0001 2.66 3.09

Class 10413
2277-149874-0014 2.82 3.27

Class 10414
2277-149874-0009 2.43 3.07

Class 10415
2277-149897-0034 2.72 2.76

Class 10416
3170-137482-0023 5.83 5.89

Class 10417
2412-153954-0007 4.70 5.13

Class 10418
2277-149897-0011 2.15 2.80

Class 10419
2277-149897-0018 2.67 3.06

Class 10420
2277-149897-0025 2.59 2.63

Class 10421
3576-138058-0019 9.24 9.76

Class 10422
777-126732-0006 3.02 3.06

Class 10423
5338-284437-0007 1.50 1.59

Class 10424
777-126732-0061 3.03 3.11

Class 10425
3536-23268-0008 1.12 1.44

Class 10426
777-126732-0014 2.49 2.96

Class 10427
2428-83705-0009 0.64 0.90

Class 10428
777-126732-0011 3.08 3.87

Class 10429
652-130737-0000 4.06 4.09

Class 10430
652-130737-0010 4.65 4.70

Class 10431
7850-73752-0003 26.23 26.29

Class 10432
652-129742-0016 6.08 6.58

Class 10433
652-129742-0006 6.03 6.48

Class 10434
652-130726-0027 2.57 2.60

Class 10435
652-130726-0021 2.93 3.69

Class 10436
652-130726-0014 2.36 2.49

Class 10437
652-130726-0020 3.09 3.12

Class 10438
652-130726-0002 2.77 2.80

Class 10439
652-130726-0006 3.35 3.97

Class 10440
652-130726-0035 2.50 3.25

Class 10441
652-130726-0013 3.28 3.31

Class 10442
8842-302201-0014 3.57 3.70

Class 10443
6319-64726-0017 3.67 4.11

Class 10444
6319-64726-0011 3.29 3.82

Class 10445
2035-147960-0000 2.80 2.83

Class 10446
3853-163249-0036 10.00 10.60

Class 10447
2035-152373-0007 3.75 3.85

Class 10448
8842-302203-0002 7.54 7.71

Class 10449
2035-152373-0002 3.43 4.11

Class 10450
2035-152373-0015 3.91 3.99

Class 10451
2035-147961-0011 3.54 3.61

Class 10452
777-126732-0063 17.34 17.83

Class 10453
3000-15664-0039 3.29 3.71

Class 10454
2412-153948-0000 4.67 4.75

Class 10455
777-126732-0024 6.84 7.27

Class 10456
7976-105575-0005 3.48 3.75

Class 10457
6241-61943-0008 3.41 3.46

Class 10458
6241-61946-0023 2.38 2.45

Class 10459
251-137823-0013 1.93 2.09

Class 10460
6295-244435-0018 1.47 1.55

Class 10461
7976-110523-0018 0.89 1.02

Class 10462
6241-66616-0014 2.93 3.38

Class 10463
6241-66616-0024 2.29 2.71

Class 10464
6313-66125-0016 3.46 3.79

Class 10465
7850-73752-0007 8.51 8.62

Class 10466
6313-66129-0035 2.76 2.79

Class 10467
2086-149220-0019 8.31 8.67

Class 10468
6313-76958-0013 2.87 2.90

Class 10469
6313-76958-0007 2.46 2.49

Class 10470
6313-76958-0018 3.10 3.17

Class 10471
2902-9008-0001 4.22 4.87

Class 10472
2902-9006-0014 4.13 4.16

Class 10473
2902-9006-0016 4.50 5.38

Class 10474
2902-9006-0002 4.14 4.90

Class 10475
2902-9006-0020 3.66 4.45

Class 10476
5338-24640-0007 3.33 4.20

Class 10477
5338-24640-0006 4.18 4.21

Class 10478
8297-275156-0007 8.25 8.64

Class 10479
3536-8226-0001 3.06 3.54

Class 10480
5338-284437-0004 2.35 2.87

Class 10481
5338-284437-0015 3.28 3.74

Class 10482
5338-284437-0015 3.74 3.82

Class 10483
5338-284437-0028 3.46 3.49

Class 10484
5338-24615-0004 3.99 4.66

Class 10485
5338-24615-0006 2.92 3.77

Class 10486
5338-24615-0014 3.81 3.86

Class 10487
2086-149214-0004 7.97 8.02

Class 10488
6345-93302-0016 2.60 2.63

Class 10489
6345-93302-0018 2.49 2.52

Class 10490
6345-93302-0012 3.34 3.38

Class 10491
6313-76958-0026 2.56 2.75

Class 10492
3536-23268-0005 2.97 3.03

Class 10493
5694-64038-0025 2.78 2.81

Class 10494
5694-64038-0019 2.24 2.63

Class 10495
5694-64029-0010 3.28 3.31

Class 10496
5694-64029-0031 2.49 2.92

Class 10497
3576-138058-0038 3.07 3.12

Class 10498
3576-138058-0013 3.32 3.70

Class 10499
251-137823-0022 4.94 5.05

Class 10500
3576-138058-0040 3.05 3.08

Class 10501
8842-302196-0011 2.61 3.48

Class 10502
6241-61946-0023 1.12 1.17

Class 10503
8842-302201-0012 2.93 3.04

Class 10504
2902-9008-0013 10.61 10.79

Class 10505
8842-304647-0012 3.50 4.04

Class 10506
8842-304647-0000 3.49 3.52

Class 10507
8842-304647-0008 4.27 4.74

Class 10508
8842-304647-0011 3.02 3.06

Class 10509
84-121550-0035 4.03 4.59

Class 10510
5536-43363-0009 3.52 3.98

Class 10511
5536-43363-0008 2.69 2.72

Class 10512
5536-43358-0013 3.67 4.18

Class 10513
5536-43359-0009 3.49 3.53

Class 10514
3536-8226-0020 5.76 5.84

Class 10515
5536-43359-0002 3.47 3.98

Class 10516
2428-83699-0005 2.94 3.52

Class 10517
2428-83699-0002 3.45 3.51

Class 10518
174-168635-0022 1.18 1.68

Class 10519
3853-163249-0016 12.67 13.07

Class 10520
2428-83705-0012 5.09 5.12

Class 10521
8297-275156-0011 3.44 3.47

Class 10522
6313-76958-0018 1.38 1.77

Class 10523
8297-275154-0003 3.09 3.12

Class 10524
1919-142785-0027 3.47 3.54

Class 10525
1919-142785-0053 4.34 4.37

Class 10526
652-129742-0014 0.90 1.18

Class 10527
1272-128104-0009 4.80 4.83

Class 10528
1272-128104-0010 4.03 4.06

Class 10529
1272-128104-0000 3.60 3.67

Class 10530
1272-141231-0009 5.34 5.50

Class 10531
7850-286674-0006 0.44 0.93

Class 10532
6241-66616-0011 8.91 9.02

Class 10533
2277-149897-0028 0.39 0.54

Class 10534
1272-135031-0024 4.34 4.76

Class 10535
6241-61943-0016 1.13 1.51

Class 10536
3000-15664-0014 3.69 4.92

Class 10537
3000-15664-0045 3.79 3.82

Class 10538
3000-15664-0029 4.63 5.49

Class 10539
3000-15664-0017 4.39 4.42

Class 10540
174-50561-0011 3.72 3.75

Class 10541
174-50561-0015 4.15 4.18

Class 10542
174-84280-0013 4.19 4.22

Class 10543
174-168635-0018 4.15 4.18

Class 10544
174-168635-0019 3.96 4.38

Class 10545
1673-143396-0014 3.84 4.59

Class 10546
1673-143396-0000 3.70 4.45

Class 10547
1673-143397-0001 4.65 4.68

Class 10548
1673-143397-0014 3.44 3.88

Class 10549
1993-147964-0003 3.57 3.92

Class 10550
3853-163249-0016 3.53 3.92

Class 10551
5694-64025-0011 2.66 3.08

Class 10552
1993-147149-0025 3.42 3.49

Class 10553
3081-166546-0077 4.73 4.77

Class 10554
3081-166546-0016 4.47 4.51

Class 10555
3081-166546-0087 4.59 4.65

Class 10556
3081-166546-0079 3.97 4.00

Class 10557
3081-166546-0042 3.20 3.23

Class 10558
3081-166546-0003 3.15 3.18

Class 10559
6345-93302-0014 0.69 0.76

Class 10560
1988-148538-0010 3.37 3.58

Class 10561
1988-148538-0014 3.84 3.87

Class 10562
1988-147956-0001 4.16 4.19

Class 10563
3752-4943-0004 4.23 4.90

Class 10564
1988-24833-0004 0.92 0.99

Class 10565
3752-4943-0015 0.00 0.11

Class 10566
7850-73752-0009 3.71 4.13

Class 10567
777-126732-0024 4.50 4.94

Class 10568
7850-111771-0000 4.53 5.02

Class 10569
251-136532-0023 3.17 3.20

Class 10570
5895-34622-0011 3.75 4.48

Class 10571
5895-34615-0015 5.02 5.54

Class 10572
2803-154320-0001 6.69 6.89

Class 10573
7976-105575-0012 3.20 3.82

Class 10574
6345-64257-0013 3.55 3.81

Class 10575
777-126732-0058 3.02 3.21

Class 10576
422-122949-0033 3.60 3.90

Class 10577
7850-111771-0003 1.67 2.10

Class 10578
422-122949-0004 4.98 5.01

Class 10579
422-122949-0018 4.89 4.95

Class 10580
422-122949-0001 4.80 5.39

Class 10581
422-122949-0025 4.60 5.23

Class 10582
422-122949-0031 3.15 3.18

Class 10583
251-118436-0021 2.61 3.08

Class 10584
2902-9008-0000 10.47 10.65

Class 10585
422-122949-0031 2.59 3.15

Class 10586
1462-170142-0026 4.04 4.07

Class 10587
6295-244435-0031 3.28 3.35

Class 10588
6295-244435-0016 3.63 3.66

Class 10589
6295-244435-0039 2.74 3.30

Class 10590
6295-64301-0001 3.74 4.23

Class 10591
6295-64301-0007 3.26 4.22

Class 10592
3170-137482-0021 0.78 0.86

Class 10593
84-121550-0015 2.31 2.34

Class 10594
2803-161169-0016 4.37 4.41

Class 10595
2803-154328-0011 4.53 4.58

Class 10596
2803-154328-0001 3.77 3.83

Class 10597
2803-154328-0017 3.71 3.79

Class 10598
2803-154320-0010 3.80 4.01

Class 10599
3170-137482-0015 4.42 4.45

Class 10600
2086-149220-0040 1.04 1.39

Class 10601
3170-137482-0036 2.84 2.87

Class 10602
3170-137482-0020 3.49 3.54

Class 10603
3170-137482-0016 4.56 4.62

Class 10604
7976-110124-0016 2.77 3.06

Class 10605
3853-163249-0013 3.03 3.07

Class 10606
2086-149220-0044 0.54 1.02

Class 10607
3853-163249-0002 3.89 3.92

Class 10608
84-121550-0004 3.99 4.75

Class 10609
84-121550-0026 4.42 4.87

Class 10610
84-121550-0000 4.04 4.07

Class 10611
84-121550-0016 5.12 5.15

Class 10612
7976-105575-0005 2.97 3.34

Class 10613
3000-15664-0019 0.91 1.37

Class 10614
174-168635-0003 2.24 2.30

Class 10615
84-121123-0020 3.36 3.39

Class 10616
251-137823-0011 3.77 3.83

Class 10617
251-118436-0009 3.69 4.18

Class 10618
2035-152373-0003 4.99 5.54

Class 10619
251-118436-0012 4.11 4.29

Class 10620
251-136532-0021 3.68 3.73

Class 10621
3576-138058-0012 2.57 2.69

Class 10622
251-136532-0019 4.65 4.71

Class 10623
2412-153947-0005 4.13 4.54

Class 10624
2412-153947-0005 3.35 3.38

Class 10625
2412-153947-0008 3.79 3.88

Class 10626
2412-153954-0005 4.20 4.82

Class 10627
2412-153954-0012 4.04 4.53

Class 10628
3000-15664-0008 4.50 4.91

Class 10629
2412-153948-0011 3.72 3.79

Class 10630
2277-149896-0001 2.33 2.87

Class 10631
2277-149874-0000 6.11 6.44

Class 10632
2277-149874-0015 3.47 3.57

Class 10633
2277-149874-0003 3.64 3.71

Class 10634
2277-149874-0002 3.38 3.45

Class 10635
2277-149897-0003 2.80 3.30

Class 10636
6313-66125-0005 0.70 0.89

Class 10637
2277-149897-0005 2.97 3.00

Class 10638
2277-149897-0007 3.23 3.81

Class 10639
2803-161169-0015 12.95 13.12

Class 10640
422-122949-0011 5.78 5.95

Class 10641
3170-137482-0019 2.49 2.57

Class 10642
777-126732-0070 2.62 2.65

Class 10643
777-126732-0060 3.75 3.96

Class 10644
777-126732-0035 3.18 3.23

Class 10645
777-126732-0003 3.50 3.53

Class 10646
777-126732-0045 3.39 3.79

Class 10647
777-126732-0047 2.96 3.49

Class 10648
652-129742-0005 3.62 4.04

Class 10649
652-129742-0013 3.41 3.92

Class 10650
652-129742-0003 4.19 4.60

Class 10651
652-130726-0033 3.10 3.13

Class 10652
652-130726-0026 2.48 2.68

Class 10653
652-130726-0015 3.68 3.71

Class 10654
652-130726-0022 4.31 5.06

Class 10655
6319-64726-0002 4.05 4.78

Class 10656
777-126732-0021 2.86 2.92

Class 10657
652-130726-0004 10.28 10.85

Class 10658
2277-149896-0024 3.91 4.04

Class 10659
6319-275224-0014 4.77 4.80

Class 10660
2035-147960-0004 2.84 2.88

Class 10661
2035-152373-0002 4.11 4.14

Class 10662
2035-152373-0001 4.52 5.02

Class 10663
2902-9006-0018 13.74 14.28

Class 10664
2035-147961-0013 3.97 4.58

Class 10665
2035-147961-0005 3.50 3.95

Class 10666
6241-61943-0008 3.46 3.85

Class 10667
6241-61943-0013 3.66 3.72

Class 10668
6241-61943-0020 3.30 4.16

Class 10669
6241-61946-0017 2.98 3.01

Class 10670
6241-61946-0011 3.41 3.86

Class 10671
6241-66616-0021 2.27 2.30

Class 10672
6313-66125-0024 2.89 3.08

Class 10673
6313-66129-0025 3.15 3.19

Class 10674
6313-66129-0003 2.95 3.17

Class 10675
2902-9008-0007 4.14 4.51

Class 10676
2902-9008-0004 3.59 3.62

Class 10677
2902-9008-0014 3.98 4.04

Class 10678
2902-9008-0009 3.89 4.36

Class 10679
2902-9006-0011 3.17 3.27

Class 10680
5536-43363-0002 4.23 4.46

Class 10681
2902-9006-0010 3.31 3.82

Class 10682
5338-284437-0031 3.81 3.87

Class 10683
5338-284437-0007 2.54 2.60

Class 10684
2086-149220-0013 16.09 16.24

Class 10685
5338-24615-0011 3.19 3.22

Class 10686
6345-64257-0018 2.86 2.89

Class 10687
6345-64257-0000 1.51 1.99

Class 10688
6345-93302-0007 3.27 3.61

Class 10689
6345-93306-0023 3.23 3.68

Class 10690
6345-93306-0016 2.76 2.82

Class 10691
1993-147149-0025 0.61 0.68

Class 10692
2277-149874-0010 4.64 5.06

Class 10693
3536-8226-0005 3.24 3.31

Class 10694
3536-8226-0003 3.72 4.23

Class 10695
3536-23268-0008 3.29 3.82

Class 10696
3536-23268-0013 3.43 3.46

Class 10697
5694-64038-0025 2.81 2.91

Class 10698
3752-4944-0053 4.35 4.94

Class 10699
5694-64025-0015 3.27 3.73

Class 10700
3576-138058-0001 3.90 3.93

Class 10701
8842-302196-0007 3.55 3.61

Class 10702
8842-304647-0013 4.62 4.65

Class 10703
6241-61946-0001 2.05 2.30

Class 10704
6313-66129-0014 6.77 7.01

Class 10705
1993-147965-0002 4.38 4.89

Class 10706
5536-43359-0005 3.99 4.35

Class 10707
2428-83699-0018 3.52 3.56

Class 10708
2428-83699-0006 3.83 4.59

Class 10709
5895-34615-0012 3.76 4.11

Class 10710
8297-275155-0002 3.77 4.40

Class 10711
8842-304647-0006 19.04 19.83

Class 10712
8297-275155-0014 3.72 4.38

Class 10713
8297-275156-0005 5.86 6.63

Class 10714
251-136532-0011 1.76 1.89

Class 10715
84-121550-0007 2.17 2.63

Class 10716
1272-128104-0006 4.25 5.25

Class 10717
5895-34629-0013 2.19 2.22

Class 10718
1272-141231-0009 5.50 5.92

Class 10719
1272-141231-0023 4.02 4.07

Class 10720
652-129742-0014 2.10 2.27

Class 10721
1272-135031-0024 4.76 4.79

Class 10722
1272-135031-0003 3.50 3.53

Class 10723
3000-15664-0002 4.80 4.83

Class 10724
777-126732-0064 1.64 2.01

Class 10725
3000-15664-0007 4.31 4.34

Class 10726
174-50561-0001 3.83 4.50

Class 10727
422-122949-0026 6.75 6.83

Class 10728
2035-152373-0015 1.41 1.90

Class 10729
174-84280-0003 5.10 5.77

Class 10730
174-168635-0004 4.21 4.24

Class 10731
1673-143396-0012 3.46 4.07

Class 10732
1673-143396-0017 4.13 4.85

Class 10733
6313-66125-0011 3.66 3.86

Class 10734
1673-143397-0006 4.01 4.46

Class 10735
1988-148538-0005 14.79 15.23

Class 10736
1993-147964-0008 3.54 3.59

Class 10737
1993-147964-0003 3.92 3.96

Class 10738
1993-147149-0012 3.73 3.76

Class 10739
2803-154328-0013 2.20 2.67

Class 10740
652-130726-0011 10.63 10.89

Class 10741
1993-147966-0000 3.75 4.06

Class 10742
6345-93302-0019 0.97 1.24

Class 10743
3081-166546-0029 4.47 4.56

Class 10744
2428-83699-0007 3.91 4.02

Class 10745
3081-166546-0080 3.67 3.70

Class 10746
1988-148538-0000 4.09 4.73

Class 10747
1988-148538-0005 3.10 3.64

Class 10748
1988-148538-0004 3.92 4.45

Class 10749
8842-302196-0003 8.12 8.19

Class 10750
2412-153954-0006 2.96 3.02

Class 10751
1988-147956-0002 3.71 3.74

Class 10752
5536-43363-0004 8.68 9.03

Class 10753
3752-4944-0023 0.37 0.85

Class 10754
3752-4944-0016 4.14 4.84

Class 10755
3752-4944-0062 3.34 3.64

Class 10756
3170-137482-0036 2.87 3.06

Class 10757
7850-73752-0008 4.80 4.86

Class 10758
3536-23268-0019 4.13 4.19

Class 10759
7850-286674-0014 4.23 4.30

Class 10760
1993-147964-0010 2.91 3.32

Class 10761
7850-281318-0011 3.64 3.67

Class 10762
5895-34622-0023 3.72 3.77

Class 10763
5895-34622-0014 4.52 5.46

Class 10764
5895-34629-0018 3.39 4.00

Class 10765
