Class 0

Class 6316
1272-135031-0021 1.90 2.38

Class 6317
1272-135031-0004 1.94 2.06

Class 6318
174-50561-0010 2.39 2.52

Class 6319
3000-15664-0042 1.98 2.18

Class 6320
3000-15664-0029 2.34 2.74

Class 6321
3000-15664-0045 1.94 2.26

Class 6322
3000-15664-0001 2.69 2.91

Class 6323
3000-15664-0034 2.58 2.64

Class 6324
3000-15664-0020 2.05 2.44

Class 6325
3000-15664-0003 3.26 3.55

Class 6326
3000-15664-0002 2.57 2.73

Class 6327
3000-15664-0030 2.63 3.07

Class 6328
3000-15664-0036 2.44 2.71

Class 6329
3000-15664-0010 2.60 2.98

Class 6330
174-50561-0000 1.89 2.41

Class 6331
174-50561-0001 1.98 2.01

Class 6332
174-50561-0006 1.61 2.02

Class 6333
174-50561-0016 2.33 2.44

Class 6334
174-84280-0007 2.81 3.09

Class 6335
174-84280-0011 1.98 2.37

Class 6336
3170-137482-0047 4.86 5.15

Class 6337
422-122949-0031 0.38 0.66

Class 6338
174-168635-0020 2.46 2.81

Class 6339
174-168635-0008 2.52 3.03

Class 6340
174-168635-0011 2.65 3.12

Class 6341
174-168635-0022 2.59 2.77

Class 6342
1673-143396-0015 2.58 2.70

Class 6343
1673-143396-0002 2.40 2.69

Class 6344
1673-143396-0011 1.83 1.99

Class 6345
1673-143396-0001 2.51 2.95

Class 6346
1673-143396-0016 2.31 2.42

Class 6347
1673-143396-0013 1.93 2.00

Class 6348
1673-143397-0007 2.37 2.61

Class 6349
1673-143397-0004 2.36 2.83

Class 6350
1673-143397-0008 2.28 2.72

Class 6351
1673-143397-0009 1.86 2.25

Class 6352
2078-142845-0034 2.41 2.97

Class 6353
2078-142845-0033 2.66 3.01

Class 6354
2078-142845-0031 1.99 2.65

Class 6355
2078-142845-0005 1.89 2.88

Class 6356
1919-142785-0040 2.81 3.16

Class 6357
1993-147965-0000 2.25 2.75

Class 6358
1993-147964-0009 2.02 2.46

Class 6359
1993-147149-0011 1.87 2.24

Class 6360
1993-147149-0025 1.65 2.01

Class 6361
652-130726-0001 7.64 7.99

Class 6362
1993-147149-0017 1.52 1.94

Class 6363
1993-147966-0004 1.95 2.26

Class 6364
3081-166546-0087 2.22 2.75

Class 6365
3081-166546-0007 2.49 2.69

Class 6366
3081-166546-0034 1.78 1.93

Class 6367
3081-166546-0026 1.86 2.05

Class 6368
3081-166546-0059 2.35 3.23

Class 6369
3081-166546-0009 1.91 2.12

Class 6370
3081-166546-0061 1.93 2.36

Class 6371
3081-166546-0031 2.22 2.55

Class 6372
3081-166546-0070 2.11 2.49

Class 6373
1988-148538-0007 2.84 3.30

Class 6374
1988-148538-0015 2.64 2.82

Class 6375
1988-148538-0011 2.42 2.45

Class 6376
1988-148538-0013 1.65 2.20

Class 6377
1988-24833-0010 2.77 3.03

Class 6378
1988-24833-0025 1.41 1.48

Class 6379
1988-24833-0027 1.66 1.71

Class 6380
1988-24833-0005 1.94 1.98

Class 6381
1988-147956-0020 2.07 2.25

Class 6382
1988-147956-0027 2.11 2.46

Class 6383
1988-147956-0012 1.71 1.98

Class 6384
1988-147956-0015 1.94 2.31

Class 6385
1988-147956-0009 1.80 2.53

Class 6386
1988-147956-0016 1.83 1.98

Class 6387
3752-4943-0029 1.77 1.94

Class 6388
3752-4943-0009 1.70 2.21

Class 6389
3752-4943-0029 2.54 2.77

Class 6390
7976-110523-0011 0.69 1.08

Class 6391
3752-4943-0019 2.22 2.50

Class 6392
3752-4944-0045 2.03 2.46

Class 6393
6241-61946-0007 3.92 4.10

Class 6394
3752-4944-0060 2.23 2.57

Class 6395
3752-4944-0065 2.12 2.52

Class 6396
3752-4944-0014 2.16 2.31

Class 6397
3752-4944-0050 1.70 2.13

Class 6398
3752-4944-0012 1.86 1.96

Class 6399
3752-4944-0047 2.20 2.56

Class 6400
7850-73752-0017 2.30 2.87

Class 6401
7850-73752-0016 1.90 2.14

Class 6402
7850-73752-0018 2.16 2.39

Class 6403
7850-73752-0001 2.23 2.77

Class 6404
7850-73752-0019 2.35 2.89

Class 6405
7850-286674-0009 1.59 1.76

Class 6406
3576-138058-0008 0.60 1.05

Class 6407
7850-281318-0010 3.28 3.59

Class 6408
7850-281318-0013 1.60 1.82

Class 6409
7850-281318-0022 1.74 1.86

Class 6410
7850-111771-0005 1.70 2.01

Class 6411
7850-111771-0008 2.45 2.67

Class 6412
7850-111771-0002 3.22 3.25

Class 6413
5895-34622-0012 2.64 2.92

Class 6414
5895-34622-0018 2.30 3.11

Class 6415
5895-34622-0003 2.30 2.64

Class 6416
5895-34622-0021 1.90 2.06

Class 6417
5895-34622-0016 1.78 1.99

Class 6418
5895-34615-0002 2.32 2.53

Class 6419
5895-34615-0020 2.49 2.94

Class 6420
5895-34615-0008 1.98 2.17

Class 6421
5895-34629-0014 2.10 2.42

Class 6422
5895-34629-0025 2.84 3.08

Class 6423
5895-34629-0017 2.94 3.43

Class 6424
5895-34629-0031 1.55 1.72

Class 6425
7976-110124-0018 2.01 2.27

Class 6426
1272-135031-0003 3.53 3.83

Class 6427
5536-43363-0008 1.20 1.54

Class 6428
7976-110124-0022 1.89 2.05

Class 6429
7976-110523-0021 1.72 2.01

Class 6430
7976-110523-0009 1.58 1.65

Class 6431
7976-110523-0005 2.23 2.58

Class 6432
7976-105575-0019 2.16 2.22

Class 6433
7976-105575-0021 1.88 2.13

Class 6434
652-130737-0011 3.62 3.96

Class 6435
422-122949-0020 2.03 2.26

Class 6436
422-122949-0006 1.57 2.08

Class 6437
422-122949-0021 1.89 2.04

Class 6438
422-122949-0024 2.36 2.70

Class 6439
422-122949-0031 1.19 1.87

Class 6440
422-122949-0015 2.56 2.91

Class 6441
422-122949-0034 2.29 2.47

Class 6442
422-122949-0004 2.39 2.98

Class 6443
422-122949-0016 1.35 2.11

Class 6444
1462-170138-0011 2.13 2.23

Class 6445
1462-170138-0025 2.15 2.32

Class 6446
1462-170138-0016 1.83 2.08

Class 6447
1462-170142-0016 1.20 1.42

Class 6448
1462-170142-0026 1.94 2.59

Class 6449
1462-170142-0033 1.86 2.35

Class 6450
1462-170142-0011 1.66 1.77

Class 6451
1462-170142-0038 1.79 2.05

Class 6452
1462-170142-0035 1.93 2.49

Class 6453
1462-170142-0006 2.08 2.22

Class 6454
6295-244435-0027 2.01 2.42

Class 6455
777-126732-0065 2.86 3.45

Class 6456
6295-244435-0003 1.74 2.12

Class 6457
6295-244435-0036 1.31 1.44

Class 6458
6295-244435-0001 4.61 5.27

Class 6459
6295-64301-0014 3.00 3.17

Class 6460
6295-64301-0027 2.45 2.95

Class 6461
2803-161169-0010 1.17 1.83

Class 6462
2803-161169-0001 3.03 3.28

Class 6463
2803-161169-0009 2.88 3.51

Class 6464
2803-154328-0020 1.91 2.08

Class 6465
2803-154328-0013 2.67 2.85

Class 6466
2803-154328-0011 2.39 2.56

Class 6467
2803-154328-0021 2.43 2.81

Class 6468
2803-154320-0001 2.99 3.39

Class 6469
2803-154320-0005 3.05 3.58

Class 6470
2803-154320-0014 2.47 2.60

Class 6471
1993-147965-0007 4.05 4.17

Class 6472
1993-147966-0000 2.94 3.15

Class 6473
3170-137482-0005 1.61 1.85

Class 6474
6313-66125-0016 0.84 0.99

Class 6475
6345-64257-0007 4.45 4.66

Class 6476
3170-137482-0029 1.82 1.92

Class 6477
3576-138058-0020 8.58 8.91

Class 6478
3170-137482-0042 3.67 3.91

Class 6479
3170-137482-0034 2.70 2.90

Class 6480
3170-137482-0032 2.30 2.54

Class 6481
3170-137482-0037 1.84 1.89

Class 6482
3853-163249-0027 2.94 3.10

Class 6483
84-121123-0024 2.27 2.36

Class 6484
3853-163249-0007 1.16 1.28

Class 6485
2902-9006-0015 30.71 30.99

Class 6486
3853-163249-0038 1.65 1.87

Class 6487
3853-163249-0050 2.02 2.17

Class 6488
3853-163249-0021 1.58 1.70

Class 6489
3853-163249-0014 1.98 2.13

Class 6490
2078-142845-0025 12.39 12.75

Class 6491
3853-163249-0036 1.39 1.65

Class 6492
2086-149214-0002 2.03 2.25

Class 6493
2086-149220-0022 1.52 1.70

Class 6494
6241-61946-0018 1.21 1.51

Class 6495
2086-149220-0040 2.60 3.03

Class 6496
2086-149220-0010 2.75 3.00

Class 6497
1673-143396-0004 13.05 13.17

Class 6498
2086-149220-0039 2.14 2.48

Class 6499
2086-149220-0004 2.34 2.44

Class 6500
2086-149220-0034 1.46 1.55

Class 6501
84-121550-0011 2.50 2.70

Class 6502
84-121550-0028 1.55 1.92

Class 6503
84-121550-0005 2.78 2.96

Class 6504
84-121550-0003 1.97 2.31

Class 6505
84-121123-0010 2.09 2.18

Class 6506
84-121123-0014 2.55 2.88

Class 6507
84-121123-0021 1.59 1.84

Class 6508
251-137823-0016 1.81 2.43

Class 6509
251-137823-0013 1.68 1.93

Class 6510
251-137823-0000 1.99 2.28

Class 6511
251-137823-0025 2.65 3.64

Class 6512
5338-24615-0002 15.92 16.32

Class 6513
251-137823-0007 2.27 2.54

Class 6514
251-118436-0010 2.75 3.05

Class 6515
251-118436-0019 2.04 2.12

Class 6516
1988-147956-0008 13.73 13.76

Class 6517
3752-4944-0022 0.76 1.17

Class 6518
251-136532-0023 1.98 2.40

Class 6519
2412-153947-0007 2.27 2.41

Class 6520
2412-153954-0009 1.79 2.33

Class 6521
2412-153954-0020 1.67 2.14

Class 6522
2412-153954-0019 1.49 1.60

Class 6523
2412-153954-0015 1.97 2.44

Class 6524
2412-153954-0018 1.68 1.89

Class 6525
2412-153954-0000 2.08 2.54

Class 6526
2412-153948-0004 1.85 2.02

Class 6527
2277-149896-0029 1.53 1.68

Class 6528
2277-149896-0009 1.82 1.96

Class 6529
2277-149896-0014 1.71 2.07

Class 6530
2277-149896-0028 1.47 1.67

Class 6531
2277-149896-0007 1.58 1.71

Class 6532
2277-149874-0009 1.43 1.65

Class 6533
2277-149874-0000 1.76 2.01

Class 6534
2277-149874-0008 1.55 1.68

Class 6535
2277-149874-0006 1.37 2.03

Class 6536
2277-149897-0030 1.28 1.59

Class 6537
777-126732-0047 1.65 1.85

Class 6538
777-126732-0031 1.72 2.11

Class 6539
6319-64726-0001 10.50 10.59

Class 6540
777-126732-0071 1.86 2.16

Class 6541
777-126732-0016 2.41 2.47

Class 6542
777-126732-0013 1.55 1.80

Class 6543
777-126732-0033 2.46 3.34

Class 6544
777-126732-0058 2.06 2.11

Class 6545
777-126732-0062 1.95 2.38

Class 6546
777-126732-0002 1.85 1.91

Class 6547
777-126732-0034 2.06 2.70

Class 6548
777-126732-0074 1.53 1.72

Class 6549
777-126732-0057 1.69 1.97

Class 6550
777-126732-0024 1.89 2.26

Class 6551
777-126732-0069 1.12 1.43

Class 6552
652-130737-0011 2.31 2.50

Class 6553
652-130737-0012 2.86 3.31

Class 6554
652-129742-0012 3.34 3.62

Class 6555
652-129742-0014 2.10 2.27

Class 6556
652-129742-0017 2.24 2.33

Class 6557
652-130726-0015 1.32 1.54

Class 6558
652-130726-0009 1.69 1.88

Class 6559
652-130726-0020 1.68 1.92

Class 6560
652-130726-0008 1.93 1.96

Class 6561
652-130726-0003 1.39 1.67

Class 6562
2803-161169-0005 0.20 0.68

Class 6563
652-130726-0004 2.00 2.18

Class 6564
652-130726-0011 2.11 2.23

Class 6565
6319-64726-0020 1.66 2.28

Class 6566
6319-64726-0001 1.88 2.51

Class 6567
6319-64726-0014 2.13 2.63

Class 6568
6319-64726-0012 2.73 3.09

Class 6569
6319-57405-0004 2.34 2.64

Class 6570
6319-275224-0003 2.98 3.16

Class 6571
6319-275224-0019 2.65 2.99

Class 6572
6319-275224-0017 3.39 3.50

Class 6573
2035-147960-0013 1.81 1.93

Class 6574
2035-152373-0010 2.02 2.09

Class 6575
2035-152373-0015 2.46 2.75

Class 6576
2035-152373-0005 1.73 2.14

Class 6577
2412-153948-0008 4.90 4.98

Class 6578
2035-152373-0017 2.79 2.92

Class 6579
2035-152373-0001 2.67 2.73

Class 6580
2035-147961-0014 1.74 1.89

Class 6581
2035-147961-0001 2.09 2.49

Class 6582
2035-147961-0010 1.71 1.77

Class 6583
2035-147961-0013 2.42 2.73

Class 6584
6241-61943-0021 1.77 2.03

Class 6585
6241-61943-0016 2.75 3.06

Class 6586
6241-61946-0021 1.83 2.24

Class 6587
6241-61946-0006 1.47 1.58

Class 6588
6241-61946-0011 1.05 1.15

Class 6589
6241-61946-0019 1.43 1.73

Class 6590
777-126732-0066 1.54 1.80

Class 6591
6241-66616-0022 1.72 1.82

Class 6592
6241-66616-0003 1.83 2.24

Class 6593
6313-66125-0001 1.70 1.95

Class 6594
6313-66125-0003 4.31 4.58

Class 6595
6313-66125-0000 1.41 1.62

Class 6596
6313-66125-0023 1.72 1.80

Class 6597
777-126732-0007 0.51 0.59

Class 6598
6313-66125-0024 1.46 1.64

Class 6599
6313-66125-0010 1.13 1.20

Class 6600
6313-66129-0006 2.23 2.31

Class 6601
6313-66129-0029 1.73 2.00

Class 6602
6313-66129-0003 1.79 1.90

Class 6603
6313-66129-0000 1.61 1.70

Class 6604
6313-66129-0023 1.95 2.08

Class 6605
2803-161169-0005 12.15 12.27

Class 6606
6313-66129-0014 1.89 2.22

Class 6607
6313-76958-0001 1.69 1.90

Class 6608
6313-76958-0010 1.62 1.71

Class 6609
6313-76958-0023 2.78 2.94

Class 6610
5694-64025-0016 1.43 1.82

Class 6611
6313-76958-0026 1.25 1.54

Class 6612
6313-76958-0004 1.78 2.20

Class 6613
2902-9008-0006 2.21 2.60

Class 6614
2902-9008-0002 2.34 2.54

Class 6615
2902-9008-0007 1.93 2.40

Class 6616
2902-9006-0002 2.55 2.72

Class 6617
2902-9006-0017 2.77 2.90

Class 6618
2902-9006-0016 3.01 3.41

Class 6619
2902-9006-0010 1.73 1.93

Class 6620
2902-9006-0018 3.18 3.22

Class 6621
2902-9006-0005 2.84 3.04

Class 6622
2902-9006-0000 1.67 1.71

Class 6623
5338-24640-0005 2.49 2.75

Class 6624
5338-24640-0001 2.81 3.00

Class 6625
1919-142785-0010 8.38 8.56

Class 6626
5338-284437-0023 2.69 2.79

Class 6627
5338-284437-0027 1.86 2.08

Class 6628
5338-284437-0008 1.46 1.72

Class 6629
5338-24615-0007 2.05 2.23

Class 6630
6345-64257-0016 1.82 2.19

Class 6631
6345-64257-0015 1.22 1.40

Class 6632
1272-135031-0002 7.26 7.49

Class 6633
6345-93302-0020 1.83 1.97

Class 6634
6345-93302-0021 1.40 1.91

Class 6635
6345-93302-0007 1.65 2.18

Class 6636
6345-93302-0002 1.97 2.15

Class 6637
6345-93306-0017 1.03 1.28

Class 6638
777-126732-0042 0.99 1.06

Class 6639
6345-93306-0013 0.95 1.10

Class 6640
6345-93306-0022 1.88 1.98

Class 6641
6345-93306-0006 1.77 2.32

Class 6642
3536-8226-0032 1.53 1.84

Class 6643
3536-8226-0018 1.88 2.46

Class 6644
3536-8226-0001 1.32 1.74

Class 6645
3536-8226-0019 1.96 2.11

Class 6646
3536-8226-0030 1.22 1.76

Class 6647
3536-23268-0015 1.79 1.90

Class 6648
3536-23268-0001 2.21 2.28

Class 6649
3536-23268-0023 2.08 2.26

Class 6650
3536-23268-0028 1.64 1.83

Class 6651
5694-64038-0022 2.42 2.94

Class 6652
5694-64038-0024 1.37 1.96

Class 6653
5694-64038-0016 1.81 2.12

Class 6654
5694-64029-0007 1.61 1.74

Class 6655
5694-64029-0005 2.15 2.30

Class 6656
5694-64029-0013 1.99 2.09

Class 6657
5694-64025-0021 4.65 4.75

Class 6658
5694-64025-0014 2.08 2.11

Class 6659
5694-64025-0003 2.31 2.87

Class 6660
5694-64025-0015 1.87 2.15

Class 6661
5694-64025-0016 1.82 1.89

Class 6662
1919-142785-0016 1.34 1.79

Class 6663
5694-64025-0005 2.28 2.79

Class 6664
3576-138058-0009 2.69 2.98

Class 6665
3576-138058-0013 2.09 2.55

Class 6666
3576-138058-0017 1.93 2.21

Class 6667
3576-138058-0033 2.46 2.76

Class 6668
3576-138058-0004 3.01 3.19

Class 6669
3576-138058-0025 3.02 3.29

Class 6670
3752-4943-0004 2.99 3.36

Class 6671
8842-302196-0002 2.61 2.70

Class 6672
8842-302201-0001 1.76 1.82

Class 6673
8842-302201-0014 1.50 1.84

Class 6674
5536-43363-0009 1.66 2.12

Class 6675
5536-43363-0007 1.63 1.86

Class 6676
5536-43363-0017 1.76 2.18

Class 6677
5536-43358-0002 2.17 2.41

Class 6678
5536-43358-0014 1.90 2.40

Class 6679
2902-9006-0015 18.27 18.30

Class 6680
5536-43358-0017 1.80 1.92

Class 6681
2086-149220-0013 13.31 13.41

Class 6682
5536-43359-0014 2.21 2.44

Class 6683
2428-83699-0028 2.28 2.54

Class 6684
2428-83699-0019 1.79 2.06

Class 6685
2428-83699-0017 2.02 2.44

Class 6686
2412-153954-0009 0.14 0.26

Class 6687
2428-83699-0040 2.45 2.66

Class 6688
2428-83699-0000 2.14 2.38

Class 6689
6313-66129-0022 1.34 1.85

Class 6690
2428-83705-0024 1.49 1.80

Class 6691
8297-275155-0019 3.06 3.29

Class 6692
8297-275155-0013 3.10 3.33

Class 6693
6295-244435-0022 3.36 3.39

Class 6694
8297-275155-0007 2.11 2.70

Class 6695
8297-275155-0009 1.67 1.88

Class 6696
8297-275155-0022 2.41 2.92

Class 6697
8297-275155-0012 2.12 2.20

Class 6698
8297-275155-0023 2.42 2.79

Class 6699
8297-275156-0007 3.24 3.34

Class 6700
7976-105575-0019 4.76 5.22

Class 6701
8297-275154-0017 2.65 3.37

Class 6702
8297-275154-0002 3.38 3.92

Class 6703
8297-275154-0004 2.06 2.22

Class 6704
8297-275154-0015 2.30 2.35

Class 6705
2277-149897-0002 4.31 4.38

Class 6706
1919-142785-0020 2.40 2.91

Class 6707
1919-142785-0007 3.58 3.77

Class 6708
1919-142785-0054 2.16 2.40

Class 6709
1919-142785-0045 1.77 1.80

Class 6710
1919-142785-0049 2.01 2.09

Class 6711
1919-142785-0060 2.14 2.49

Class 6712
1919-142785-0002 2.34 2.78

Class 6713
1919-142785-0003 2.38 2.46

Class 6714
1919-142785-0013 2.30 2.39

Class 6715
1919-142785-0005 3.11 3.15

Class 6716
1272-128104-0010 2.37 2.78

Class 6717
1272-128104-0008 2.04 2.35

Class 6718
1272-128104-0006 2.56 3.16

Class 6719
1272-141231-0006 2.46 2.89

Class 6720
1272-141231-0029 2.11 2.23

Class 6721
1272-141231-0032 2.34 2.99

Class 6722
1272-141231-0010 2.69 3.34

Class 6723
1272-141231-0020 2.41 2.58

Class 6724
1272-141231-0028 2.97 3.09

Class 6725
3170-137482-0027 7.01 7.32

Class 6726
1272-135031-0004 2.06 2.24

Class 6727
1272-135031-0005 2.44 2.57

Class 6728
3170-137482-0015 6.75 7.24

Class 6729
3000-15664-0003 3.55 3.69

Class 6730
3000-15664-0005 1.71 2.17

Class 6731
3000-15664-0015 2.90 3.25

Class 6732
3000-15664-0021 2.23 2.31

Class 6733
3000-15664-0039 2.94 3.03

Class 6734
3853-163249-0006 3.60 4.18

Class 6735
3000-15664-0038 4.73 4.77

Class 6736
3000-15664-0043 3.06 3.39

Class 6737
3536-23268-0021 5.94 6.11

Class 6738
174-50561-0008 1.92 2.35

Class 6739
174-50561-0011 2.38 2.75

Class 6740
174-168635-0009 2.39 2.82

Class 6741
174-168635-0003 2.30 2.88

Class 6742
174-168635-0020 2.81 3.43

Class 6743
1673-143396-0010 2.50 3.05

Class 6744
1673-143396-0003 2.42 3.11

Class 6745
2412-153954-0009 9.01 9.24

Class 6746
1673-143397-0020 2.27 2.83

Class 6747
1673-143397-0000 2.78 3.19

Class 6748
3536-8226-0022 5.35 5.71

Class 6749
1673-143397-0004 2.83 2.94

Class 6750
1673-143397-0007 2.61 2.91

Class 6751
2078-142845-0043 3.18 3.31

Class 6752
2078-142845-0025 2.68 3.54

Class 6753
5694-64029-0024 7.25 7.41

Class 6754
7976-105575-0003 5.64 5.76

Class 6755
3853-163249-0001 2.18 2.58

Class 6756
2078-142845-0037 2.60 3.30

Class 6757
2078-142845-0032 2.89 3.16

Class 6758
1993-147965-0006 2.48 3.07

Class 6759
1993-147965-0003 2.62 2.87

Class 6760
1993-147964-0007 1.86 2.26

Class 6761
1993-147964-0009 2.46 2.50

Class 6762
2428-83699-0005 0.18 0.29

Class 6763
1993-147149-0027 2.68 3.25

Class 6764
1993-147149-0019 1.98 2.43

Class 6765
1993-147149-0001 2.08 2.27

Class 6766
1993-147149-0028 2.73 2.93

Class 6767
2902-9008-0006 11.97 12.21

Class 6768
3081-166546-0040 2.36 2.49

Class 6769
2086-149220-0008 1.54 1.65

Class 6770
3081-166546-0016 3.04 3.11

Class 6771
3081-166546-0089 2.30 2.66

Class 6772
3081-166546-0039 2.02 2.70

Class 6773
3081-166546-0068 1.76 2.05

Class 6774
3081-166546-0037 3.19 4.03

Class 6775
3853-163249-0012 10.86 11.06

Class 6776
3081-166546-0036 1.88 2.05

Class 6777
3081-166546-0009 2.12 2.34

Class 6778
3081-166546-0071 2.38 3.01

Class 6779
3081-166546-0041 1.60 2.23

Class 6780
3081-166546-0082 2.52 2.92

Class 6781
3081-166546-0026 2.05 2.26

Class 6782
2412-153954-0015 8.65 8.73

Class 6783
1988-148538-0008 2.55 2.77

Class 6784
1988-148538-0004 2.39 2.46

Class 6785
1988-148538-0013 2.20 2.83

Class 6786
1988-148538-0014 2.14 2.65

Class 6787
1988-148538-0012 2.34 2.46

Class 6788
1988-148538-0002 2.17 2.36

Class 6789
1988-24833-0005 1.98 2.19

Class 6790
1988-24833-0008 1.48 1.56

Class 6791
1988-24833-0016 2.29 2.46

Class 6792
1988-147956-0020 2.25 2.37

Class 6793
1988-147956-0022 2.72 3.21

Class 6794
6345-64257-0001 14.35 14.75

Class 6795
3752-4943-0022 2.06 2.15

Class 6796
3752-4943-0028 1.89 2.12

Class 6797
3752-4943-0009 2.21 2.51

Class 6798
3752-4943-0011 3.13 3.26

Class 6799
3752-4944-0048 2.11 2.56

Class 6800
3752-4944-0036 2.90 3.26

Class 6801
3752-4944-0038 2.56 2.87

Class 6802
3170-137482-0002 10.89 11.06

Class 6803
3752-4944-0019 2.49 2.93

Class 6804
7850-73752-0011 2.79 2.96

Class 6805
7850-73752-0009 2.49 2.52

Class 6806
7850-73752-0015 1.63 1.81

Class 6807
7850-73752-0012 2.19 2.43

Class 6808
7850-286674-0002 2.30 2.67

Class 6809
7850-286674-0016 1.87 2.72

Class 6810
1673-143396-0009 11.63 12.05

Class 6811
5536-43363-0005 16.08 16.56

Class 6812
7850-286674-0005 1.79 2.41

Class 6813
7850-281318-0010 3.59 4.32

Class 6814
7850-281318-0014 1.40 1.62

Class 6815
7850-111771-0002 3.25 3.51

Class 6816
5895-34622-0006 1.87 2.17

Class 6817
5895-34622-0021 2.06 2.55

Class 6818
5895-34629-0013 2.39 2.42

Class 6819
5895-34629-0027 2.53 2.71

Class 6820
2803-154328-0011 0.00 0.51

Class 6821
3081-166546-0056 4.04 4.53

Class 6822
7976-110124-0022 2.05 2.47

Class 6823
7976-110124-0003 1.84 2.06

Class 6824
7976-110523-0021 2.01 2.40

Class 6825
7976-110523-0009 1.65 1.93

Class 6826
7976-110124-0014 4.18 4.38

Class 6827
7976-105575-0016 2.17 2.51

Class 6828
777-126732-0025 7.32 7.61

Class 6829
7976-105575-0012 2.07 2.19

Class 6830
422-122949-0022 2.52 2.78

Class 6831
422-122949-0004 2.98 3.33

Class 6832
422-122949-0018 2.65 3.24

Class 6833
422-122949-0012 2.90 3.38

Class 6834
422-122949-0025 3.48 3.90

Class 6835
422-122949-0021 2.04 2.16

Class 6836
422-122949-0030 2.22 2.52

Class 6837
1462-170138-0022 1.99 2.33

Class 6838
1462-170138-0002 1.94 2.06

Class 6839
1462-170138-0026 2.16 2.38

Class 6840
1462-170145-0007 1.77 1.94

Class 6841
1462-170145-0004 1.89 2.56

Class 6842
1462-170145-0003 2.56 2.87

Class 6843
1462-170142-0035 2.49 2.67

Class 6844
1462-170142-0037 2.21 2.40

Class 6845
1919-142785-0051 6.77 7.47

Class 6846
1993-147964-0004 1.33 1.43

Class 6847
1462-170142-0019 3.07 3.26

Class 6848
6295-244435-0004 2.24 2.66

Class 6849
3170-137482-0031 3.73 4.30

Class 6850
6295-244435-0012 2.39 2.56

Class 6851
6295-244435-0040 2.19 2.27

Class 6852
6295-244435-0039 1.46 1.76

Class 6853
6295-244435-0009 2.36 2.63

Class 6854
6295-244435-0033 1.63 1.87

Class 6855
6295-244435-0010 2.53 2.72

Class 6856
6295-64301-0024 2.13 2.34

Class 6857
2803-161169-0009 3.51 3.72

Class 6858
2803-161169-0011 2.03 2.07

Class 6859
2803-161169-0005 2.49 2.96

Class 6860
2803-161169-0002 1.82 2.44

Class 6861
2803-154328-0012 3.04 3.88

Class 6862
2803-154328-0001 2.16 2.21

Class 6863
2803-154328-0010 2.76 2.99

Class 6864
2803-154328-0005 3.11 3.68

Class 6865
2803-154328-0018 2.72 3.06

Class 6866
2803-154320-0001 3.39 3.95

Class 6867
2803-154320-0004 2.73 2.91

Class 6868
2803-154320-0003 2.92 3.33

Class 6869
652-130737-0004 1.51 1.62

Class 6870
3170-137482-0000 2.43 2.86

Class 6871
3170-137482-0027 2.43 2.99

Class 6872
3170-137482-0021 1.95 2.27

Class 6873
3170-137482-0031 2.26 2.60

Class 6874
3170-137482-0035 1.92 2.05

Class 6875
3170-137482-0047 1.90 1.94

Class 6876
3170-137482-0022 1.95 2.12

Class 6877
84-121550-0029 3.42 3.57

Class 6878
3170-137482-0011 2.30 2.44

Class 6879
3170-137482-0039 2.18 2.86

Class 6880
3853-163249-0012 1.92 2.20

Class 6881
3536-23268-0001 8.06 8.24

Class 6882
3853-163249-0033 2.12 2.53

Class 6883
3853-163249-0030 1.76 2.14

Class 6884
3853-163249-0017 2.37 2.63

Class 6885
3853-163249-0002 2.16 2.31

Class 6886
3853-163249-0053 2.50 2.75

Class 6887
2428-83705-0026 5.53 5.69

Class 6888
3853-163249-0004 1.36 1.91

Class 6889
3853-163249-0047 2.70 3.07

Class 6890
2086-149214-0000 2.03 2.19

Class 6891
2086-149220-0022 1.70 1.82

Class 6892
2086-149220-0044 2.71 2.79

Class 6893
3081-166546-0000 2.30 2.82

Class 6894
2086-149220-0016 2.73 2.82

Class 6895
2086-149220-0018 1.98 2.15

Class 6896
2086-149220-0003 2.44 2.94

Class 6897
2086-149220-0027 2.79 2.86

Class 6898
84-121550-0012 2.35 2.61

Class 6899
84-121550-0027 2.61 2.92

Class 6900
84-121550-0032 2.10 2.47

Class 6901
84-121550-0017 2.24 2.33

Class 6902
