Class 0

Class 9936
3576-138058-0017 5.88 6.27

Class 9937
1993-147149-0005 6.23 6.63

Class 9938
2035-152373-0009 2.94 2.97

Class 9939
2035-152373-0001 3.72 4.37

Class 9940
2035-152373-0014 2.84 3.60

Class 9941
2035-152373-0012 3.19 3.24

Class 9942
2035-152373-0017 3.38 4.13

Class 9943
2035-147961-0001 2.73 3.48

Class 9944
1919-142785-0009 2.94 3.10

Class 9945
174-168635-0022 1.18 1.68

Class 9946
2035-147961-0016 2.46 3.11

Class 9947
1272-141231-0012 6.14 6.29

Class 9948
6241-61943-0016 3.77 3.80

Class 9949
6241-61943-0024 2.33 2.81

Class 9950
2086-149220-0030 0.48 0.61

Class 9951
6313-66129-0014 5.09 5.42

Class 9952
6319-57405-0002 0.55 0.98

Class 9953
7976-110523-0002 2.78 2.86

Class 9954
6241-61946-0009 2.01 2.04

Class 9955
2428-83699-0017 10.40 10.78

Class 9956
6241-61946-0007 4.10 4.73

Class 9957
6241-61946-0022 3.19 3.22

Class 9958
6241-61946-0017 2.26 2.29

Class 9959
6313-66125-0015 6.65 6.76

Class 9960
6313-66125-0006 2.12 2.15

Class 9961
6313-66125-0019 2.72 3.14

Class 9962
6313-66129-0002 2.44 2.71

Class 9963
84-121550-0012 2.61 2.97

Class 9964
8842-302203-0004 11.33 11.39

Class 9965
6313-76958-0028 2.60 2.97

Class 9966
2902-9008-0012 3.40 3.43

Class 9967
7976-105575-0003 1.91 2.24

Class 9968
2902-9006-0005 4.30 4.36

Class 9969
2902-9006-0015 3.55 4.35

Class 9970
2902-9006-0003 2.92 3.41

Class 9971
2902-9006-0010 2.61 2.64

Class 9972
5338-284437-0028 2.46 2.88

Class 9973
6313-66129-0014 4.20 4.57

Class 9974
777-126732-0066 9.45 9.68

Class 9975
2803-154328-0004 9.54 9.60

Class 9976
5338-24615-0009 3.40 4.07

Class 9977
3536-8226-0030 3.30 3.90

Class 9978
5338-24615-0002 4.47 4.50

Class 9979
6345-93302-0015 2.85 3.07

Class 9980
2277-149896-0007 1.58 1.71

Class 9981
6345-93302-0007 2.50 3.08

Class 9982
6345-93306-0000 3.45 4.13

Class 9983
6241-66616-0004 3.28 3.66

Class 9984
251-118436-0005 3.85 4.43

Class 9985
3536-8226-0028 1.96 2.66

Class 9986
3536-23268-0007 2.92 3.49

Class 9987
3536-23268-0018 2.12 2.56

Class 9988
5338-284437-0026 13.42 13.78

Class 9989
5694-64038-0020 3.25 3.37

Class 9990
5694-64038-0004 2.50 3.16

Class 9991
5694-64025-0007 2.79 3.44

Class 9992
1919-142785-0000 1.84 2.23

Class 9993
6313-76958-0017 1.15 1.49

Class 9994
3576-138058-0017 2.56 2.65

Class 9995
3576-138058-0004 3.67 4.44

Class 9996
3000-15664-0011 5.13 5.64

Class 9997
3576-138058-0014 2.92 2.95

Class 9998
3576-138058-0021 2.73 2.85

Class 9999
8842-302196-0002 3.15 3.85

Class 10000
8842-302196-0000 2.70 2.75

Class 10001
8842-302203-0010 2.57 2.60

Class 10002
3576-138058-0008 1.84 2.06

Class 10003
2035-152373-0009 13.49 13.80

Class 10004
2428-83705-0028 0.99 1.05

Class 10005
5536-43358-0007 3.52 3.55

Class 10006
174-84280-0005 7.34 7.74

Class 10007
777-126732-0050 1.61 1.67

Class 10008
3000-15664-0019 10.63 11.04

Class 10009
2428-83699-0019 3.06 3.09

Class 10010
2428-83699-0025 3.08 3.13

Class 10011
2428-83705-0025 2.40 2.43

Class 10012
7976-105575-0019 2.16 2.22

Class 10013
2428-83705-0022 2.12 2.17

Class 10014
2428-83705-0014 2.48 2.53

Class 10015
2428-83705-0021 3.01 3.16

Class 10016
6313-66125-0010 0.81 0.91

Class 10017
8297-275155-0019 3.93 3.96

Class 10018
2902-9006-0015 24.27 24.63

Class 10019
8297-275155-0000 3.75 4.27

Class 10020
8297-275155-0024 3.60 3.63

Class 10021
8297-275155-0011 3.02 3.05

Class 10022
8297-275156-0013 3.66 4.10

Class 10023
8297-275156-0003 4.80 5.38

Class 10024
1673-143396-0005 3.83 4.14

Class 10025
1919-142785-0043 3.53 3.56

Class 10026
1919-142785-0025 3.42 4.08

Class 10027
84-121550-0022 3.38 3.43

Class 10028
3170-137482-0000 25.92 26.29

Class 10029
1462-170138-0000 8.07 8.34

Class 10030
251-136532-0023 3.17 3.20

Class 10031
2412-153948-0008 3.09 3.16

Class 10032
1272-141231-0022 3.72 4.31

Class 10033
1673-143397-0020 12.98 13.10

Class 10034
1272-141231-0001 3.82 4.47

Class 10035
1272-141231-0006 3.55 4.42

Class 10036
2277-149897-0010 3.24 3.39

Class 10037
1272-135031-0001 3.18 3.89

Class 10038
1272-135031-0024 3.76 4.23

Class 10039
3000-15664-0024 3.31 3.34

Class 10040
3000-15664-0035 2.89 2.93

Class 10041
3000-15664-0002 3.69 4.11

Class 10042
174-50561-0011 3.26 3.35

Class 10043
174-84280-0003 4.44 4.61

Class 10044
174-84280-0015 4.24 5.00

Class 10045
1988-24833-0002 2.02 2.30

Class 10046
174-168635-0016 3.34 3.37

Class 10047
1673-143396-0011 2.98 3.01

Class 10048
1673-143396-0010 3.72 4.20

Class 10049
1673-143396-0016 3.42 3.97

Class 10050
1673-143397-0012 3.66 4.12

Class 10051
1673-143397-0009 2.89 3.35

Class 10052
2428-83705-0038 0.90 1.07

Class 10053
2412-153947-0010 15.19 15.29

Class 10054
2078-142845-0004 4.49 4.52

Class 10055
2078-142845-0014 4.19 5.16

Class 10056
6295-64301-0013 2.91 2.97

Class 10057
1993-147964-0004 1.73 2.09

Class 10058
1993-147964-0009 3.25 3.84

Class 10059
3853-163249-0023 1.40 1.47

Class 10060
1993-147149-0028 3.53 4.19

Class 10061
1993-147149-0012 2.89 2.95

Class 10062
1993-147966-0001 2.71 2.80

Class 10063
3081-166546-0013 3.14 3.17

Class 10064
6345-93302-0024 2.14 2.43

Class 10065
3081-166546-0078 3.16 3.53

Class 10066
1988-24833-0004 0.92 0.99

Class 10067
3081-166546-0082 3.34 3.37

Class 10068
3081-166546-0037 4.74 4.78

Class 10069
3081-166546-0042 3.03 3.06

Class 10070
1988-148538-0010 2.94 2.97

Class 10071
1988-148538-0013 3.34 3.77

Class 10072
1988-24833-0013 2.51 2.54

Class 10073
1988-24833-0005 3.10 3.50

Class 10074
1919-142785-0045 4.68 4.99

Class 10075
1988-147956-0009 3.11 3.71

Class 10076
1988-147956-0027 3.29 3.42

Class 10077
3752-4944-0012 3.06 3.09

Class 10078
3752-4944-0022 2.99 3.57

Class 10079
8842-304647-0002 24.11 24.63

Class 10080
6295-64301-0002 0.74 0.95

Class 10081
7850-73752-0006 3.28 3.31

Class 10082
7850-286674-0004 3.07 3.54

Class 10083
1988-147956-0019 4.88 5.05

Class 10084
7850-281318-0008 3.60 3.64

Class 10085
7850-111771-0007 3.17 3.21

Class 10086
7850-286674-0015 1.82 1.89

Class 10087
5895-34622-0007 3.66 4.41

Class 10088
5895-34622-0008 4.09 4.59

Class 10089
6313-66125-0023 7.39 7.80

Class 10090
7976-110124-0003 1.51 1.66

Class 10091
2803-154328-0001 2.35 2.97

Class 10092
6345-93302-0000 2.02 2.64

Class 10093
7976-110124-0013 2.97 3.44

Class 10094
7976-110124-0015 2.46 2.88

Class 10095
7976-110124-0002 2.40 2.54

Class 10096
7976-110523-0004 2.19 2.22

Class 10097
7976-105575-0009 2.65 2.70

Class 10098
7976-105575-0006 3.29 3.76

Class 10099
7976-105575-0027 3.52 3.55

Class 10100
251-137823-0019 6.89 7.21

Class 10101
2277-149897-0014 3.43 3.73

Class 10102
422-122949-0028 2.22 2.25

Class 10103
422-122949-0023 4.20 4.23

Class 10104
422-122949-0004 4.41 4.44

Class 10105
422-122949-0000 4.39 4.72

Class 10106
6241-61943-0027 7.20 7.71

Class 10107
1462-170138-0005 3.96 3.99

Class 10108
1462-170145-0006 2.48 2.51

Class 10109
6345-93306-0013 6.09 6.18

Class 10110
1462-170145-0017 2.04 2.07

Class 10111
1462-170145-0001 3.64 4.04

Class 10112
1462-170142-0001 3.30 4.03

Class 10113
1988-148538-0014 6.46 6.85

Class 10114
1462-170142-0039 2.86 2.89

Class 10115
6295-244435-0037 3.32 3.43

Class 10116
6295-244435-0025 2.78 3.33

Class 10117
84-121123-0028 3.63 4.04

Class 10118
6295-244435-0017 3.44 3.47

Class 10119
6295-244435-0022 3.36 3.39

Class 10120
6295-244435-0005 2.95 3.38

Class 10121
7850-73752-0013 1.43 1.54

Class 10122
777-126732-0051 2.35 2.42

Class 10123
2803-161169-0008 4.76 4.84

Class 10124
1673-143397-0019 8.79 8.93

Class 10125
2803-161169-0014 2.86 2.90

Class 10126
2803-154328-0008 3.48 3.51

Class 10127
2902-9006-0000 1.67 1.71

Class 10128
2803-154320-0013 2.99 3.02

Class 10129
8297-275154-0027 6.52 6.84

Class 10130
2803-154320-0003 4.00 4.03

Class 10131
1462-170142-0008 0.69 0.84

Class 10132
3170-137482-0024 2.53 2.56

Class 10133
3170-137482-0046 2.98 3.01

Class 10134
7976-110523-0009 3.98 4.09

Class 10135
251-137823-0021 3.11 3.40

Class 10136
3170-137482-0041 2.79 3.48

Class 10137
3170-137482-0023 3.49 3.88

Class 10138
3170-137482-0000 3.27 3.73

Class 10139
1462-170138-0019 1.72 1.98

Class 10140
3853-163249-0010 3.53 4.40

Class 10141
3853-163249-0036 2.28 2.85

Class 10142
3853-163249-0035 3.60 4.42

Class 10143
5338-284437-0018 6.29 6.71

Class 10144
3853-163249-0048 2.43 2.87

Class 10145
3853-163249-0001 2.76 2.79

Class 10146
2086-149220-0001 3.48 3.51

Class 10147
2086-149220-0024 2.89 3.45

Class 10148
2086-149220-0003 4.26 4.33

Class 10149
84-121550-0017 3.11 3.14

Class 10150
84-121550-0016 3.73 4.28

Class 10151
6241-61943-0008 5.03 5.49

Class 10152
84-121550-0026 3.78 4.31

Class 10153
84-121550-0000 3.42 3.48

Class 10154
84-121550-0005 3.79 4.70

Class 10155
84-121123-0017 2.90 3.32

Class 10156
1988-147956-0016 2.13 2.40

Class 10157
84-121123-0026 3.13 3.53

Class 10158
84-121123-0004 2.33 2.67

Class 10159
251-137823-0022 3.70 4.19

Class 10160
1919-142785-0047 12.60 12.74

Class 10161
251-118436-0012 3.28 4.04

Class 10162
251-118436-0013 3.32 3.35

Class 10163
251-136532-0017 3.88 4.11

Class 10164
251-136532-0016 3.65 3.86

Class 10165
251-136532-0023 3.52 4.09

Class 10166
2412-153947-0008 2.68 3.19

Class 10167
2412-153954-0001 3.34 3.40

Class 10168
2412-153954-0018 2.51 2.54

Class 10169
2412-153954-0005 3.58 3.90

Class 10170
2412-153948-0009 2.45 2.89

Class 10171
2277-149896-0028 2.21 2.75

Class 10172
2277-149896-0009 2.58 2.77

Class 10173
6345-93302-0014 0.69 0.76

Class 10174
2277-149874-0008 2.64 2.69

Class 10175
2277-149874-0002 3.12 3.18

Class 10176
2277-149897-0022 3.12 3.15

Class 10177
3576-138058-0016 3.05 3.15

Class 10178
2277-149897-0006 2.36 2.56

Class 10179
777-126732-0048 2.76 2.92

Class 10180
777-126732-0037 3.16 3.80

Class 10181
777-126732-0055 2.88 2.93

Class 10182
777-126732-0076 2.73 2.77

Class 10183
1673-143397-0010 5.92 6.32

Class 10184
777-126732-0064 2.33 2.55

Class 10185
777-126732-0018 2.56 2.88

Class 10186
652-130737-0009 3.83 4.20

Class 10187
652-130737-0005 2.90 3.22

Class 10188
652-129742-0016 6.03 6.08

Class 10189
652-129742-0014 2.93 3.36

Class 10190
652-129742-0003 4.08 4.11

Class 10191
5536-43359-0011 9.26 9.56

Class 10192
652-130726-0015 2.64 2.67

Class 10193
6319-64726-0007 3.80 3.83

Class 10194
1988-24833-0003 3.25 3.66

Class 10195
6319-57405-0000 3.63 3.66

Class 10196
5338-24615-0002 24.93 25.04

Class 10197
6319-275224-0004 4.59 4.65

Class 10198
2035-147960-0000 2.43 2.80

Class 10199
2035-147960-0008 2.86 2.91

Class 10200
2035-147960-0014 2.20 2.31

Class 10201
3170-137482-0038 11.45 11.50

Class 10202
2035-152373-0015 3.49 3.91

Class 10203
2035-152373-0006 3.86 4.49

Class 10204
2035-152373-0017 4.13 4.16

Class 10205
2035-152373-0014 3.60 4.23

Class 10206
2035-152373-0001 4.37 4.41

Class 10207
2035-147961-0038 2.84 2.88

Class 10208
1673-143397-0015 0.91 1.57

Class 10209
6241-61943-0016 1.13 1.51

Class 10210
2035-147961-0021 3.48 4.02

Class 10211
2428-83705-0033 3.06 3.27

Class 10212
6241-61943-0024 2.81 2.84

Class 10213
5694-64029-0020 3.89 4.27

Class 10214
6241-61946-0010 2.18 2.22

Class 10215
2086-149220-0009 4.32 4.44

Class 10216
6241-61946-0021 2.85 3.19

Class 10217
6241-66616-0024 2.26 2.29

Class 10218
2086-149220-0022 0.77 0.88

Class 10219
3536-8226-0020 5.76 5.84

Class 10220
6313-66129-0005 2.95 2.98

Class 10221
422-122949-0026 1.42 1.91

Class 10222
2412-153947-0007 7.61 7.71

Class 10223
6313-66129-0033 3.14 3.17

Class 10224
6313-76958-0027 2.47 2.50

Class 10225
3752-4944-0021 4.29 4.47

Class 10226
3170-137482-0007 4.10 4.18

Class 10227
6313-76958-0016 2.31 2.84

Class 10228
3000-15664-0015 3.81 4.32

Class 10229
2412-153948-0011 6.36 6.67

Class 10230
5338-284437-0001 3.12 3.61

Class 10231
2078-142845-0050 6.85 7.44

Class 10232
6345-93302-0015 3.07 3.42

Class 10233
6345-93302-0005 2.91 3.81

Class 10234
6345-93306-0018 2.10 2.20

Class 10235
6345-93306-0000 4.13 4.16

Class 10236
3536-8226-0000 2.78 3.30

Class 10237
3576-138058-0024 16.12 16.60

Class 10238
3170-137482-0035 5.00 5.49

Class 10239
3000-15664-0043 8.14 8.27

Class 10240
5694-64038-0024 2.45 2.82

Class 10241
5694-64038-0020 3.37 3.88

Class 10242
5694-64029-0019 2.57 3.18

Class 10243
5694-64029-0016 3.10 3.13

Class 10244
5694-64029-0027 2.84 2.87

Class 10245
2428-83699-0040 6.98 7.10

Class 10246
5694-64025-0015 3.09 3.13

Class 10247
3576-138058-0020 11.16 11.24

Class 10248
6313-76958-0012 1.16 1.63

Class 10249
1272-128104-0011 9.56 9.90

Class 10250
8842-302196-0011 2.14 2.61

Class 10251
8842-302196-0008 2.56 2.66

Class 10252
8842-302203-0006 3.17 3.20

Class 10253
8842-302201-0013 2.38 2.41

Class 10254
8842-304647-0004 2.59 2.97

Class 10255
5536-43363-0002 3.35 3.38

Class 10256
3081-166546-0019 0.84 1.05

Class 10257
5536-43363-0009 3.05 3.52

Class 10258
5536-43358-0006 3.82 4.34

Class 10259
6319-64726-0018 12.74 13.13

Class 10260
5536-43359-0014 3.17 3.82

Class 10261
5536-43359-0003 3.05 3.46

Class 10262
6313-66125-0011 3.66 3.86

Class 10263
2428-83699-0018 2.97 3.22

Class 10264
2428-83705-0014 2.53 3.10

Class 10265
8297-275154-0002 4.54 4.90

Class 10266
1919-142785-0009 4.53 4.57

Class 10267
1919-142785-0025 4.08 4.98

Class 10268
1919-142785-0040 3.16 3.21

Class 10269
1919-142785-0022 4.13 4.21

Class 10270
1272-128104-0006 3.76 3.79

Class 10271
1272-128104-0013 4.17 4.23

Class 10272
1272-128104-0007 3.85 4.68

Class 10273
1272-141231-0026 5.02 5.36

Class 10274
2428-83705-0022 3.36 3.42

Class 10275
1272-141231-0032 3.52 3.72

Class 10276
1272-141231-0018 3.47 3.50

Class 10277
1272-141231-0019 3.33 3.66

Class 10278
1272-141231-0003 3.25 3.33

Class 10279
1272-135031-0010 2.66 3.30

Class 10280
3000-15664-0038 5.88 6.45

Class 10281
3000-15664-0013 4.57 4.60

Class 10282
3000-15664-0025 3.33 3.43

Class 10283
7976-110124-0006 6.47 6.56

Class 10284
174-50561-0005 3.83 3.96

Class 10285
174-84280-0013 3.48 4.19

Class 10286
652-129742-0007 3.54 3.64

Class 10287
2035-147961-0028 0.43 1.04

Class 10288
174-168635-0004 3.84 3.87

Class 10289
1673-143396-0016 3.97 4.02

Class 10290
1673-143397-0001 3.97 4.65

Class 10291
2086-149220-0002 2.60 3.10

Class 10292
2078-142845-0013 4.01 4.50

Class 10293
2078-142845-0046 4.49 4.52

Class 10294
5338-284437-0020 1.07 1.17

Class 10295
1272-141231-0017 0.73 1.22

Class 10296
2078-142845-0047 3.56 4.17

Class 10297
777-126732-0007 10.02 10.37

Class 10298
1993-147964-0004 3.14 3.85

Class 10299
1993-147964-0009 3.84 4.21

Class 10300
1993-147149-0021 3.71 3.74

Class 10301
1993-147149-0024 3.61 3.68

Class 10302
3081-166546-0012 3.82 3.85

Class 10303
3000-15664-0046 1.40 1.81

Class 10304
3081-166546-0037 4.78 5.37

Class 10305
1919-142785-0028 2.38 2.59

Class 10306
2078-142845-0025 17.58 17.74

Class 10307
1988-148538-0011 4.29 4.33

Class 10308
1988-148538-0006 3.85 3.88

Class 10309
8297-275156-0003 2.36 3.29

Class 10310
1988-148538-0012 3.91 3.99

Class 10311
2277-149897-0018 5.43 5.52

Class 10312
1988-147956-0002 3.55 3.58

Class 10313
1988-24833-0004 1.44 1.54

Class 10314
3000-15664-0037 2.16 2.50

Class 10315
7850-281318-0009 3.44 4.08

Class 10316
7850-111771-0002 4.77 5.07

Class 10317
5895-34622-0012 3.81 4.29

Class 10318
422-122949-0011 2.05 2.48

Class 10319
5895-34615-0017 3.89 4.09

Class 10320
5895-34629-0009 3.52 3.55

Class 10321
1272-128104-0013 5.40 5.90

Class 10322
7976-110124-0016 3.16 3.50

Class 10323
7976-110124-0002 2.54 2.57

Class 10324
2902-9008-0002 17.78 17.95

Class 10325
2078-142845-0025 11.79 12.15

Class 10326
3170-137482-0023 5.83 5.89

Class 10327
422-122949-0033 3.03 3.60

Class 10328
422-122949-0021 3.09 3.12

Class 10329
3170-137482-0017 12.09 12.22

Class 10330
6313-66129-0027 1.75 2.31

Class 10331
1462-170138-0000 3.20 3.29

Class 10332
1462-170138-0010 2.73 3.40

Class 10333
1462-170138-0027 3.68 3.98

Class 10334
1272-141231-0030 6.19 6.69

Class 10335
1462-170142-0020 2.42 2.46

Class 10336
3536-23268-0030 6.56 7.03

Class 10337
1462-170142-0005 3.17 3.59

Class 10338
8842-302196-0001 1.97 2.02

Class 10339
6295-244435-0012 3.56 3.64

Class 10340
6295-244435-0037 3.43 3.90

Class 10341
6295-244435-0038 3.32 3.35

Class 10342
6295-64301-0030 4.35 5.15

Class 10343
6295-64301-0023 4.08 4.19

Class 10344
2803-161169-0016 3.59 4.37

Class 10345
2803-154328-0019 4.42 4.45

Class 10346
2803-154328-0023 4.75 4.78

Class 10347
2803-154328-0005 4.14 4.21

Class 10348
2803-154320-0000 4.15 4.23

Class 10349
6313-76958-0029 0.87 1.09

Class 10350
3170-137482-0001 3.05 3.11

Class 10351
84-121550-0035 4.59 4.64

Class 10352
1919-142785-0008 17.24 17.47

Class 10353
3170-137482-0003 3.54 3.58

Class 10354
3000-15664-0021 5.51 5.73

Class 10355
6345-64257-0003 1.03 1.08

Class 10356
3853-163249-0007 2.26 2.63

Class 10357
3170-137482-0044 6.67 7.15

Class 10358
3853-163249-0001 2.79 3.31

Class 10359
3853-163249-0027 4.62 4.68

Class 10360
2086-149214-0002 3.69 4.35

Class 10361
2086-149220-0008 3.38 3.64

Class 10362
2086-149220-0011 3.31 3.85

Class 10363
84-121550-0032 3.59 4.11

Class 10364
84-121550-0009 3.32 3.40

Class 10365
6345-93306-0017 4.63 4.85

Class 10366
84-121123-0025 2.78 3.11

Class 10367
251-137823-0018 3.74 3.77

Class 10368
5338-24615-0000 4.19 4.22

Class 10369
251-118436-0012 4.04 4.11

Class 10370
251-136532-0019 3.84 4.65

Class 10371
251-136532-0011 3.80 3.87

Class 10372
2412-153947-0009 3.20 3.23

Class 10373
2412-153947-0011 3.30 3.89

Class 10374
2412-153954-0016 3.12 3.59

Class 10375
422-122949-0005 3.42 4.02

Class 10376
2902-9006-0014 14.90 15.09

Class 10377
8842-302196-0000 12.16 12.47

Class 10378
2277-149896-0009 2.77 3.67

Class 10379
2277-149874-0016 3.20 3.25

Class 10380
2277-149874-0001 2.66 3.09

Class 10381
5895-34629-0017 3.93 4.42

Class 10382
1988-148538-0015 13.79 14.32

Class 10383
2277-149897-0034 2.72 2.76

Class 10384
2086-149214-0004 7.97 8.02

Class 10385
2277-149897-0025 2.59 2.63

Class 10386
777-126732-0006 3.02 3.06

Class 10387
777-126732-0061 3.03 3.11

Class 10388
777-126732-0014 2.49 2.96

Class 10389
777-126732-0044 3.24 3.70

Class 10390
777-126732-0011 3.08 3.87

Class 10391
652-130737-0000 4.06 4.09

Class 10392
652-130737-0010 4.65 4.70

Class 10393
2902-9006-0015 6.55 6.61

Class 10394
652-129742-0016 6.08 6.58

Class 10395
652-129742-0006 6.03 6.48

Class 10396
2086-149220-0010 6.83 7.22

Class 10397
652-130726-0027 2.57 2.60

Class 10398
652-130726-0021 2.93 3.69

Class 10399
652-130726-0014 2.36 2.49

Class 10400
652-130726-0020 3.09 3.12

Class 10401
652-130726-0002 2.77 2.80

Class 10402
3853-163249-0020 2.06 2.26

Class 10403
652-130726-0013 3.28 3.31

Class 10404
6295-64301-0024 5.16 5.44

Class 10405
2035-147960-0000 2.80 2.83

Class 10406
5536-43363-0009 0.54 0.68

Class 10407
2035-152373-0007 3.75 3.85

Class 10408
2035-152373-0002 3.43 4.11

Class 10409
2035-147961-0011 3.54 3.61

Class 10410
2412-153948-0000 4.67 4.75

Class 10411
6345-93306-0019 4.77 4.87

Class 10412
6241-61943-0008 3.41 3.46

Class 10413
6241-61946-0013 3.45 3.55

Class 10414
6241-61946-0023 2.38 2.45

Class 10415
5338-284437-0018 5.88 5.95

Class 10416
6241-66616-0014 2.93 3.38

Class 10417
6241-66616-0024 2.29 2.71

Class 10418
6313-66125-0016 3.46 3.79

Class 10419
6313-66129-0035 2.76 2.79

Class 10420
84-121550-0034 7.76 8.27

Class 10421
6313-76958-0013 2.87 2.90

Class 10422
6313-76958-0007 2.46 2.49

Class 10423
6313-76958-0018 3.10 3.17

Class 10424
2902-9008-0001 4.22 4.87

Class 10425
3536-23268-0000 10.82 11.32

Class 10426
6295-244435-0026 0.82 1.26

Class 10427
2902-9006-0014 4.13 4.16

Class 10428
2902-9006-0002 4.14 4.90

Class 10429
2902-9006-0020 3.66 4.45

Class 10430
5338-24640-0007 3.33 4.20

Class 10431
5338-24640-0006 4.18 4.21

Class 10432
5338-284437-0004 2.35 2.87

Class 10433
5338-284437-0015 3.74 3.82

Class 10434
5338-284437-0028 3.46 3.49

Class 10435
5338-24615-0004 3.99 4.66

Class 10436
5338-24615-0006 2.92 3.77

Class 10437
5338-24615-0014 3.81 3.86

Class 10438
3536-23268-0019 4.13 4.19

Class 10439
3170-137482-0002 6.26 6.42

Class 10440
6345-93302-0016 2.60 2.63

Class 10441
6345-93302-0018 2.49 2.52

Class 10442
6345-93302-0010 3.63 3.70

Class 10443
6345-93302-0012 3.34 3.38

Class 10444
422-122949-0013 1.05 1.33

Class 10445
6313-76958-0026 2.56 2.75

Class 10446
7976-110523-0017 1.79 1.82

Class 10447
3536-23268-0025 2.49 3.13

Class 10448
3536-23268-0005 2.97 3.03

Class 10449
5694-64038-0025 2.78 2.81

Class 10450
6345-93306-0011 2.33 2.45

Class 10451
5694-64029-0010 3.28 3.31

Class 10452
5694-64025-0016 3.12 3.58

Class 10453
3170-137482-0001 2.27 2.34

Class 10454
3576-138058-0038 3.07 3.12

Class 10455
2428-83699-0007 0.91 0.97

Class 10456
3576-138058-0040 3.05 3.08

Class 10457
8842-302196-0011 2.61 3.48

Class 10458
8842-302203-0009 3.13 3.88

Class 10459
8842-302201-0009 2.65 2.92

Class 10460
1993-147149-0025 0.61 0.68

Class 10461
3170-137482-0016 3.15 3.21

Class 10462
84-121550-0008 5.53 6.02

Class 10463
8842-304647-0012 3.50 4.04

Class 10464
8842-304647-0000 3.49 3.52

Class 10465
8842-304647-0008 4.27 4.74

Class 10466
7976-105575-0028 3.17 3.61

Class 10467
5536-43363-0009 3.52 3.98

Class 10468
5536-43363-0008 2.69 2.72

Class 10469
1462-170142-0001 1.12 1.73

Class 10470
5536-43358-0013 3.67 4.18

Class 10471
2035-152373-0007 3.23 3.75

Class 10472
5536-43359-0009 3.49 3.53

Class 10473
1988-148538-0004 12.16 12.23

Class 10474
2428-83699-0005 2.94 3.52

Class 10475
2428-83699-0002 3.45 3.51

Class 10476
777-126732-0014 2.36 2.49

Class 10477
2412-153954-0015 2.44 2.74

Class 10478
777-126732-0022 0.48 1.02

Class 10479
652-130737-0000 7.53 7.85

Class 10480
2428-83705-0012 5.09 5.12

Class 10481
8297-275156-0011 3.44 3.47

Class 10482
6345-93302-0025 0.94 1.15

Class 10483
8297-275154-0003 3.09 3.12

Class 10484
1673-143397-0000 5.49 5.57

Class 10485
1919-142785-0053 4.34 4.37

Class 10486
1272-128104-0009 4.80 4.83

Class 10487
1272-128104-0010 4.03 4.06

Class 10488
1272-128104-0000 3.60 3.67

Class 10489
6345-64257-0007 0.87 1.51

Class 10490
3000-15664-0014 3.69 4.92

Class 10491
3000-15664-0045 3.79 3.82

Class 10492
3000-15664-0029 4.63 5.49

Class 10493
3000-15664-0017 4.39 4.42

Class 10494
8842-302196-0009 2.01 2.54

Class 10495
174-50561-0011 3.72 3.75

Class 10496
174-50561-0015 4.15 4.18

Class 10497
174-84280-0013 4.19 4.22

Class 10498
174-168635-0018 4.15 4.18

Class 10499
174-168635-0005 4.37 4.97

Class 10500
2086-149220-0003 12.68 13.17

Class 10501
1673-143396-0014 3.84 4.59

Class 10502
1673-143396-0000 3.70 4.45

Class 10503
1673-143397-0001 4.65 4.68

Class 10504
3536-23268-0021 1.64 1.98

Class 10505
2277-149897-0026 5.07 5.26

Class 10506
1993-147149-0001 3.52 4.16

Class 10507
2412-153947-0003 7.20 7.71

Class 10508
1993-147149-0025 3.42 3.49

Class 10509
3081-166546-0077 4.73 4.77

Class 10510
3081-166546-0016 4.47 4.51

Class 10511
3081-166546-0001 4.45 4.63

Class 10512
8297-275154-0000 8.88 8.94

Class 10513
3081-166546-0087 4.59 4.65

Class 10514
3081-166546-0079 3.97 4.00

Class 10515
3081-166546-0042 3.20 3.23

Class 10516
3081-166546-0003 3.15 3.18

Class 10517
3081-166546-0031 4.22 4.40

Class 10518
1988-148538-0014 3.84 3.87

Class 10519
1988-148538-0015 4.31 4.93

Class 10520
1988-147956-0000 3.78 4.12

Class 10521
1988-147956-0001 4.16 4.19

Class 10522
