Class 0

Class 6058
1673-143396-0011 15.05 15.53
777-126732-0036 5.66 5.78

Class 6059
1988-148538-0007 2.84 3.30
8297-275155-0031 2.19 2.49

Class 6060
5694-64038-0014 2.23 2.35
8297-275154-0001 2.48 2.62

Class 6061
1988-148538-0009 6.49 6.58
8297-275154-0003 1.59 1.71

Class 6062
1919-142785-0007 10.02 10.89
1919-142785-0020 1.56 1.95

Class 6063
1919-142785-0037 2.75 2.97
251-136532-0000 8.20 8.67

Class 6064
2035-147961-0000 6.95 7.48
2803-161169-0009 18.80 19.32

Class 6065
1919-142785-0002 1.96 2.23
2035-152373-0013 17.45 18.06

Class 6066
1272-141231-0025 2.22 2.34
2412-153947-0014 9.41 9.64

Class 6067
2412-153954-0008 0.94 1.09
7850-111771-0007 10.05 10.51

Class 6068
1462-170138-0001 2.35 2.54
2035-147960-0006 1.17 1.26

Class 6069
1919-142785-0059 6.74 7.10
2803-154328-0017 1.91 1.98

Class 6070
1272-141231-0022 1.70 2.22
2078-142845-0008 18.51 18.99

Class 6071
1272-141231-0008 1.83 2.31
1462-170142-0011 2.74 3.26

Class 6072
1272-141231-0001 2.29 2.69
6295-64301-0026 3.80 4.15

Class 6073
1272-135031-0008 1.56 1.84
2902-9008-0002 4.01 4.29

Class 6074
3170-137482-0031 2.95 3.10
6295-244435-0025 0.13 0.25

Class 6075
2277-149874-0014 5.64 5.75
8297-275156-0001 1.10 1.18

Class 6076
3000-15664-0041 15.13 15.50
5694-64025-0019 4.16 4.31

Class 6077
174-50561-0005 1.89 2.26
422-122949-0024 2.36 2.70

Class 6078
2086-149220-0030 7.64 8.10
3576-138058-0017 9.31 9.34

Class 6079
2277-149897-0007 4.11 4.24
6295-244435-0038 8.35 8.89

Class 6080
174-168635-0011 2.44 2.65
422-122949-0007 7.43 7.98

Class 6081
1272-141231-0010 1.86 2.09
3170-137482-0017 4.47 5.01

Class 6082
1673-143396-0020 1.65 2.00
2078-142845-0043 9.46 9.58

Class 6083
1673-143397-0012 2.06 2.27
174-50561-0016 10.90 11.41

Class 6084
1272-128104-0010 3.08 3.33
5895-34629-0023 1.95 2.12

Class 6085
2086-149220-0014 6.69 6.85
3170-137482-0018 6.21 6.74

Class 6086
2078-142845-0051 1.53 1.85
422-122949-0027 6.62 6.76

Class 6087
1988-24833-0027 0.85 0.97
3081-166546-0022 2.12 2.25

Class 6088
1993-147965-0000 1.92 2.25
777-126732-0057 8.04 8.50

Class 6089
1993-147149-0018 1.91 2.09
3170-137482-0025 1.21 1.28

Class 6090
3853-163249-0029 2.58 2.80
6241-61946-0003 7.99 8.44

Class 6091
2277-149896-0001 5.77 6.06
652-129742-0006 7.28 7.67

Class 6092
5536-43358-0008 9.43 9.86
652-129742-0009 2.16 2.98

Class 6093
3000-15664-0024 6.15 6.68
3081-166546-0016 2.15 2.32

Class 6094
174-84280-0001 1.36 1.81
3081-166546-0030 4.83 5.01

Class 6095
3081-166546-0072 1.80 1.98
84-121123-0012 1.96 2.32

Class 6096
1988-148538-0000 1.88 2.26
6345-93306-0017 0.94 1.03

Class 6097
2277-149896-0001 2.12 2.33
3081-166546-0077 0.51 0.78

Class 6098
3752-4944-0056 2.42 2.77
5895-34629-0033 4.74 5.07

Class 6099
1988-147956-0022 1.83 2.40
3752-4944-0037 1.51 1.77

Class 6100
1919-142785-0049 7.66 8.03
7850-286674-0011 5.51 5.78

Class 6101
2277-149897-0034 11.99 12.16
6313-66125-0014 2.71 3.07

Class 6102
6313-76958-0013 4.63 4.74
777-126732-0005 4.72 5.06

Class 6103
1988-147956-0012 1.53 1.71
251-118436-0019 3.18 3.63

Class 6104
174-168635-0006 2.42 2.77
6345-64257-0011 6.77 7.27

Class 6105
3000-15664-0033 10.07 10.17
3752-4943-0026 2.17 2.69

Class 6106
2803-161169-0000 3.16 3.42
3752-4943-0003 1.35 1.80

Class 6107
3752-4944-0065 1.96 2.12
777-126732-0037 2.79 3.16

Class 6108
1919-142785-0001 6.87 7.23
5694-64038-0010 3.19 3.77

Class 6109
6241-61943-0026 7.54 7.90
652-130726-0031 5.01 5.63

Class 6110
2277-149897-0027 0.33 0.46
8842-302203-0011 6.56 6.72

Class 6111
3081-166546-0045 8.11 8.15
5338-24615-0008 7.44 7.99

Class 6112
1993-147149-0022 4.99 5.25
7850-73752-0001 4.81 4.93

Class 6113
6313-76958-0005 0.52 0.89
7850-111771-0009 1.87 1.90

Class 6114
5895-34622-0021 1.68 1.90
6241-66616-0008 5.87 5.90

Class 6115
1673-143397-0020 10.36 10.45
2086-149220-0014 8.43 8.52

Class 6116
6313-66125-0027 0.69 0.82
777-126732-0014 3.04 3.50

Class 6117
1988-148538-0012 2.46 3.30
3170-137482-0039 15.84 16.26

Class 6118
652-130726-0035 2.50 3.25
7976-110124-0003 1.51 1.66

Class 6119
3000-15664-0018 3.39 4.05
652-130726-0032 5.09 5.41

Class 6120
422-122949-0007 0.91 1.05
777-126732-0055 2.03 2.44

Class 6121
5694-64029-0031 0.28 0.57
7976-105575-0014 1.98 2.19

Class 6122
8297-275155-0015 4.43 4.63
8297-275156-0007 1.60 2.31

Class 6123
422-122949-0014 1.86 2.20
6295-64301-0001 3.74 4.23

Class 6124
2277-149897-0016 4.89 5.06
6295-244435-0012 3.56 3.64

Class 6125
1462-170138-0018 1.64 1.76
251-118436-0001 2.90 3.49

Class 6126
2902-9006-0014 5.38 5.91
2902-9008-0011 4.84 5.17

Class 6127
3576-138058-0004 10.09 10.53
6295-244435-0004 1.71 2.14

Class 6128
2803-154328-0010 5.15 5.76
6295-244435-0008 1.82 2.09

Class 6129
3170-137482-0034 4.82 5.05
6295-244435-0015 0.59 0.98

Class 6130
7850-281318-0022 1.74 1.86
8297-275156-0009 0.50 1.46

Class 6131
3081-166546-0070 8.44 8.75
6295-64301-0028 1.37 1.67

Class 6132
1462-170142-0040 2.46 2.84
6241-61946-0011 0.83 1.05

Class 6133
1988-147956-0000 1.89 2.70
251-136532-0015 7.21 7.63

Class 6134
2803-154328-0017 1.14 1.80
5895-34615-0021 2.14 2.22

Class 6135
2803-161169-0008 13.39 13.80
6319-64726-0016 5.19 5.77

Class 6136
1462-170145-0007 3.36 3.48
3752-4943-0011 4.84 5.07

Class 6137
3576-138058-0023 0.88 0.97
7976-105575-0000 6.27 6.67

Class 6138
2803-154320-0009 1.50 1.86
6313-66125-0022 5.21 5.35

Class 6139
2086-149220-0041 13.88 14.32
5895-34615-0016 1.85 2.45

Class 6140
2412-153948-0013 1.37 1.49
6345-93302-0002 2.58 2.69

Class 6141
2428-83705-0006 3.35 3.67
6313-76958-0031 1.07 1.16

Class 6142
3853-163249-0016 1.47 1.73
5895-34622-0008 5.50 5.87

Class 6143
2086-149220-0004 1.96 2.34
3576-138058-0018 6.29 6.45

Class 6144
2035-152373-0008 1.00 1.10
2035-152373-0018 4.46 4.50

Class 6145
1993-147149-0015 5.99 6.21
3576-138058-0001 4.99 5.22

Class 6146
1988-148538-0014 7.88 8.43
2277-149897-0001 0.86 1.29

Class 6147
251-137823-0007 1.77 2.27
6295-64301-0012 3.91 4.54

Class 6148
251-137823-0013 1.40 1.68
2803-154328-0015 16.14 16.72

Class 6149
3853-163249-0039 3.45 3.82
652-130737-0011 0.94 1.38

Class 6150
251-137823-0020 0.75 1.17
84-121123-0020 5.89 6.07

Class 6151
3170-137482-0000 12.32 12.81
8842-302201-0014 6.21 6.66

Class 6152
251-136532-0020 1.15 1.74
777-126732-0016 8.52 8.83

Class 6153
251-136532-0009 1.60 2.24
422-122949-0004 6.59 6.99

Class 6154
1673-143397-0003 7.40 7.81
5895-34629-0023 7.05 7.66

Class 6155
2277-149897-0012 2.63 2.91
3576-138058-0039 5.50 5.64

Class 6156
2412-153954-0021 1.92 2.08
3853-163249-0020 5.07 5.85

Class 6157
174-168635-0004 6.66 6.99
3000-15664-0035 12.64 12.72

Class 6158
2277-149896-0009 1.39 1.82
777-126732-0030 5.11 5.24

Class 6159
2277-149896-0012 1.03 1.15
5694-64029-0007 5.37 5.66

Class 6160
6295-244435-0016 7.56 7.72
777-126732-0065 2.68 2.86

Class 6161
1919-142785-0025 1.97 2.75
6295-64301-0023 2.20 2.62

Class 6162
2412-153948-0003 6.85 7.01
6313-66129-0024 4.47 4.96

Class 6163
1988-147956-0021 3.58 3.76
422-122949-0034 0.36 0.94

Class 6164
174-50561-0007 8.38 8.68
2902-9006-0016 5.38 5.71

Class 6165
3853-163249-0056 2.25 2.74
5536-43358-0015 5.63 5.96

Class 6166
2428-83699-0019 2.22 3.06
2428-83705-0037 3.73 3.88

Class 6167
6319-275224-0013 1.75 2.13
6319-275224-0014 5.28 6.16

Class 6168
1272-141231-0022 5.24 5.35
1988-148538-0006 10.45 10.49

Class 6169
1988-24833-0013 3.70 3.90
5536-43358-0018 5.30 5.63

Class 6170
5338-284437-0018 1.65 2.04
6295-64301-0019 3.43 3.71

Class 6171
1673-143396-0020 1.40 1.52
3752-4944-0013 4.74 4.83

Class 6172
1272-128104-0004 11.47 11.76
174-84280-0004 8.64 8.84

Class 6173
1673-143396-0019 12.65 12.77
3000-15664-0012 4.05 4.83

Class 6174
2902-9008-0002 23.02 23.42
6241-61943-0027 1.72 2.18

Class 6175
6241-61943-0015 1.41 1.54
6241-61943-0027 11.55 12.18

Class 6176
1272-141231-0010 8.61 8.87
3576-138058-0021 4.85 4.98

Class 6177
3000-15664-0033 18.60 18.66
8297-275155-0029 7.00 7.14

Class 6178
2902-9006-0017 10.48 10.58
84-121123-0019 2.24 2.44

Class 6179
1988-147956-0020 2.07 2.25
6313-66125-0014 1.29 1.68

Class 6180
3170-137482-0017 5.17 5.32
5338-24615-0000 3.86 4.19

Class 6181
1988-24833-0000 2.02 2.25
2412-153947-0005 7.35 7.64

Class 6182
1919-142785-0061 14.09 14.44
6313-66125-0000 1.32 1.41

Class 6183
3170-137482-0001 4.12 4.60
6313-66125-0004 1.17 1.28

Class 6184
7850-286674-0009 2.63 2.73
84-121123-0025 4.01 4.19

Class 6185
3536-8226-0023 10.49 11.15
5895-34629-0019 2.86 3.29

Class 6186
1272-135031-0010 6.09 6.57
6313-66129-0034 2.64 2.87

Class 6187
5536-43358-0001 4.35 4.88
6241-66616-0008 14.76 15.51

Class 6188
6295-244435-0034 0.35 0.51
6313-76958-0015 1.95 2.06

Class 6189
3170-137482-0027 11.50 11.84
6313-66129-0001 8.31 8.77

Class 6190
1272-135031-0007 3.20 3.56
2902-9006-0020 1.64 2.15

Class 6191
2902-9006-0011 1.64 1.86
5694-64029-0031 2.49 2.92

Class 6192
174-168635-0007 8.23 8.39
2086-149220-0029 5.02 5.58

Class 6193
3752-4944-0051 2.74 3.39
5338-24640-0008 1.88 2.15

Class 6194
3000-15664-0022 2.91 3.20
6241-61946-0006 1.34 1.47

Class 6195
1673-143397-0017 0.87 1.22
6345-93302-0012 1.16 1.66

Class 6196
6345-93302-0011 1.15 1.43
8842-302201-0002 6.04 6.21

Class 6197
2428-83699-0040 6.52 6.98
6345-93306-0004 1.93 2.20

Class 6198
3536-8226-0005 1.25 1.51
8842-304647-0009 4.58 4.62

Class 6199
3536-23268-0023 1.84 2.08
6345-93302-0005 1.04 1.15

Class 6200
2035-152373-0008 4.30 4.71
2412-153947-0002 5.77 5.87

Class 6201
2086-149214-0004 13.73 14.15
777-126732-0007 11.92 12.26

Class 6202
2277-149896-0024 2.63 2.91
8297-275156-0005 10.03 10.20

Class 6203
5694-64025-0021 1.74 2.12
5694-64029-0027 3.96 4.17

Class 6204
3576-138058-0019 1.12 1.60
6313-66125-0016 4.31 4.34

Class 6205
3576-138058-0020 8.58 8.91
3576-138058-0034 1.88 2.06

Class 6206
1993-147149-0004 2.81 3.17
3576-138058-0022 2.16 2.48

Class 6207
3576-138058-0023 1.61 1.97
7850-73752-0008 3.55 3.64

Class 6208
2428-83699-0016 2.63 2.84
652-129742-0009 5.53 5.92

Class 6209
5694-64029-0009 1.24 1.34
5694-64038-0022 11.49 11.75

Class 6210
1673-143397-0006 1.67 2.00
1919-142785-0023 3.20 3.91

Class 6211
2277-149874-0002 2.60 3.12
7976-110523-0007 0.80 1.53

Class 6212
1993-147149-0027 13.01 13.11
8297-275154-0025 3.91 4.03

Class 6213
5536-43363-0019 1.14 1.37
652-129742-0007 2.29 2.79

Class 6214
2035-147961-0008 0.79 0.94
2086-149220-0029 1.72 1.79

Class 6215
1272-135031-0024 4.93 5.21
2078-142845-0019 6.95 7.38

Class 6216
3752-4943-0021 1.99 2.18
5338-24640-0002 4.13 4.51

Class 6217
5536-43358-0003 2.49 2.64
5895-34629-0018 4.21 4.24

Class 6218
2428-83705-0035 2.45 2.67
777-126732-0032 2.61 2.76

Class 6219
1272-128104-0004 3.61 3.72
6319-275224-0011 6.37 6.68

Class 6220
2428-83705-0005 1.99 2.66
5895-34629-0014 1.59 2.10

Class 6221
422-122949-0009 22.77 23.24
652-129742-0012 6.58 7.07

Class 6222
3576-138058-0024 11.69 11.74
8297-275156-0001 1.82 1.98

Class 6223
1673-143396-0000 7.14 7.32
2412-153954-0002 0.41 0.72

Class 6224
5895-34615-0021 4.84 4.96
8297-275156-0008 2.40 2.61

Class 6225
6345-64257-0019 3.92 4.19
8297-275156-0012 2.16 2.96

Class 6226
5694-64025-0010 5.32 5.62
84-121550-0022 6.32 6.41

Class 6227
1919-142785-0050 2.11 2.45
3000-15664-0021 4.20 4.36

Class 6228
1919-142785-0017 6.28 6.79
3853-163249-0012 8.32 8.43

Class 6229
3853-163249-0024 7.45 7.93
7976-105575-0006 4.13 4.25

Class 6230
5536-43359-0007 3.01 3.12
6241-61943-0012 4.31 4.41

Class 6231
422-122949-0009 4.89 5.44
84-121550-0033 2.22 2.68

Class 6232
1272-135031-0003 1.83 2.22
5895-34622-0021 1.90 2.06

Class 6233
8297-275155-0004 9.80 10.10
84-121550-0027 2.92 3.64

Class 6234
3000-15664-0003 3.26 3.55
6241-61946-0011 6.12 6.52

Class 6235
1988-24833-0020 2.63 2.70
2902-9008-0014 5.63 6.53

Class 6236
174-50561-0015 2.13 2.72
652-129742-0019 0.29 0.57

Class 6237
1462-170142-0005 4.84 5.02
1993-147149-0022 14.33 14.78

Class 6238
174-168635-0007 2.27 2.64
6313-66129-0003 3.94 4.10

Class 6239
2086-149220-0004 0.49 0.82
8842-302196-0005 3.58 3.98

Class 6240
174-168635-0008 2.52 3.03
3576-138058-0016 4.54 4.74

Class 6241
1462-170142-0002 4.18 4.40
6319-275224-0006 9.65 9.77

Class 6242
1673-143396-0016 2.31 2.42
1673-143397-0003 9.34 9.55

Class 6243
1272-141231-0003 4.25 4.44
3170-137482-0020 6.14 6.28

Class 6244
2035-152373-0014 5.34 5.70
2078-142845-0032 2.78 2.89

Class 6245
2902-9008-0008 1.27 1.42
3576-138058-0029 5.78 6.27

Class 6246
1919-142785-0028 0.29 0.59
2078-142845-0035 2.96 2.99

Class 6247
5338-24640-0001 7.83 8.03
7976-110523-0006 4.89 4.96

Class 6248
1272-128104-0005 8.53 9.01
5895-34622-0008 7.95 8.53

Class 6249
1993-147966-0002 2.39 2.44
2035-147960-0001 2.55 2.67

Class 6250
174-168635-0003 9.97 10.02
3081-166546-0056 4.53 4.73

Class 6251
1988-147956-0020 5.06 5.18
3081-166546-0006 2.29 2.40

Class 6252
1673-143396-0015 1.23 1.88
3081-166546-0011 2.23 2.54

Class 6253
2412-153948-0008 4.72 4.90
3576-138058-0002 14.67 15.15

Class 6254
1988-24833-0015 1.26 1.47
3853-163249-0046 5.68 5.84

Class 6255
1988-24833-0007 1.92 2.06
5895-34622-0022 7.05 7.71

Class 6256
2412-153954-0004 9.95 10.41
6241-61946-0014 1.48 1.65

Class 6257
1988-147956-0022 2.40 2.72
7976-105575-0005 4.77 4.85

Class 6258
2902-9006-0002 6.81 6.97
2902-9006-0007 16.74 17.29

Class 6259
3752-4944-0045 2.03 2.46
5338-24640-0007 12.96 13.84

Class 6260
1993-147149-0020 4.45 4.91
2428-83705-0002 5.90 6.30

Class 6261
251-137823-0006 1.66 2.02
6295-64301-0026 8.66 8.90

Class 6262
1988-147956-0008 4.15 4.32
84-121123-0002 12.08 12.22

Class 6263
3752-4944-0027 6.65 6.88
6295-244435-0004 7.39 7.55

Class 6264
652-130737-0002 2.19 2.39
7850-73752-0016 1.90 2.14

Class 6265
5694-64038-0004 9.12 9.36
7850-281318-0007 1.59 1.99

Class 6266
5338-24615-0009 3.19 3.40
7976-105575-0020 0.00 0.17

Class 6267
2086-149220-0034 2.62 2.88
5895-34622-0016 1.78 1.99

Class 6268
2086-149220-0022 1.26 1.49
5895-34615-0015 2.87 3.14

Class 6269
2277-149897-0017 3.55 3.80
6313-66125-0025 1.30 1.56

Class 6270
5895-34629-0031 1.55 1.72
777-126732-0067 4.46 4.56

Class 6271
174-168635-0006 5.14 5.26
2428-83705-0042 7.16 7.40

Class 6272
2277-149897-0030 0.42 0.55
7976-110124-0018 2.01 2.27

Class 6273
2412-153947-0015 1.16 1.32
7976-110124-0002 1.79 1.86

Class 6274
3000-15664-0033 14.91 15.39
7976-110124-0008 1.79 1.89

Class 6275
7976-105575-0015 2.10 2.18
7976-110124-0018 6.20 6.33

Class 6276
422-122949-0020 2.03 2.26
777-126732-0053 2.64 2.83

Class 6277
3576-138058-0020 15.30 15.39
422-122949-0021 1.89 2.04

Class 6278
1673-143396-0019 12.77 13.00
422-122949-0000 2.62 3.37

Class 6279
5338-24615-0005 15.64 16.09
7976-110124-0018 7.06 7.66

Class 6280
1993-147149-0018 10.56 10.94
3170-137482-0007 0.50 1.01

Class 6281
1462-170142-0036 1.44 1.65
3576-138058-0033 5.39 5.51

Class 6282
3170-137482-0043 3.83 3.96
652-129742-0009 0.50 1.10

Class 6283
3853-163249-0006 8.13 8.37
5694-64025-0014 3.25 3.42

Class 6284
3752-4944-0068 6.50 6.74
777-126732-0056 3.75 4.16

Class 6285
2902-9006-0018 4.93 5.16
5536-43359-0018 1.37 1.66

Class 6286
251-118436-0006 0.80 1.13
84-121550-0028 1.55 1.92

Class 6287
7976-110124-0025 0.17 0.48
8297-275155-0019 0.49 0.78

Class 6288
2078-142845-0039 4.49 5.01
84-121123-0017 1.78 2.16

Class 6289
251-137823-0000 1.99 2.28
777-126732-0073 1.49 1.67

Class 6290
1272-135031-0000 7.88 8.42
251-137823-0014 1.46 1.95

Class 6291
6313-76958-0028 1.82 2.54
6345-93302-0024 1.79 1.92

Class 6292
2078-142845-0039 9.61 10.19
5338-284437-0017 3.72 4.22

Class 6293
2412-153954-0004 1.84 2.43
5338-24615-0010 2.41 2.74

Class 6294
2086-149214-0002 14.41 15.08
2412-153954-0023 1.91 2.26

Class 6295
2412-153947-0003 3.44 3.69
2902-9006-0001 14.80 15.19

Class 6296
2277-149896-0029 1.53 1.68
5895-34615-0020 2.36 2.49

Class 6297
3576-138058-0039 2.58 2.74
652-129742-0015 11.50 11.80

Class 6298
1993-147149-0029 5.25 5.53
2428-83699-0025 1.73 1.98

Class 6299
3081-166546-0077 8.55 9.09
7850-281318-0009 4.98 5.28

Class 6300
2428-83705-0030 2.83 3.27
777-126732-0043 1.66 2.24

Class 6301
1272-128104-0001 4.39 4.82
777-126732-0016 2.41 2.47

Class 6302
2078-142845-0031 6.92 7.11
2803-161169-0017 1.15 1.34

Class 6303
2078-142845-0021 5.00 5.12
777-126732-0053 1.60 1.70

Class 6304
2086-149220-0012 11.03 11.17
777-126732-0038 2.11 2.74

Class 6305
6313-66125-0027 13.81 14.24
652-129742-0012 3.34 3.62

Class 6306
652-130726-0023 1.93 1.96
7976-110124-0018 6.93 7.06

Class 6307
2078-142845-0033 10.64 11.08
652-130726-0009 1.69 1.88

Class 6308
2803-161169-0003 7.00 7.92
6319-64726-0002 2.04 2.28

Class 6309
6319-57405-0006 2.09 2.41
6319-57405-0012 1.35 1.71

Class 6310
251-137823-0018 3.24 3.74
6295-64301-0029 2.99 3.18

Class 6311
3853-163249-0043 1.18 1.38
6319-64726-0016 6.82 7.27

Class 6312
2035-152373-0006 2.52 3.17
2086-149220-0019 9.40 10.06

Class 6313
2035-147961-0020 1.76 1.85
3536-23268-0017 16.26 16.69

Class 6314
3081-166546-0063 0.49 1.04
3752-4943-0005 2.01 2.24

Class 6315
1993-147149-0002 1.90 2.09
3000-15664-0034 11.99 12.11

Class 6316
251-118436-0012 8.62 9.10
777-126732-0003 7.51 7.60

Class 6317
2902-9006-0016 3.01 3.41
8842-302196-0000 11.57 11.95

Class 6318
5338-24615-0000 4.22 4.51
6241-61946-0000 2.03 2.32

Class 6319
1988-147956-0028 1.32 1.63
3853-163249-0017 2.37 2.63

Class 6320
174-168635-0002 4.92 5.08
6241-61946-0020 1.83 2.28

Class 6321
6241-61946-0002 0.62 0.97
6241-61946-0013 2.10 2.22

Class 6322
2035-152373-0018 3.11 3.39
6241-66616-0010 4.19 4.36

Class 6323
3081-166546-0028 0.50 0.67
7976-110523-0010 7.94 8.43

Class 6324
174-50561-0008 0.67 0.86
3752-4944-0062 2.49 2.60

Class 6325
5694-64038-0004 2.43 2.50
6313-76958-0010 1.62 1.71

Class 6326
1272-141231-0015 4.01 4.22
3170-137482-0044 3.18 3.49

Class 6327
3536-8226-0008 2.97 3.39
6241-61943-0026 0.86 1.04

Class 6328
3576-138058-0030 1.11 1.23
6313-76958-0004 1.78 2.20

Class 6329
422-122949-0011 10.11 10.97
6313-76958-0003 2.08 2.65

Class 6330
174-168635-0008 8.43 8.46
2902-9008-0008 1.94 2.15

Class 6331
2902-9008-0007 1.93 2.40
6319-275224-0003 7.25 7.44

Class 6332
3000-15664-0019 7.40 7.76
652-130726-0003 3.02 3.19

Class 6333
2277-149896-0023 1.27 1.30
5338-284437-0030 1.33 1.43

Class 6334
1272-141231-0005 2.97 3.27
6295-64301-0029 5.72 6.06

Class 6335
5338-24615-0013 1.96 2.49
6319-64726-0009 8.05 8.15

Class 6336
2902-9006-0005 13.86 14.04
6345-64257-0016 1.82 2.19

Class 6337
3000-15664-0039 2.51 2.56
6295-244435-0022 3.39 3.65

Class 6338
6345-93306-0003 1.22 1.61
84-121550-0028 0.86 1.00

Class 6339
2086-149214-0004 9.86 10.23
3536-8226-0032 1.53 1.84

Class 6340
3536-8226-0019 1.96 2.11
3536-8226-0024 3.71 3.79

Class 6341
2277-149896-0008 2.65 2.80
3170-137482-0001 16.49 16.98

Class 6342
1462-170142-0035 2.49 2.67
5694-64038-0022 2.42 2.94

Class 6343
3576-138058-0004 14.68 14.86
5694-64029-0001 2.22 2.88

Class 6344
1462-170138-0010 2.61 2.73
3576-138058-0022 16.52 16.70

Class 6345
2086-149220-0018 1.98 2.15
5694-64025-0023 1.79 1.89

Class 6346
1673-143396-0011 10.69 11.01
5694-64025-0014 2.08 2.11

Class 6347
5694-64025-0003 2.31 2.87
6313-76958-0001 1.10 1.54

Class 6348
251-136532-0003 3.73 4.04
5694-64025-0008 1.47 2.05

Class 6349
3853-163249-0048 6.28 6.46
5694-64025-0005 2.28 2.79

Class 6350
422-122949-0015 7.07 7.23
5694-64025-0009 1.26 1.66

Class 6351
2902-9008-0007 3.08 3.73
7850-281318-0011 1.76 2.05

Class 6352
5536-43363-0011 1.58 1.96
5694-64029-0020 7.00 7.10

Class 6353
2086-149220-0035 2.66 3.27
2428-83699-0008 9.62 9.94

Class 6354
3081-166546-0081 0.57 0.99
7850-111771-0007 8.70 8.79

Class 6355
251-136532-0017 5.24 5.79
5536-43359-0007 1.94 2.22

Class 6356
3081-166546-0043 3.86 4.10
5536-43363-0007 1.63 1.86

Class 6357
1993-147966-0006 2.15 2.28
2078-142845-0012 9.74 10.10

Class 6358
5338-24615-0013 4.98 5.27
6295-244435-0017 4.46 4.71

Class 6359
2428-83699-0017 2.02 2.44
2428-83705-0029 5.00 5.56

Class 6360
5338-284437-0032 7.03 7.48
7976-110523-0015 6.88 7.12

Class 6361
2412-153948-0003 7.01 7.46
2428-83705-0038 1.68 2.37

Class 6362
8297-275154-0006 4.63 5.20
8297-275155-0011 2.35 2.66

Class 6363
2086-149220-0003 1.96 2.06
8297-275155-0009 1.67 1.88

Class 6364
1919-142785-0051 5.87 5.92
2902-9008-0006 16.69 16.81

Class 6365
2086-149220-0005 0.84 1.30
5694-64025-0002 3.63 4.34

Class 6366
3853-163249-0006 7.37 7.87
8297-275154-0015 2.30 2.35

Class 6367
1919-142785-0020 2.40 2.91
6295-244435-0008 10.36 10.88

Class 6368
2803-161169-0005 1.25 1.76
3752-4943-0018 4.47 4.97

Class 6369
1919-142785-0049 2.01 2.09
2428-83699-0021 1.59 1.62

Class 6370
3000-15664-0010 0.34 0.65
652-130726-0031 5.63 5.75

Class 6371
1272-128104-0000 2.35 2.62
7850-111771-0001 2.47 2.87

Class 6372
1272-141231-0003 2.06 2.22
422-122949-0014 19.21 20.26

Class 6373
1272-141231-0018 2.14 2.60
1993-147964-0010 13.12 13.48

Class 6374
6345-64257-0013 0.23 0.46
777-126732-0059 3.05 3.17

Class 6375
3170-137482-0026 6.38 6.49
6345-64257-0003 4.28 4.72

Class 6376
3000-15664-0009 2.30 2.63
7850-286674-0006 0.44 0.93

Class 6377
3000-15664-0021 2.23 2.31
6241-66616-0018 4.18 4.58

Class 6378
3000-15664-0029 2.74 3.14
3081-166546-0048 4.29 4.81

Class 6379
174-168635-0003 2.30 2.88
6345-93302-0027 4.55 4.64

Class 6380
2428-83705-0002 11.68 12.51
2803-161169-0012 1.46 1.78

Class 6381
422-122949-0020 19.05 19.26
5694-64025-0004 3.53 3.69

Class 6382
1673-143396-0008 3.00 3.43
2078-142845-0043 13.16 13.57

Class 6383
2428-83699-0016 5.53 5.96
777-126732-0007 8.62 8.99

Class 6384
1673-143397-0004 2.83 2.94
2086-149220-0048 10.35 10.89

Class 6385
1673-143396-0006 5.50 5.79
2078-142845-0043 3.18 3.31

Class 6386
2902-9006-0018 14.56 15.77
652-129742-0002 1.20 1.63

Class 6387
1993-147149-0027 13.64 13.76
422-122949-0023 4.70 5.21

Class 6388
1993-147149-0027 2.68 3.25
8297-275155-0000 8.59 8.95

Class 6389
1988-24833-0009 5.23 5.95
1993-147149-0014 2.55 3.06

Class 6390
1993-147149-0001 2.08 2.27
422-122949-0005 8.61 9.47

Class 6391
3081-166546-0035 2.05 2.37
3576-138058-0020 19.64 19.98

Class 6392
2277-149874-0015 4.04 4.55
3081-166546-0036 1.88 2.05

Class 6393
3000-15664-0019 16.66 16.73
422-122949-0015 9.16 9.28

Class 6394
1919-142785-0044 3.22 3.49
3853-163249-0039 1.96 2.01

Class 6395
3081-166546-0088 2.90 2.93
7976-110124-0004 3.89 4.22

Class 6396
6319-57405-0006 7.38 7.50
652-130726-0010 3.23 3.33

Class 6397
5338-24640-0006 5.59 6.11
5895-34615-0002 5.11 5.72

Class 6398
2035-152373-0017 2.79 2.92
7850-73752-0011 2.79 2.96

Class 6399
6313-66125-0027 4.51 4.82
7850-286674-0015 1.62 1.82

Class 6400
7850-286674-0014 2.47 2.61
7850-73752-0019 0.70 1.02

Class 6401
7850-111771-0003 3.12 3.42
