Class 0
2412-153954-0014 6.53 7.16
6241-61943-0026 2.90 3.05
6241-61946-0021 2.75 2.85

Class 2601
2412-153954-0014 8.29 8.32
777-126732-0056 7.69 7.78
2902-9006-0007 1.85 1.96

Class 2602
1462-170142-0040 0.00 0.23
2412-153954-0016 4.26 4.79
652-129742-0001 2.82 3.11

Class 2603
2428-83699-0002 0.95 1.25
2412-153954-0010 6.02 6.40
652-130726-0031 3.00 3.29

Class 2604
3853-163249-0000 8.40 8.78
2086-149220-0039 0.51 0.66
2412-153947-0003 2.16 2.30

Class 2605
174-168635-0003 12.25 12.28
2412-153948-0005 0.50 0.64
777-126732-0067 0.33 0.63

Class 2606
6295-64301-0004 1.45 1.72
2277-149896-0019 0.44 0.54
2277-149896-0008 4.01 4.44

Class 2607
1673-143397-0013 1.21 1.32
2277-149897-0022 0.81 0.94
6313-66129-0019 1.41 1.76

Class 2608
2086-149220-0030 3.19 3.34
2086-149220-0001 7.32 7.38
2277-149896-0006 2.86 2.95

Class 2609
7850-73752-0006 4.73 4.81
2277-149896-0025 0.00 0.34
652-130737-0002 3.40 3.67

Class 2610
1988-148538-0000 0.28 0.46
7850-73752-0007 9.09 9.34
2277-149896-0007 4.64 5.19

Class 2611
3853-163249-0054 6.00 6.07
2277-149874-0000 6.44 7.12
652-130726-0023 3.72 4.07

Class 2612
5895-34615-0020 3.19 3.35
2412-153954-0024 2.48 2.59
2277-149874-0000 10.39 10.53

Class 2613
251-137823-0025 0.62 0.79
251-136532-0013 3.70 4.28
2277-149874-0006 0.78 0.89

Class 2614
1673-143396-0013 5.48 5.87
2277-149874-0005 1.02 1.34
6313-66129-0009 3.16 3.34

Class 2615
3853-163249-0053 18.17 18.55
2035-152373-0017 0.00 0.51
2035-152373-0002 2.13 2.16

Class 2616
3170-137482-0026 1.60 1.88
2277-149874-0001 5.17 5.63
2035-147961-0000 12.88 13.45

Class 2617
1272-128104-0011 3.92 4.72
2277-149874-0000 8.55 9.10
2277-149874-0015 3.47 3.57

Class 2618
5895-34615-0020 5.65 6.11
1462-170142-0008 2.26 2.73
2277-149874-0003 1.45 1.81

Class 2619
5895-34622-0021 0.28 0.52
2412-153947-0005 1.95 2.19
2277-149874-0021 0.51 0.82

Class 2620
1988-24833-0020 5.07 5.22
2086-149220-0041 2.83 3.16
2277-149897-0034 11.45 11.99

Class 2621
3081-166546-0069 1.96 2.47
3081-166546-0000 3.51 3.69
2277-149897-0012 1.68 1.94

Class 2622
2277-149896-0023 0.83 0.96
777-126732-0045 0.00 0.28
2902-9006-0018 8.62 8.73

Class 2623
3170-137482-0027 7.55 7.78
2277-149897-0005 3.00 3.15
777-126732-0055 2.44 2.80

Class 2624
251-137823-0019 10.38 10.71
777-126732-0004 1.20 1.34
5338-284437-0005 1.50 1.65

Class 2625
3000-15664-0040 6.80 7.31
2412-153948-0004 11.68 12.02
777-126732-0048 2.92 3.04

Class 2626
7850-281318-0000 0.30 0.66
2086-149220-0041 13.82 13.88
777-126732-0044 0.00 0.36

Class 2627
7976-105575-0013 3.06 3.21
2412-153954-0010 7.12 7.60
777-126732-0047 0.57 0.79

Class 2628
174-84280-0012 13.19 13.23
174-84280-0015 8.08 8.20
777-126732-0007 6.32 6.77

Class 2629
1919-142785-0027 9.25 9.54
422-122949-0010 8.54 8.95
777-126732-0070 5.08 5.62

Class 2630
1919-142785-0014 6.06 6.32
1988-147956-0010 1.52 2.02
777-126732-0080 0.31 0.39

Class 2631
2412-153954-0021 3.07 3.25
777-126732-0031 0.00 0.53
2902-9008-0003 3.06 3.21

Class 2632
174-50561-0007 6.67 7.25
251-136532-0008 1.67 1.83
777-126732-0052 4.22 4.69

Class 2633
3853-163249-0012 12.02 12.30
3853-163249-0026 4.46 4.66
777-126732-0011 0.43 0.58

Class 2634
1272-141231-0017 1.37 1.53
3170-137482-0046 3.10 3.26
777-126732-0037 1.54 1.97

Class 2635
3000-15664-0045 3.11 3.79
422-122949-0012 6.30 6.33
777-126732-0065 4.85 5.22

Class 2636
1272-135031-0024 13.59 14.05
174-50561-0007 1.49 1.58
777-126732-0024 5.65 5.99

Class 2637
1462-170138-0000 10.15 10.57
777-126732-0060 4.36 4.45
652-130737-0000 2.63 3.20

Class 2638
251-118436-0022 0.80 1.12
251-118436-0014 5.05 5.49
652-129742-0006 7.28 7.67

Class 2639
6295-244435-0033 5.62 6.11
6295-244435-0039 1.39 1.46
652-129742-0015 0.24 0.47

Class 2640
652-129742-0001 6.16 6.19
2902-9006-0015 13.61 13.82
2902-9006-0015 21.99 22.44

Class 2641
3000-15664-0002 1.61 1.79
7850-111771-0000 5.98 6.02
652-129742-0002 1.63 1.98

Class 2642
3081-166546-0054 0.00 0.53
7976-110124-0017 2.15 2.59
652-130726-0024 8.26 8.66

Class 2643
3752-4944-0031 6.34 6.53
251-136532-0017 1.46 1.56
652-130726-0032 3.36 3.49

Class 2644
2803-154320-0007 4.18 4.51
652-130726-0026 0.91 0.99
2902-9008-0003 2.69 2.85

Class 2645
6295-244435-0036 5.08 5.35
6319-64726-0009 6.41 6.82
6319-64726-0002 5.03 5.30

Class 2646
8297-275155-0001 3.41 3.75
2412-153954-0024 2.83 3.21
6319-64726-0009 7.22 7.40

Class 2647
777-126732-0013 7.05 7.20
6319-64726-0000 4.13 4.91
6313-66129-0028 1.55 1.95

Class 2648
3853-163249-0014 5.49 5.88
2086-149220-0004 0.49 0.82
6319-275224-0006 9.88 9.97

Class 2649
6319-64726-0018 8.78 9.08
6319-275224-0017 0.53 1.24
6319-275224-0020 0.53 0.64

Class 2650
2428-83705-0042 4.90 5.22
5895-34615-0017 6.18 6.34
652-130726-0011 8.27 8.84

Class 2651
8297-275154-0000 3.20 3.46
6295-64301-0009 0.31 0.50
6319-275224-0001 5.38 5.56

Class 2652
7850-73752-0017 3.23 3.83
251-136532-0013 1.84 1.99
2035-147960-0003 0.92 1.24

Class 2653
1462-170138-0010 4.86 5.16
2412-153954-0016 3.12 3.59
2035-147960-0000 6.10 6.17

Class 2654
3170-137482-0021 3.12 3.19
3853-163249-0051 2.45 2.82
2035-147960-0010 3.86 4.21

Class 2655
2035-147961-0006 0.62 0.76
2035-147961-0018 4.60 4.68
2035-147961-0016 1.19 1.50

Class 2656
652-130726-0033 1.65 2.00
2035-152373-0000 2.22 2.30
6313-66125-0005 0.00 0.18

Class 2657
2277-149897-0022 5.34 5.78
652-129742-0017 3.08 3.40
2035-152373-0007 7.29 7.80

Class 2658
2428-83699-0022 0.49 0.63
1993-147149-0006 20.25 20.54
2035-152373-0004 2.73 3.28

Class 2659
3081-166546-0037 5.63 6.14
251-136532-0001 6.45 6.86
6313-66129-0026 6.10 6.44

Class 2660
2035-147961-0039 0.74 0.89
2035-147961-0001 0.47 0.81
2035-147961-0016 0.00 0.39

Class 2661
3081-166546-0029 0.43 1.18
652-129742-0006 1.20 1.95
2035-147961-0014 3.56 3.92

Class 2662
2035-147961-0039 2.05 2.24
2035-147961-0004 4.63 4.97
2035-147961-0020 1.15 1.42

Class 2663
8297-275154-0010 4.48 4.77
2277-149897-0025 3.33 3.49
2035-147961-0031 0.84 1.47

Class 2664
2803-154328-0003 12.27 12.80
2035-147961-0030 1.18 1.28
2902-9006-0015 18.37 18.67

Class 2665
2803-161169-0012 11.56 12.30
6319-275224-0014 7.39 7.95
6241-61943-0020 0.97 1.12

Class 2666
2078-142845-0043 19.57 19.85
3081-166546-0033 0.56 1.02
6241-61943-0009 0.59 1.08

Class 2667
1462-170138-0011 9.42 9.53
6319-275224-0008 3.89 4.01
6241-61943-0010 4.08 4.53

Class 2668
1272-135031-0019 1.84 2.26
6319-64726-0012 4.45 4.61
6241-61946-0018 3.04 3.53

Class 2669
3081-166546-0001 3.64 3.90
2086-149220-0041 9.39 9.72
6241-66616-0011 6.34 6.62

Class 2670
1919-142785-0008 7.75 8.06
1272-135031-0021 2.38 2.60
6241-66616-0019 3.12 3.38

Class 2671
1993-147149-0030 7.60 7.73
251-118436-0022 0.43 0.55
6241-66616-0020 0.42 0.89

Class 2672
2078-142845-0007 14.47 14.66
2412-153947-0014 10.07 10.21
2412-153947-0006 2.78 2.91

Class 2673
5895-34615-0021 6.21 6.44
422-122949-0009 18.90 19.17
6241-66616-0003 0.43 0.55

Class 2674
2412-153954-0004 1.44 1.52
6313-66125-0021 0.79 0.88
6313-66125-0000 1.62 1.76

Class 2675
3000-15664-0041 20.76 20.80
1993-147964-0005 9.65 9.74
6313-66125-0017 3.67 4.10

Class 2676
2078-142845-0003 2.00 2.08
6319-275224-0016 2.72 2.98
6313-66125-0020 0.59 0.74

Class 2677
3081-166546-0070 1.91 2.11
6313-66125-0010 0.25 0.43
6313-66129-0026 4.78 5.06

Class 2678
1272-141231-0012 3.72 3.93
6313-76958-0017 4.40 4.43
2902-9008-0006 10.72 10.94

Class 2679
1462-170145-0019 0.67 0.89
6295-64301-0014 3.00 3.17
6313-76958-0007 0.60 0.65

Class 2680
1919-142785-0010 3.03 3.34
6313-66125-0026 1.95 2.27
6313-76958-0012 4.54 4.84

Class 2681
8297-275156-0004 0.00 0.36
2803-154328-0014 0.28 0.87
6313-76958-0025 0.00 0.45

Class 2682
1919-142785-0037 0.51 1.24
6295-244435-0040 0.41 0.54
5338-24640-0001 6.71 6.87

Class 2683
1988-148538-0015 12.93 13.22
1462-170138-0000 2.35 2.53
3170-137482-0038 11.33 11.45

Class 2684
3000-15664-0024 8.70 9.11
1673-143397-0000 3.19 3.95
2902-9008-0003 1.84 1.93

Class 2685
174-50561-0010 2.52 2.83
3081-166546-0070 10.53 10.62
2902-9006-0005 14.54 14.68

Class 2686
3170-137482-0028 2.40 2.51
6241-66616-0009 5.79 6.43
2902-9006-0005 15.62 15.98

Class 2687
84-121550-0008 3.97 4.33
84-121550-0022 1.78 2.11
2902-9006-0005 21.94 22.09

Class 2688
2428-83699-0000 2.38 2.77
7976-110523-0007 4.87 5.26
2902-9006-0007 10.32 10.44

Class 2689
2078-142845-0037 8.78 9.22
1993-147149-0027 15.08 16.19
2902-9006-0001 10.93 11.41

Class 2690
1673-143396-0014 12.24 12.88
6295-64301-0008 1.82 2.46
84-121123-0010 0.41 0.89

Class 2691
422-122949-0015 2.19 2.45
422-122949-0001 3.62 3.73
2902-9006-0009 9.70 10.21

Class 2692
3000-15664-0042 0.92 1.06
174-168635-0015 2.59 2.74
2902-9006-0008 6.87 7.12

Class 2693
1919-142785-0053 8.40 8.96
2086-149220-0035 3.54 3.85
2902-9006-0015 2.65 2.78

Class 2694
3000-15664-0034 2.58 2.64
3752-4943-0001 6.30 6.71
2902-9006-0015 13.82 14.18

Class 2695
1462-170142-0005 7.34 7.60
2412-153948-0006 7.96 8.11
2902-9006-0015 24.63 25.26

Class 2696
3000-15664-0001 19.36 19.45
1462-170138-0018 1.59 1.64
2902-9006-0018 1.15 1.78

Class 2697
174-84280-0013 8.89 9.11
2412-153947-0006 5.46 5.49
2902-9006-0018 28.35 29.03

Class 2698
174-50561-0011 3.12 3.26
2803-161169-0000 7.24 7.59
5338-24640-0005 11.07 11.73

Class 2699
1272-135031-0000 7.88 8.42
2412-153947-0013 5.94 6.07
5338-24640-0006 3.47 4.18

Class 2700
7976-105575-0020 1.25 1.88
777-126732-0041 0.00 0.33
777-126732-0027 3.08 3.18

Class 2701
3000-15664-0028 0.29 0.48
174-50561-0001 5.63 6.12
777-126732-0003 6.15 6.21

Class 2702
777-126732-0066 6.00 6.03
2902-9006-0007 28.71 28.82
2902-9006-0003 13.74 14.41

Class 2703
3170-137482-0030 4.83 4.95
6241-61943-0020 4.16 4.39
6241-61943-0004 1.77 2.08

Class 2704
7850-286674-0009 1.59 1.76
2803-154320-0004 9.52 10.18
777-126732-0057 1.34 1.55

Class 2705
2078-142845-0051 5.28 5.88
7850-286674-0016 9.13 9.16
251-136532-0012 5.97 6.02

Class 2706
2428-83705-0040 3.59 4.26
1993-147149-0023 2.62 3.27
652-130737-0007 3.14 3.54

Class 2707
422-122949-0003 6.28 6.48
422-122949-0020 18.53 18.56
2412-153947-0003 4.32 4.92

Class 2708
6295-244435-0018 5.13 5.33
6295-64301-0013 3.90 4.26
6313-76958-0015 0.28 0.67

Class 2709
7850-281318-0013 0.89 1.20
2803-154328-0004 9.60 10.12
2412-153954-0000 7.12 7.22

Class 2710
1272-128104-0012 5.02 5.38
1993-147966-0000 4.97 5.13
2902-9008-0008 1.42 1.94

Class 2711
1272-128104-0006 5.25 5.64
1272-141231-0015 4.51 4.82
2086-149220-0001 15.50 15.60

Class 2712
8297-275154-0001 1.65 2.34
3000-15664-0045 0.35 0.45
2078-142845-0005 30.98 31.38

Class 2713
2078-142845-0012 2.42 2.57
7850-111771-0005 3.14 3.29
7976-105575-0014 6.30 6.41

Class 2714
174-84280-0002 5.51 5.97
422-122949-0015 7.66 8.09
422-122949-0010 16.66 16.84

Class 2715
8297-275155-0016 3.47 3.58
1993-147149-0029 2.49 2.68
6313-66129-0023 1.61 1.95

Class 2716
3000-15664-0014 5.96 6.08
1993-147149-0001 4.61 5.15
251-136532-0006 2.26 2.56

Class 2717
3081-166546-0071 0.00 0.52
3081-166546-0045 0.18 0.51
6295-64301-0023 18.02 18.73

Class 2718
3081-166546-0014 1.67 1.85
1988-24833-0021 3.21 3.38
6319-275224-0014 10.24 10.73

Class 2719
3081-166546-0084 1.49 1.84
7850-286674-0011 6.75 7.17
2277-149896-0003 0.99 1.22

Class 2720
174-84280-0001 16.47 16.54
1673-143397-0002 7.71 8.27
2803-154320-0000 3.98 4.15

Class 2721
1988-24833-0010 0.99 1.12
1988-147956-0029 2.16 2.40
251-136532-0003 12.11 12.40

Class 2722
3752-4944-0022 13.09 13.53
5895-34622-0005 1.86 1.98
3170-137482-0036 1.33 1.95

Class 2723
422-122949-0022 0.26 0.86
2086-149214-0001 6.04 6.46
251-137823-0019 0.52 0.63

Class 2724
7976-110523-0014 3.61 3.76
1462-170138-0023 7.34 7.57
2803-161169-0015 6.49 6.59

Class 2725
1462-170138-0002 1.59 1.94
3853-163249-0013 1.76 1.97
2412-153947-0016 3.59 3.66

Class 2726
1272-128104-0004 18.66 19.56
7850-73752-0008 3.55 3.64
1462-170145-0003 2.56 2.87

Class 2727
3853-163249-0001 2.76 2.79
2086-149220-0030 6.94 7.04
2412-153948-0013 3.10 3.63

Class 2728
3853-163249-0042 2.40 2.59
2412-153947-0005 10.71 10.90
2412-153948-0003 1.91 1.98

Class 2729
1988-24833-0021 0.77 0.95
2412-153954-0014 8.53 8.79
6313-76958-0029 2.54 2.68

Class 2730
1919-142785-0056 1.95 2.10
6295-64301-0021 1.33 1.93
2277-149897-0032 3.00 3.30

Class 2731
84-121550-0005 3.60 3.79
251-137823-0023 0.50 0.65
2277-149897-0010 0.82 1.15

Class 2732
3000-15664-0010 10.26 10.77
6295-64301-0018 0.72 0.89
6241-66616-0011 4.98 5.09

Class 2733
8297-275155-0031 3.60 3.76
2078-142845-0032 8.95 9.55
3853-163249-0014 2.13 2.35

Class 2734
1919-142785-0007 18.88 19.19
1272-141231-0032 2.26 2.34
1988-148538-0002 1.49 1.61

Class 2735
2078-142845-0051 2.51 3.22
2412-153947-0013 0.67 0.98
777-126732-0007 10.94 11.03

Class 2736
3000-15664-0036 9.24 9.44
1673-143396-0017 6.73 6.81
5895-34629-0023 7.05 7.66

Class 2737
2428-83699-0008 3.10 3.18
2086-149220-0042 0.59 0.69
652-130726-0018 1.15 1.55

Class 2738
1272-128104-0009 3.80 4.24
1993-147964-0008 2.86 3.07
5895-34629-0022 1.11 1.94

Class 2739
2277-149874-0008 0.00 0.24
6319-64726-0016 5.15 5.19
5338-24640-0003 0.00 0.54

Class 2740
2086-149220-0005 1.30 1.60
2277-149897-0034 4.13 4.56
6319-64726-0000 7.51 7.79

Class 2741
2428-83699-0034 4.45 4.57
1272-141231-0011 0.24 0.38
1462-170138-0007 2.98 3.62

Class 2742
1919-142785-0036 5.75 5.94
3000-15664-0010 6.85 6.99
6241-61943-0005 2.74 2.84

Class 2743
2412-153947-0003 7.71 8.34
2412-153947-0010 8.07 8.20
6319-275224-0001 9.65 9.76

Class 2744
1272-141231-0010 2.69 3.34
652-130726-0035 4.38 4.93

Class 2745
8297-275156-0010 8.86 9.45
5895-34622-0023 3.93 4.01

Class 2746
2277-149896-0018 2.53 3.05
652-130737-0011 3.10 3.62

Class 2747
8297-275156-0002 7.55 7.94
1462-170138-0017 0.47 0.71

Class 2748
1919-142785-0013 4.85 5.17
777-126732-0005 1.70 2.20

Class 2749
2428-83699-0022 1.87 1.98
7976-105575-0008 0.46 0.64

Class 2750
652-130726-0021 10.73 11.04
2035-147961-0004 0.61 0.82

Class 2751
3170-137482-0038 0.00 0.39
84-121123-0002 0.28 0.43

Class 2752
7976-110124-0012 3.08 3.38
7976-110124-0001 4.92 5.28

Class 2753
777-126732-0035 4.73 4.91
5338-284437-0006 2.86 3.25

Class 2754
2412-153947-0013 2.34 2.42
6319-64726-0005 5.42 5.66

Class 2755
1919-142785-0001 6.08 6.21
1988-147956-0023 0.49 1.04

Class 2756
1462-170145-0004 4.59 4.82
6241-61946-0010 0.52 0.84

Class 2757
3170-137482-0018 2.76 3.08
2277-149896-0006 0.49 0.63

Class 2758
652-130726-0025 0.21 0.37
6241-66616-0013 2.96 3.48

Class 2759
1272-128104-0004 23.53 23.63
777-126732-0030 0.92 1.10

Class 2760
1673-143397-0011 11.64 11.85
3853-163249-0009 0.33 0.46

Class 2761
422-122949-0000 13.51 13.76
422-122949-0024 6.51 6.65

Class 2762
2277-149896-0021 0.81 0.97
2902-9008-0014 9.58 9.88

Class 2763
1919-142785-0012 4.52 4.67
777-126732-0022 0.00 0.17

Class 2764
422-122949-0021 8.68 9.05
84-121550-0020 3.48 3.67

Class 2765
777-126732-0059 0.67 0.79
6313-66125-0010 1.03 1.13

Class 2766
5895-34629-0011 0.55 0.73
2086-149220-0023 6.01 6.11

Class 2767
8297-275155-0001 0.79 1.14
1673-143397-0019 0.00 0.35

Class 2768
84-121550-0004 2.29 2.96
2277-149896-0027 1.59 1.89

Class 2769
777-126732-0010 0.46 0.58
6319-64726-0012 6.87 7.49

Class 2770
1993-147965-0003 1.73 2.18
5895-34622-0007 1.43 1.65

Class 2771
6295-64301-0016 0.73 1.44
6295-64301-0013 4.86 4.97

Class 2772
3000-15664-0019 13.65 14.24
777-126732-0034 2.70 3.24

Class 2773
6295-64301-0020 0.74 1.04
652-130737-0002 5.02 5.12

Class 2774
2428-83705-0030 0.44 0.78
3000-15664-0036 10.78 11.08

Class 2775
7850-73752-0011 1.87 2.09
2902-9006-0016 4.32 4.50

Class 2776
3853-163249-0047 10.32 10.43
2902-9006-0002 2.81 3.38

Class 2777
2086-149220-0005 3.65 3.80
2086-149220-0041 7.27 7.38

Class 2778
422-122949-0020 15.94 16.01
6295-244435-0039 2.18 2.36

Class 2779
1673-143397-0019 8.28 8.42
7976-110124-0024 2.93 3.15

Class 2780
3853-163249-0016 7.20 7.48
251-136532-0020 2.78 2.98

Class 2781
1919-142785-0005 18.08 18.67
7976-105575-0024 4.72 5.35

Class 2782
7850-111771-0008 6.65 6.92
2902-9008-0003 1.65 1.84

Class 2783
422-122949-0032 4.76 5.20
2277-149897-0036 0.00 0.52

Class 2784
84-121123-0024 7.53 7.64
251-118436-0011 1.72 1.83

Class 2785
7850-286674-0007 3.32 3.46
1462-170142-0023 0.00 0.32

Class 2786
2078-142845-0026 1.44 2.20
6295-64301-0006 2.82 2.95

Class 2787
7976-110523-0003 0.54 0.64
251-118436-0003 0.57 0.71

Class 2788
2803-154328-0000 6.40 6.92
6319-275224-0008 9.73 10.02

Class 2789
7976-110124-0003 0.89 1.51
2035-152373-0017 5.82 6.28

Class 2790
777-126732-0015 2.34 2.40
6241-61946-0014 1.42 1.48

Class 2791
3752-4944-0007 0.30 0.43
1462-170145-0012 1.29 1.55

Class 2792
1919-142785-0014 3.43 3.81
1272-128104-0009 4.83 5.17

Class 2793
2277-149896-0009 2.15 2.37
6241-66616-0014 1.94 2.44

Class 2794
7850-73752-0007 0.00 0.49
2035-147961-0021 2.74 2.85

Class 2795
6295-244435-0033 5.19 5.62
6319-275224-0005 8.22 8.72

Class 2796
2412-153947-0007 2.41 2.65
2412-153954-0022 0.49 0.65

Class 2797
2428-83699-0008 3.96 4.65
2428-83699-0016 3.47 3.59

Class 2798
2428-83699-0024 2.55 3.09
2428-83699-0017 5.35 5.41

Class 2799
6241-66616-0009 7.84 8.11
6313-66125-0006 1.88 2.12

Class 2800
2428-83699-0016 0.89 1.69
6241-66616-0022 2.58 2.76

Class 2801
777-126732-0031 9.56 9.83
5338-284437-0020 4.08 4.20

Class 2802
2428-83699-0025 3.08 3.13
7850-73752-0006 2.66 3.12

Class 2803
1993-147964-0006 0.00 0.45
2086-149220-0002 0.00 0.45

Class 2804
2428-83699-0002 4.24 4.26
1272-128104-0007 6.24 6.60

Class 2805
3000-15664-0021 10.83 10.95
422-122949-0032 10.06 10.67

Class 2806
3853-163249-0017 11.16 11.31
2902-9006-0013 6.94 7.12

Class 2807
2428-83699-0005 4.89 5.69
174-84280-0001 5.51 5.54

Class 2808
3000-15664-0019 16.25 16.33
5895-34629-0018 1.37 1.68

Class 2809
2428-83705-0017 4.62 4.99
2428-83705-0009 0.64 0.90

Class 2810
2428-83699-0021 1.59 1.62
3170-137482-0016 0.71 1.03

Class 2811
5895-34629-0017 0.81 1.37
422-122949-0025 1.03 1.58

Class 2812
2428-83705-0026 9.70 9.78
6241-66616-0019 2.61 2.91

Class 2813
2428-83705-0040 0.67 0.70
2428-83705-0026 6.15 6.28

Class 2814
2428-83705-0040 4.26 4.37
3170-137482-0000 4.29 4.37

Class 2815
2428-83705-0043 4.64 4.93
6319-275224-0018 2.25 2.38

Class 2816
2428-83705-0025 3.32 3.82
2412-153947-0010 14.24 14.32

Class 2817
5895-34615-0016 12.04 12.35
2035-152373-0001 15.45 16.16

Class 2818
2428-83705-0025 8.77 8.87
5895-34622-0011 14.05 14.30

Class 2819
2428-83699-0004 1.02 1.42
2428-83705-0025 9.13 9.30

Class 2820
2428-83705-0042 2.28 2.49
2035-152373-0013 8.46 8.69

Class 2821
2428-83705-0042 4.42 4.67
2086-149220-0029 1.79 2.18

Class 2822
2428-83699-0027 3.98 4.16
3081-166546-0004 1.26 1.38

Class 2823
3853-163249-0030 2.82 3.46
3853-163249-0045 1.71 1.85

Class 2824
174-50561-0004 0.66 1.11
1673-143397-0009 0.96 1.39

Class 2825
1272-135031-0004 0.29 0.42
2277-149897-0029 1.83 1.93

Class 2826
2428-83705-0029 0.00 0.31
6313-66125-0025 2.35 2.81

Class 2827
2428-83705-0018 3.21 3.58
422-122949-0000 8.02 8.18

Class 2828
2428-83705-0002 12.51 12.91
8297-275156-0006 5.72 6.25

Class 2829
8297-275155-0010 0.93 1.10
8297-275155-0016 5.38 5.82

Class 2830
2428-83705-0028 3.05 3.22
8297-275156-0013 10.31 11.05

Class 2831
8297-275155-0009 3.88 4.00
7850-281318-0019 1.66 1.92

Class 2832
8297-275155-0019 1.37 1.52
84-121123-0021 3.05 3.42

Class 2833
8297-275155-0019 3.06 3.29
2412-153948-0005 0.77 1.23

Class 2834
8297-275155-0031 2.87 2.97
8297-275155-0011 0.49 0.60

Class 2835
8297-275155-0014 2.77 2.82
8297-275156-0008 2.61 3.19

Class 2836
1919-142785-0055 1.75 2.43
1993-147149-0028 0.71 0.94

Class 2837
1272-141231-0027 0.73 1.08
1272-135031-0023 4.09 4.39

Class 2838
8297-275155-0006 3.95 4.17
8297-275155-0011 8.84 9.33

Class 2839
8297-275155-0023 2.19 2.42
8297-275155-0010 0.52 0.93

Class 2840
8297-275155-0020 2.11 2.55
652-130726-0024 5.09 5.39

Class 2841
1462-170138-0027 2.92 3.10
3170-137482-0025 2.58 2.80

Class 2842
8297-275155-0012 1.98 2.12
652-130726-0002 11.00 11.15

Class 2843
8297-275155-0025 1.45 1.67
2277-149874-0020 4.69 4.78

Class 2844
8297-275155-0032 0.74 0.93
2902-9008-0000 1.93 2.17

Class 2845
1673-143396-0003 2.20 2.42
5895-34629-0019 2.86 3.29

Class 2846
2428-83705-0020 4.96 5.38
8297-275155-0032 8.12 8.26

Class 2847
8297-275155-0011 0.00 0.36
1919-142785-0040 2.26 2.46

Class 2848
8297-275155-0026 0.56 0.96
6319-64726-0006 0.45 0.64

Class 2849
2803-161169-0004 9.25 9.54
2086-149220-0004 6.30 6.85

Class 2850
8297-275155-0017 0.15 0.71
6241-66616-0008 8.03 8.13

Class 2851
2428-83705-0002 0.81 1.04
8297-275156-0013 8.57 8.73

Class 2852
8297-275156-0003 2.22 2.36
8297-275154-0020 3.68 4.02

Class 2853
777-126732-0017 0.36 1.04
777-126732-0064 2.33 2.55

Class 2854
8297-275154-0027 6.42 6.52
8297-275154-0014 17.59 18.09

Class 2855
8297-275154-0014 16.58 16.81
1919-142785-0054 1.16 1.20

Class 2856
8297-275154-0016 0.69 1.05
6319-64726-0019 11.75 12.33

Class 2857
7976-105575-0015 3.84 4.04
422-122949-0018 7.68 7.79

Class 2858
8297-275154-0004 3.73 4.28
1462-170142-0011 1.66 1.77

Class 2859
8297-275154-0006 1.21 1.40
1919-142785-0050 2.11 2.45

Class 2860
8297-275154-0006 8.13 8.81
1919-142785-0050 7.31 7.64

Class 2861
8297-275156-0012 0.47 0.73
8297-275154-0025 4.37 4.88

Class 2862
8297-275154-0001 4.12 4.56
2086-149220-0021 2.45 2.71

Class 2863
8297-275154-0001 9.43 9.85
8297-275154-0003 0.00 0.49

Class 2864
8297-275154-0010 3.26 3.42
652-130726-0020 2.46 2.61

Class 2865
3853-163249-0037 3.04 3.22
3853-163249-0011 0.00 0.48

Class 2866
8297-275154-0000 8.94 9.07
2078-142845-0031 2.83 3.04

Class 2867
8297-275154-0003 2.19 2.27
777-126732-0079 3.13 3.26

Class 2868
8297-275154-0003 4.10 4.30
84-121123-0005 11.68 11.75

Class 2869
8297-275154-0012 3.35 3.62
422-122949-0024 5.27 5.49

Class 2870
1919-142785-0007 14.18 14.57
6295-244435-0018 1.16 1.47

Class 2871
1993-147966-0001 6.83 7.36
3853-163249-0019 5.26 5.78

Class 2872
777-126732-0019 0.75 1.02
652-129742-0008 2.03 2.43

Class 2873
8297-275154-0027 8.25 8.75
1919-142785-0001 3.61 3.82

Class 2874
1919-142785-0050 0.76 0.84
3081-166546-0084 2.05 2.27

Class 2875
1919-142785-0021 0.50 0.66
7850-286674-0001 1.02 2.51

Class 2876
8297-275156-0005 10.03 10.20
1919-142785-0027 3.01 3.31

Class 2877
1919-142785-0027 3.31 3.47
777-126732-0070 2.99 3.36

Class 2878
1919-142785-0027 3.54 3.77
84-121123-0002 11.37 11.47

Class 2879
1919-142785-0027 5.26 5.93
1919-142785-0008 8.70 8.84

Class 2880
1919-142785-0030 9.02 9.37
7850-73752-0003 22.63 23.15

Class 2881
1919-142785-0015 1.99 2.29
6241-61946-0020 9.13 9.50

Class 2882
1919-142785-0051 2.32 2.60
1919-142785-0051 5.87 5.92

Class 2883
8297-275154-0020 0.48 0.72
1919-142785-0051 5.38 5.87

Class 2884
1919-142785-0051 4.74 4.94
