Class 0

Class 16995
3170-137482-0022 5.69 6.26

Class 16996
3170-137482-0022 6.26 6.53

Class 16997
3170-137482-0022 6.53 6.86

Class 16998
3170-137482-0022 6.86 6.99

Class 16999
3170-137482-0022 7.53 8.00

Class 17000
3170-137482-0022 8.97 9.41

Class 17001
3170-137482-0022 9.41 9.55

Class 17002
3170-137482-0022 9.55 9.62

Class 17003
3170-137482-0022 9.62 10.02

Class 17004
3170-137482-0022 10.02 10.12

Class 17005
3170-137482-0022 10.20 10.47

Class 17006
3170-137482-0022 10.79 11.36

Class 17007
3170-137482-0022 11.59 11.82

Class 17008
3170-137482-0022 11.82 12.06

Class 17009
3170-137482-0022 12.13 12.24

Class 17010
3170-137482-0022 12.52 12.62

Class 17011
3170-137482-0022 13.17 13.35

Class 17012
3170-137482-0048 0.00 0.50

Class 17013
3170-137482-0048 1.30 1.40

Class 17014
3170-137482-0048 1.40 1.61

Class 17015
3170-137482-0048 1.61 2.08

Class 17016
3170-137482-0048 3.02 3.20

Class 17017
3170-137482-0048 3.32 3.45

Class 17018
3170-137482-0048 4.20 4.45

Class 17019
3170-137482-0048 5.19 5.47

Class 17020
3170-137482-0048 5.47 5.60

Class 17021
3170-137482-0048 5.96 6.15

Class 17022
3170-137482-0048 6.15 6.29

Class 17023
3170-137482-0018 0.00 0.51

Class 17024
3170-137482-0018 1.86 2.28

Class 17025
3170-137482-0018 2.28 2.71

Class 17026
3170-137482-0018 2.71 2.76

Class 17027
3170-137482-0018 3.08 3.24

Class 17028
3170-137482-0018 3.24 3.42

Class 17029
3170-137482-0018 3.42 3.65

Class 17030
3170-137482-0018 3.65 4.11

Class 17031
3170-137482-0018 4.50 4.70

Class 17032
3170-137482-0018 5.15 5.28

Class 17033
3170-137482-0018 5.28 5.86

Class 17034
3170-137482-0018 5.86 5.95

Class 17035
3170-137482-0018 5.95 6.11

Class 17036
3170-137482-0018 6.11 6.21

Class 17037
3170-137482-0018 6.74 7.20

Class 17038
3170-137482-0018 7.30 7.53

Class 17039
3170-137482-0018 8.07 8.51

Class 17040
3170-137482-0025 0.29 0.43

Class 17041
3170-137482-0025 0.43 0.58

Class 17042
3170-137482-0025 0.58 0.78

Class 17043
3170-137482-0025 0.78 1.00

Class 17044
3170-137482-0025 1.00 1.21

Class 17045
3170-137482-0025 1.28 1.90

Class 17046
3170-137482-0025 1.90 2.00

Class 17047
3170-137482-0025 2.00 2.23

Class 17048
3170-137482-0025 2.23 2.35

Class 17049
3170-137482-0025 2.35 2.58

Class 17050
3170-137482-0025 2.58 2.80

Class 17051
3170-137482-0025 3.24 3.50

Class 17052
3170-137482-0025 3.78 4.13

Class 17053
3170-137482-0025 4.13 4.25

Class 17054
3170-137482-0025 4.45 4.58

Class 17055
3170-137482-0025 4.90 5.00

Class 17056
3170-137482-0025 5.00 5.62

Class 17057
3170-137482-0025 6.27 7.07

Class 17058
3170-137482-0025 7.07 7.45

Class 17059
3170-137482-0023 0.00 0.50

Class 17060
3170-137482-0023 0.50 0.87

Class 17061
3170-137482-0023 2.27 2.30

Class 17062
3170-137482-0023 2.45 2.84

Class 17063
3170-137482-0023 3.39 3.49

Class 17064
3170-137482-0023 3.49 3.88

Class 17065
3170-137482-0023 3.88 4.15

Class 17066
3170-137482-0023 4.15 4.32

Class 17067
3170-137482-0023 4.32 4.39

Class 17068
3170-137482-0023 5.42 5.74

Class 17069
3170-137482-0023 5.83 5.89

Class 17070
3170-137482-0023 5.89 6.15

Class 17071
3170-137482-0023 6.76 6.94

Class 17072
3170-137482-0023 6.94 7.30

Class 17073
3170-137482-0023 7.83 7.94

Class 17074
3170-137482-0023 8.20 8.76

Class 17075
3170-137482-0023 8.76 9.18

Class 17076
3170-137482-0023 9.97 10.06

Class 17077
3170-137482-0023 10.38 10.78

Class 17078
3170-137482-0023 10.78 11.42

Class 17079
3170-137482-0023 11.99 12.29

Class 17080
3170-137482-0033 0.00 0.49

Class 17081
3170-137482-0033 2.23 2.46

Class 17082
3170-137482-0014 0.48 0.76

Class 17083
3170-137482-0014 0.76 1.24

Class 17084
3170-137482-0014 1.24 1.32

Class 17085
3170-137482-0014 1.32 1.52

Class 17086
3170-137482-0014 1.78 1.92

Class 17087
3170-137482-0014 1.92 2.27

Class 17088
3170-137482-0014 2.27 2.40

Class 17089
3170-137482-0014 3.02 3.52

Class 17090
3170-137482-0011 0.00 0.48

Class 17091
3170-137482-0011 0.48 0.60

Class 17092
3170-137482-0011 0.60 1.01

Class 17093
3170-137482-0011 1.21 1.94

Class 17094
3170-137482-0011 2.22 2.30

Class 17095
3170-137482-0011 2.44 2.92

Class 17096
3170-137482-0011 3.43 3.61

Class 17097
3170-137482-0011 3.61 4.19

Class 17098
3170-137482-0011 4.19 4.22

Class 17099
3170-137482-0011 4.22 4.47

Class 17100
3170-137482-0011 4.47 4.63

Class 17101
3170-137482-0011 4.63 4.77

Class 17102
3170-137482-0011 5.39 5.73

Class 17103
3170-137482-0011 5.73 6.32

Class 17104
3170-137482-0011 6.32 7.00

Class 17105
3170-137482-0011 7.00 7.05

Class 17106
3170-137482-0011 7.05 7.31

Class 17107
3170-137482-0011 7.91 8.40

Class 17108
3170-137482-0000 0.00 0.50

Class 17109
3170-137482-0000 0.50 0.69

Class 17110
3170-137482-0000 0.69 0.79

Class 17111
3170-137482-0000 1.78 2.18

Class 17112
3170-137482-0000 2.18 2.29

Class 17113
3170-137482-0000 2.29 2.43

Class 17114
3170-137482-0000 2.86 3.10

Class 17115
3170-137482-0000 3.27 3.73

Class 17116
3170-137482-0000 3.73 4.19

Class 17117
3170-137482-0000 4.19 4.29

Class 17118
3170-137482-0000 4.87 5.20

Class 17119
3170-137482-0000 5.20 5.38

Class 17120
3170-137482-0000 5.38 5.63

Class 17121
3170-137482-0000 5.63 6.54

Class 17122
3170-137482-0000 6.57 7.11

Class 17123
3170-137482-0000 7.67 8.26

Class 17124
3170-137482-0000 8.26 8.50

Class 17125
3170-137482-0000 9.75 10.18

Class 17126
3170-137482-0000 10.18 10.50

Class 17127
3170-137482-0000 10.50 11.05

Class 17128
3170-137482-0000 11.20 11.53

Class 17129
3170-137482-0000 11.53 11.56

Class 17130
3170-137482-0000 11.56 12.32

Class 17131
3170-137482-0000 12.32 12.81

Class 17132
3170-137482-0000 12.81 13.62

Class 17133
3170-137482-0000 13.62 13.68

Class 17134
3170-137482-0000 14.03 14.15

Class 17135
3170-137482-0000 14.15 14.42

Class 17136
3170-137482-0000 14.42 14.49

Class 17137
3170-137482-0000 17.25 17.85

Class 17138
3170-137482-0000 17.96 18.06

Class 17139
3170-137482-0000 18.25 18.35

Class 17140
3170-137482-0000 19.81 20.52

Class 17141
3170-137482-0000 20.71 21.27

Class 17142
3170-137482-0000 21.30 21.74

Class 17143
3170-137482-0000 21.74 22.03

Class 17144
3170-137482-0000 22.24 22.72

Class 17145
3170-137482-0000 22.72 22.75

Class 17146
3170-137482-0000 22.88 23.13

Class 17147
3170-137482-0000 23.13 23.58

Class 17148
3170-137482-0000 23.61 23.74

Class 17149
3170-137482-0000 23.74 24.09

Class 17150
3170-137482-0000 24.70 25.08

Class 17151
3170-137482-0000 25.92 26.29

Class 17152
3170-137482-0000 26.48 26.83

Class 17153
3170-137482-0000 26.83 27.64

Class 17154
3170-137482-0000 27.64 27.99

Class 17155
3170-137482-0003 0.00 0.38

Class 17156
3170-137482-0003 0.38 1.08

Class 17157
3170-137482-0003 1.24 1.44

Class 17158
3170-137482-0003 1.44 1.52

Class 17159
3170-137482-0003 1.52 2.12

Class 17160
3170-137482-0003 2.57 2.63

Class 17161
3170-137482-0003 2.90 3.54

Class 17162
3170-137482-0003 3.58 3.97

Class 17163
3170-137482-0003 4.05 4.26

Class 17164
3170-137482-0003 4.26 4.65

Class 17165
3170-137482-0003 4.83 5.14

Class 17166
3170-137482-0003 5.14 5.25

Class 17167
3170-137482-0003 5.25 5.62

Class 17168
3170-137482-0003 5.80 6.00

Class 17169
3170-137482-0003 6.25 6.57

Class 17170
3170-137482-0003 7.73 8.31

Class 17171
3170-137482-0003 8.31 8.63

Class 17172
3170-137482-0003 8.88 8.97

Class 17173
3170-137482-0003 9.68 9.93

Class 17174
3170-137482-0003 10.03 10.12

Class 17175
3170-137482-0003 10.12 10.75

Class 17176
3170-137482-0003 11.19 11.43

Class 17177
3170-137482-0003 11.59 11.71

Class 17178
3170-137482-0003 11.71 12.22

Class 17179
3170-137482-0003 12.74 13.59

Class 17180
3170-137482-0003 13.97 14.41

Class 17181
3170-137482-0003 14.59 15.42

Class 17182
3170-137482-0003 15.52 15.64

Class 17183
3170-137482-0003 15.64 15.91

Class 17184
3170-137482-0003 17.06 17.25

Class 17185
3170-137482-0003 17.42 17.72

Class 17186
3170-137482-0003 17.72 17.88

Class 17187
3170-137482-0003 17.88 18.38

Class 17188
3170-137482-0003 18.38 18.48

Class 17189
3170-137482-0003 19.02 19.35

Class 17190
3170-137482-0008 0.63 0.73

Class 17191
3170-137482-0008 0.73 0.83

Class 17192
3170-137482-0008 0.83 1.23

Class 17193
3170-137482-0008 2.00 2.41

Class 17194
3170-137482-0008 2.41 2.59

Class 17195
3170-137482-0008 2.59 3.37

Class 17196
3170-137482-0010 0.59 0.73

Class 17197
3170-137482-0010 1.01 1.32

Class 17198
3170-137482-0010 2.52 2.91

Class 17199
3170-137482-0010 2.91 3.01

Class 17200
3170-137482-0010 3.01 3.47

Class 17201
3170-137482-0010 3.98 4.16

Class 17202
3170-137482-0010 5.30 5.51

Class 17203
3170-137482-0010 5.57 6.15

Class 17204
3170-137482-0010 6.15 6.69

Class 17205
3170-137482-0010 6.90 6.95

Class 17206
3170-137482-0010 7.61 7.73

Class 17207
3170-137482-0010 7.73 8.04

Class 17208
3170-137482-0010 9.15 9.52

Class 17209
3170-137482-0010 9.52 10.01

Class 17210
3170-137482-0009 0.51 0.71

Class 17211
3170-137482-0009 0.71 0.92

Class 17212
3170-137482-0009 0.92 1.28

Class 17213
3170-137482-0009 1.40 1.49

Class 17214
3170-137482-0009 1.49 1.92

Class 17215
3170-137482-0009 2.88 3.00

Class 17216
3170-137482-0009 3.10 3.47

Class 17217
3170-137482-0009 3.56 4.27

Class 17218
3170-137482-0009 7.31 7.62

Class 17219
3170-137482-0002 0.00 0.40

Class 17220
3170-137482-0002 0.84 1.20

Class 17221
3170-137482-0002 1.28 1.44

Class 17222
3170-137482-0002 2.37 2.72

Class 17223
3170-137482-0002 2.72 2.93

Class 17224
3170-137482-0002 2.93 3.00

Class 17225
3170-137482-0002 3.00 3.15

Class 17226
3170-137482-0002 3.36 3.75

Class 17227
3170-137482-0002 3.91 4.54

Class 17228
3170-137482-0002 4.54 5.18

Class 17229
3170-137482-0002 5.18 5.43

Class 17230
3170-137482-0002 5.43 5.62

Class 17231
3170-137482-0002 5.62 6.18

Class 17232
3170-137482-0002 6.26 6.42

Class 17233
3170-137482-0002 6.42 6.53

Class 17234
3170-137482-0002 7.98 8.08

Class 17235
3170-137482-0002 8.08 8.84

Class 17236
3170-137482-0002 9.68 9.86

Class 17237
3170-137482-0002 10.08 10.80

Class 17238
3170-137482-0002 10.89 11.06

Class 17239
3170-137482-0002 12.03 12.53

Class 17240
3170-137482-0002 12.53 12.79

Class 17241
3170-137482-0002 12.79 12.93

Class 17242
3170-137482-0002 12.93 13.01

Class 17243
3170-137482-0002 13.01 13.19

Class 17244
3170-137482-0002 13.19 13.60

Class 17245
3170-137482-0002 13.60 13.67

Class 17246
3170-137482-0002 14.01 14.41

Class 17247
3170-137482-0002 14.61 14.76

Class 17248
3170-137482-0002 14.76 15.46

Class 17249
3170-137482-0002 15.46 15.88

Class 17250
3170-137482-0002 17.04 17.40

Class 17251
3170-137482-0002 17.40 17.92

Class 17252
3170-137482-0002 17.92 17.97

Class 17253
3170-137482-0002 18.63 19.41

Class 17254
3170-137482-0040 0.00 0.50

Class 17255
3170-137482-0040 0.96 0.99

Class 17256
3170-137482-0040 0.99 1.42

Class 17257
3170-137482-0040 2.36 2.54

Class 17258
3170-137482-0040 2.54 3.29

Class 17259
3170-137482-0040 4.09 4.37

Class 17260
3170-137482-0040 4.85 5.13

Class 17261
3170-137482-0040 5.13 5.34

Class 17262
3170-137482-0040 5.34 5.43

Class 17263
3170-137482-0040 6.37 6.66

Class 17264
3170-137482-0040 6.66 6.93

Class 17265
3170-137482-0040 7.04 7.41

Class 17266
3170-137482-0040 9.10 9.38

Class 17267
3170-137482-0040 9.50 9.88

Class 17268
3170-137482-0040 10.70 10.73

Class 17269
3170-137482-0040 10.73 11.36

Class 17270
3170-137482-0040 11.36 11.56

Class 17271
3170-137482-0040 11.56 11.79

Class 17272
3170-137482-0005 0.00 0.40

Class 17273
3170-137482-0005 0.40 0.49

Class 17274
3170-137482-0005 0.49 0.64

Class 17275
3170-137482-0005 1.61 1.85

Class 17276
3170-137482-0005 1.85 2.19

Class 17277
3170-137482-0005 2.87 2.96

Class 17278
3170-137482-0005 2.96 3.45

Class 17279
3170-137482-0005 3.45 3.70

Class 17280
3170-137482-0005 3.70 4.43

Class 17281
3170-137482-0005 4.43 4.46

Class 17282
3170-137482-0005 4.46 4.66

Class 17283
3170-137482-0005 5.38 6.12

Class 17284
3170-137482-0005 6.12 6.20

Class 17285
3170-137482-0005 6.20 6.52

Class 17286
3170-137482-0005 6.52 6.55

Class 17287
3170-137482-0005 6.55 7.25

Class 17288
3170-137482-0005 7.75 8.41

Class 17289
3170-137482-0005 8.41 8.72

Class 17290
3170-137482-0013 0.91 1.04

Class 17291
3170-137482-0013 1.18 1.99

Class 17292
3170-137482-0013 1.99 2.47

Class 17293
3170-137482-0012 0.00 0.38

Class 17294
3170-137482-0012 0.61 0.87

Class 17295
3170-137482-0012 0.87 1.02

Class 17296
3170-137482-0012 1.02 1.29

Class 17297
3170-137482-0012 1.29 1.85

Class 17298
3170-137482-0012 1.85 2.01

Class 17299
3170-137482-0012 2.76 2.98

Class 17300
3170-137482-0035 0.00 0.36

Class 17301
3170-137482-0035 0.36 0.50

Class 17302
3170-137482-0035 0.50 0.77

Class 17303
3170-137482-0035 0.77 0.84

Class 17304
3170-137482-0035 1.58 1.82

Class 17305
3170-137482-0035 1.92 2.05

Class 17306
3170-137482-0035 2.66 2.82

Class 17307
3170-137482-0035 2.82 3.09

Class 17308
3170-137482-0035 3.09 3.31

Class 17309
3170-137482-0035 3.31 3.55

Class 17310
3170-137482-0035 3.55 3.65

Class 17311
3170-137482-0035 3.65 3.78

Class 17312
3170-137482-0035 3.97 4.59

Class 17313
3170-137482-0035 4.90 5.00

Class 17314
3170-137482-0035 5.00 5.49

Class 17315
3170-137482-0035 5.76 5.86

Class 17316
3170-137482-0035 5.86 6.17

Class 17317
3170-137482-0035 6.17 6.26

Class 17318
3170-137482-0035 6.26 6.35

Class 17319
3170-137482-0035 7.27 7.44

Class 17320
3170-137482-0035 7.65 7.89

Class 17321
3170-137482-0035 7.89 8.40

Class 17322
3170-137482-0035 8.40 8.48

Class 17323
3170-137482-0035 9.02 9.12

Class 17324
3170-137482-0047 0.00 0.24

Class 17325
3170-137482-0047 0.24 0.46

Class 17326
3170-137482-0047 0.46 0.68

Class 17327
3170-137482-0047 0.92 1.13

Class 17328
3170-137482-0047 1.13 1.23

Class 17329
3170-137482-0047 1.23 1.31

Class 17330
3170-137482-0047 1.31 1.90

Class 17331
3170-137482-0047 1.94 2.22

Class 17332
3170-137482-0047 2.22 2.82

Class 17333
3170-137482-0047 3.15 3.38

Class 17334
3170-137482-0047 4.86 5.15

Class 17335
3170-137482-0047 5.53 5.88

Class 17336
3170-137482-0047 6.21 6.96

Class 17337
3170-137482-0047 6.96 6.99

Class 17338
3170-137482-0047 7.18 7.85

Class 17339
3170-137482-0047 8.19 8.33

Class 17340
3170-137482-0047 8.33 8.70

Class 17341
3170-137482-0047 8.70 8.83

Class 17342
3170-137482-0047 9.20 9.77

Class 17343
3170-137482-0047 9.77 9.95

Class 17344
3170-137482-0047 9.95 10.53

Class 17345
3170-137482-0047 10.53 10.56

Class 17346
3170-137482-0047 11.01 11.15

Class 17347
3170-137482-0047 11.15 11.96

Class 17348
3170-137482-0047 12.32 12.54

Class 17349
3170-137482-0047 12.54 12.61

Class 17350
3170-137482-0047 13.46 13.51

Class 17351
3170-137482-0047 13.69 13.72

Class 17352
3170-137482-0047 14.25 14.73

Class 17353
3170-137482-0047 14.73 15.23

Class 17354
3170-137482-0047 15.38 15.63

Class 17355
3170-137482-0047 15.63 16.20

Class 17356
3170-137482-0044 0.00 0.26

Class 17357
3170-137482-0044 0.99 1.27

Class 17358
3170-137482-0044 1.27 1.36

Class 17359
3170-137482-0044 1.36 1.58

Class 17360
3170-137482-0044 2.14 2.24

Class 17361
3170-137482-0044 2.99 3.08

Class 17362
3170-137482-0044 3.08 3.18

Class 17363
3170-137482-0044 3.49 3.57

Class 17364
3170-137482-0044 3.57 4.14

Class 17365
3170-137482-0044 4.14 4.27

Class 17366
3170-137482-0044 4.36 5.16

Class 17367
3170-137482-0044 5.16 5.71

Class 17368
3170-137482-0044 5.71 5.84

Class 17369
3170-137482-0044 5.84 6.12

Class 17370
3170-137482-0044 6.12 6.67

Class 17371
3170-137482-0044 7.48 7.76

Class 17372
3170-137482-0044 7.76 8.06

Class 17373
3170-137482-0044 8.06 8.26

Class 17374
3170-137482-0044 8.40 8.90

Class 17375
3170-137482-0044 9.07 9.51

Class 17376
3170-137482-0044 9.80 9.89

Class 17377
3170-137482-0044 9.89 10.18

Class 17378
3170-137482-0044 10.30 10.39

Class 17379
3170-137482-0044 10.39 10.86

Class 17380
3170-137482-0044 10.86 10.99

Class 17381
3170-137482-0044 11.74 12.31

Class 17382
3170-137482-0044 12.31 12.42

Class 17383
3170-137482-0044 12.42 12.71

Class 17384
3170-137482-0044 12.71 13.12

Class 17385
3170-137482-0044 13.12 13.76

Class 17386
3170-137482-0044 15.12 15.51

Class 17387
3170-137482-0044 15.51 16.33

Class 17388
3170-137482-0044 16.33 16.70

Class 17389
3170-137482-0034 1.01 1.50

Class 17390
3170-137482-0034 1.50 1.85

Class 17391
3170-137482-0034 1.85 2.23

Class 17392
3170-137482-0034 2.70 2.90

Class 17393
3170-137482-0034 3.12 3.70

Class 17394
3170-137482-0034 3.70 3.82

Class 17395
3170-137482-0034 3.82 4.24

Class 17396
3170-137482-0034 4.36 4.82

Class 17397
3170-137482-0034 6.15 6.36

Class 17398
3170-137482-0034 6.91 7.01

Class 17399
3170-137482-0034 7.16 7.53

Class 17400
3170-137482-0034 7.53 7.87

Class 17401
3170-137482-0020 0.86 1.16

Class 17402
3170-137482-0020 1.16 1.21

Class 17403
3170-137482-0020 1.21 1.42

Class 17404
3170-137482-0020 2.40 2.58

Class 17405
3170-137482-0020 2.58 2.96

Class 17406
3170-137482-0020 3.13 3.49

Class 17407
3170-137482-0020 3.49 3.54

Class 17408
3170-137482-0020 3.54 3.67

Class 17409
3170-137482-0020 4.82 5.30

Class 17410
3170-137482-0020 5.46 5.55

Class 17411
3170-137482-0020 5.71 5.96

Class 17412
3170-137482-0020 6.42 7.05

Class 17413
3170-137482-0017 0.37 0.48

Class 17414
3170-137482-0017 0.48 0.64

Class 17415
3170-137482-0017 0.64 0.81

Class 17416
3170-137482-0017 1.17 1.34

Class 17417
3170-137482-0017 1.61 1.89

Class 17418
3170-137482-0017 2.46 2.71

Class 17419
3170-137482-0017 2.71 3.12

Class 17420
3170-137482-0017 3.30 3.49

Class 17421
3170-137482-0017 5.01 5.17

Class 17422
3170-137482-0017 5.17 5.32

Class 17423
3170-137482-0017 5.79 5.96

Class 17424
3170-137482-0017 7.59 7.72

Class 17425
3170-137482-0017 8.09 8.69

Class 17426
3170-137482-0017 9.43 9.59

Class 17427
3170-137482-0017 9.59 9.74

Class 17428
3170-137482-0017 9.74 10.35

Class 17429
3170-137482-0017 10.69 10.96

Class 17430
3170-137482-0017 11.62 11.81

Class 17431
3170-137482-0017 11.98 12.09

Class 17432
3170-137482-0017 12.09 12.22

Class 17433
3170-137482-0017 12.22 12.53

Class 17434
3170-137482-0017 12.53 12.70

Class 17435
3170-137482-0017 12.70 13.00

Class 17436
3170-137482-0017 13.11 13.61

Class 17437
3170-137482-0042 0.00 0.50

Class 17438
3170-137482-0042 2.16 3.67

Class 17439
3170-137482-0042 3.91 4.04

Class 17440
3170-137482-0042 5.38 5.53

Class 17441
3170-137482-0042 5.53 5.76

Class 17442
3170-137482-0042 6.56 6.68

Class 17443
3170-137482-0042 7.07 7.29

Class 17444
3170-137482-0042 7.29 7.66

Class 17445
3170-137482-0042 9.09 9.28

Class 17446
3170-137482-0042 9.28 9.60

Class 17447
3170-137482-0042 9.83 10.11

Class 17448
3170-137482-0042 10.11 10.84

Class 17449
3170-137482-0042 10.84 11.15

Class 17450
3170-137482-0028 1.00 1.19

Class 17451
3170-137482-0028 1.39 1.45

Class 17452
3170-137482-0028 1.45 1.91

Class 17453
3170-137482-0028 1.91 2.40

Class 17454
3170-137482-0028 2.40 2.51

Class 17455
3170-137482-0028 2.70 2.95

Class 17456
3170-137482-0028 3.39 3.90

Class 17457
3170-137482-0027 0.63 1.15

Class 17458
3170-137482-0027 1.15 1.31

Class 17459
3170-137482-0027 1.98 2.18

Class 17460
3170-137482-0027 2.99 3.44

Class 17461
3170-137482-0027 3.44 3.68

Class 17462
3170-137482-0027 3.68 4.24

Class 17463
3170-137482-0027 4.85 5.37

Class 17464
3170-137482-0027 6.29 6.43

Class 17465
3170-137482-0027 6.43 6.55

Class 17466
3170-137482-0027 7.32 7.55

Class 17467
3170-137482-0027 7.55 7.78

Class 17468
3170-137482-0027 7.78 8.38

Class 17469
3170-137482-0027 9.11 9.49

Class 17470
3170-137482-0027 9.57 9.68

Class 17471
3170-137482-0027 11.30 11.50

Class 17472
3170-137482-0027 11.50 11.84

Class 17473
3170-137482-0027 11.84 12.08

Class 17474
3170-137482-0027 12.08 12.74

Class 17475
3170-137482-0027 12.74 13.19

Class 17476
3170-137482-0038 0.00 0.39

Class 17477
3170-137482-0038 0.39 0.59

Class 17478
3170-137482-0038 0.59 0.81

Class 17479
3170-137482-0038 1.75 2.19

Class 17480
3170-137482-0038 2.64 2.71

Class 17481
3170-137482-0038 3.20 3.38

Class 17482
3170-137482-0038 3.51 3.61

Class 17483
3170-137482-0038 4.84 5.26

Class 17484
3170-137482-0038 5.26 5.65

Class 17485
3170-137482-0038 5.65 5.80

Class 17486
3170-137482-0038 5.94 6.01

Class 17487
3170-137482-0038 6.01 6.22

Class 17488
3170-137482-0038 6.49 7.17

Class 17489
3170-137482-0038 7.23 7.55

Class 17490
3170-137482-0038 8.35 8.57

Class 17491
3170-137482-0038 8.57 8.78

Class 17492
3170-137482-0038 9.51 9.65

Class 17493
3170-137482-0038 11.33 11.45

Class 17494
3170-137482-0038 11.45 11.50

Class 17495
3170-137482-0038 11.67 11.82

Class 17496
3170-137482-0038 11.82 12.23

Class 17497
3170-137482-0038 12.62 12.70

Class 17498
3170-137482-0038 12.70 12.90

Class 17499
3170-137482-0038 12.90 13.47

Class 17500
3170-137482-0007 0.50 1.01

Class 17501
3170-137482-0007 1.01 1.20

Class 17502
3170-137482-0007 1.95 2.04

Class 17503
3170-137482-0007 2.04 2.21

Class 17504
3170-137482-0007 3.39 3.61

Class 17505
3170-137482-0007 3.61 3.87

Class 17506
3170-137482-0007 3.87 4.10

Class 17507
3170-137482-0007 4.18 4.44

Class 17508
3170-137482-0007 4.72 4.83

Class 17509
3170-137482-0007 4.83 5.27

Class 17510
3170-137482-0007 7.44 7.76

Class 17511
3170-137482-0007 7.76 7.89

Class 17512
3170-137482-0007 7.89 8.01

Class 17513
3170-137482-0007 8.21 8.57

Class 17514
3170-137482-0007 8.57 8.69

Class 17515
3170-137482-0007 9.42 9.72

Class 17516
3170-137482-0007 10.17 10.41

Class 17517
3170-137482-0007 10.41 10.84

Class 17518
3170-137482-0007 11.88 11.96

Class 17519
3170-137482-0007 12.71 12.74

Class 17520
3170-137482-0007 13.24 13.31

Class 17521
3170-137482-0007 13.38 13.79

Class 17522
3170-137482-0007 13.79 13.91

Class 17523
3170-137482-0007 14.60 14.80

Class 17524
3170-137482-0007 14.80 14.95

Class 17525
3170-137482-0007 15.33 15.45

Class 17526
3170-137482-0007 15.84 15.94

Class 17527
3170-137482-0007 16.43 16.51

Class 17528
3170-137482-0007 16.83 17.45

Class 17529
3170-137482-0007 17.45 17.86

Class 17530
3170-137482-0016 0.00 0.50

Class 17531
3170-137482-0016 0.71 1.03

Class 17532
3170-137482-0016 1.03 1.76

Class 17533
3170-137482-0016 1.76 1.92

Class 17534
3170-137482-0016 2.59 3.15

Class 17535
3170-137482-0016 3.21 3.64

Class 17536
3170-137482-0016 3.64 3.70

Class 17537
3170-137482-0016 3.70 3.83

Class 17538
3170-137482-0016 4.56 4.62

Class 17539
3170-137482-0036 0.00 0.31

Class 17540
3170-137482-0036 0.31 0.49

Class 17541
3170-137482-0036 0.96 1.13

Class 17542
3170-137482-0036 1.13 1.33

Class 17543
3170-137482-0036 1.33 1.95

Class 17544
3170-137482-0036 1.95 2.00

Class 17545
3170-137482-0036 2.00 2.12

Class 17546
3170-137482-0036 2.12 2.20

Class 17547
3170-137482-0036 2.84 2.87

Class 17548
3170-137482-0036 3.47 3.57

Class 17549
3170-137482-0036 3.57 3.78

Class 17550
3170-137482-0036 3.78 3.91

Class 17551
3170-137482-0036 4.17 4.69

Class 17552
3170-137482-0036 4.69 4.97

Class 17553
3170-137482-0036 4.97 5.05

Class 17554
3170-137482-0036 5.23 5.45

Class 17555
3170-137482-0036 6.50 6.82

Class 17556
3170-137482-0004 0.00 0.22

Class 17557
3170-137482-0004 0.46 1.02

Class 17558
3170-137482-0004 1.67 1.97

Class 17559
3170-137482-0004 2.52 2.68

Class 17560
3170-137482-0004 2.68 2.76

Class 17561
3170-137482-0004 2.85 3.24

Class 17562
3170-137482-0001 0.00 0.36

Class 17563
3170-137482-0001 0.36 0.48

Class 17564
3170-137482-0001 0.48 0.66

Class 17565
3170-137482-0001 0.66 1.20

Class 17566
3170-137482-0001 1.99 2.27

Class 17567
3170-137482-0001 2.27 2.34

Class 17568
3170-137482-0001 2.34 2.90

Class 17569
3170-137482-0001 2.90 2.93

Class 17570
3170-137482-0001 2.93 3.05

Class 17571
3170-137482-0001 3.11 3.58

Class 17572
3170-137482-0001 3.58 4.12

Class 17573
3170-137482-0001 4.60 4.78

Class 17574
3170-137482-0001 4.78 5.07

Class 17575
3170-137482-0001 5.07 5.16

Class 17576
3170-137482-0001 5.29 5.91

Class 17577
3170-137482-0001 7.02 8.02

